cycle number	Ecell/V	Q charge/mA.h	Energy charge/W.h	
2.000000000000000E+000	3.0230098E+000	4.888092478116353E-007	1.477675135256362E-009
2.000000000000000E+000	3.0282085E+000	4.888267483976152E-006	1.480015193582808E-008
2.000000000000000E+000	3.0333283E+000	1.417619019746780E-005	4.297347070215091E-008
2.000000000000000E+000	3.0383692E+000	2.884178029166328E-005	8.753294763285798E-008
2.000000000000000E+000	3.0433707E+000	4.888481914997101E-005	1.485313453087016E-007
2.000000000000000E+000	3.0484512E+000	7.430526289674971E-005	2.260243271775511E-007
2.000000000000000E+000	3.0534923E+000	1.041252743535572E-004	3.170795027753341E-007
2.000000000000000E+000	3.0584939E+000	1.383449845181571E-004	4.217402759520423E-007
2.000000000000000E+000	3.0636137E+000	1.745198441876305E-004	5.325660699374196E-007
2.000000000000000E+000	3.0686152E+000	2.136284019549688E-004	6.525751846794289E-007
2.000000000000000E+000	3.0736563E+000	2.556696620583534E-004	7.817955695210045E-007
2.000000000000000E+000	3.0786579E+000	3.001555918322669E-004	9.187525271246245E-007
2.000000000000000E+000	3.0836596E+000	3.461083431707488E-004	1.060455172182819E-006
2.000000000000000E+000	3.0887005E+000	3.935275879502297E-004	1.206919018803543E-006
2.000000000000000E+000	3.0937021E+000	4.429025293058820E-004	1.359670377470017E-006
2.000000000000000E+000	3.0987432E+000	4.942327841454083E-004	1.518729655623774E-006
2.000000000000000E+000	3.1037843E+000	5.480076760384772E-004	1.685635322038447E-006
2.000000000000000E+000	3.1088252E+000	6.032487329178387E-004	1.857370112112881E-006
2.000000000000000E+000	3.1138268E+000	6.599560095204249E-004	2.033946747014574E-006
2.000000000000000E+000	3.1188285E+000	7.176415502362783E-004	2.213858057460695E-006
2.000000000000000E+000	3.1238694E+000	7.767935952544214E-004	2.398641321969974E-006
2.000000000000000E+000	3.1288712E+000	8.383893800775211E-004	2.591366599296440E-006
2.000000000000000E+000	3.1339121E+000	9.014515162176557E-004	2.788997789945685E-006
2.000000000000000E+000	3.1389532E+000	9.664696223537128E-004	2.993086582839580E-006
2.000000000000000E+000	3.1439548E+000	1.032954145338800E-003	3.202110914937706E-006
2.000000000000000E+000	3.1489959E+000	1.102371064258946E-003	3.420704506363548E-006
2.000000000000000E+000	3.1540368E+000	1.172766170567936E-003	3.642733259409456E-006
2.000000000000000E+000	3.1590385E+000	1.244627649684747E-003	3.869746441746837E-006
2.000000000000000E+000	3.1640401E+000	1.318444540931119E-003	4.103306044870138E-006
2.000000000000000E+000	3.1691599E+000	1.394705927206410E-003	4.344990571350195E-006
2.000000000000000E+000	3.1742008E+000	1.473900846938292E-003	4.596371146799746E-006
2.000000000000000E+000	3.1792419E+000	1.555051528877682E-003	4.854368794684105E-006
2.000000000000000E+000	3.1842830E+000	1.637178713414404E-003	5.115884993729754E-006
2.000000000000000E+000	3.1893239E+000	1.722239223817985E-003	5.387170512687280E-006
2.000000000000000E+000	3.1943254E+000	1.808766709036298E-003	5.663567460592194E-006
2.000000000000000E+000	3.1993666E+000	1.897249879803923E-003	5.946657559111179E-006
2.000000000000000E+000	3.2043681E+000	1.987687915696039E-003	6.236454317659298E-006
2.000000000000000E+000	3.2093699E+000	2.080570588244333E-003	6.534549170966947E-006
2.000000000000000E+000	3.2144501E+000	2.174431546661590E-003	6.836260540101518E-006
2.000000000000000E+000	3.2194519E+000	2.271225579513445E-003	7.147884273490997E-006
2.000000000000000E+000	3.2244928E+000	2.368996519876852E-003	7.463145965599562E-006
2.000000000000000E+000	3.2294946E+000	2.472145630849733E-003	7.796265459560696E-006
2.000000000000000E+000	3.2344961E+000	2.574805615411865E-003	8.128318780961049E-006
2.000000000000000E+000	3.2394977E+000	2.676487773623732E-003	8.457717894713875E-006
2.000000000000000E+000	3.2444994E+000	2.784036167860032E-003	8.806658600120056E-006
2.000000000000000E+000	3.2495010E+000	2.889629160530038E-003	9.149783134329217E-006
2.000000000000000E+000	3.2545815E+000	2.999622104068598E-003	9.507764128156463E-006
2.000000000000000E+000	3.2595830E+000	3.111081880132358E-003	9.871076518992927E-006
2.000000000000000E+000	3.2645848E+000	3.221074648929967E-003	1.023015723789100E-005
2.000000000000000E+000	3.2696257E+000	3.336934189597766E-003	1.060897456544956E-005
2.000000000000000E+000	3.2747061E+000	3.452304997377926E-003	1.098678005636338E-005
2.000000000000000E+000	3.2797077E+000	3.568652723862066E-003	1.136836658732512E-005
2.000000000000000E+000	3.2847488E+000	3.687932780683041E-003	1.176017160995484E-005
2.000000000000000E+000	3.2897503E+000	3.808191538916694E-003	1.215579290045344E-005
2.000000000000000E+000	3.2947521E+000	3.928450220757061E-003	1.255201544751225E-005
2.000000000000000E+000	3.2997537E+000	4.051152631375525E-003	1.295690317676824E-005
2.000000000000000E+000	3.3047552E+000	4.176300072934893E-003	1.337048483638942E-005
2.000000000000000E+000	3.3097570E+000	4.301447427372138E-003	1.378469216804966E-005
2.000000000000000E+000	3.3147585E+000	4.429527811772294E-003	1.420924771594407E-005
2.000000000000000E+000	3.3197601E+000	4.559563236402142E-003	1.464093412815602E-005
2.000000000000000E+000	3.3247619E+000	4.691554532249770E-003	1.507977375543519E-005
2.000000000000000E+000	3.3297634E+000	4.825990651316114E-003	1.552741422601751E-005
2.000000000000000E+000	3.3348045E+000	4.966292448176280E-003	1.599529329444311E-005
2.000000000000000E+000	3.3398848E+000	5.108060935570135E-003	1.646878370465394E-005
2.000000000000000E+000	3.3448865E+000	5.255695298579006E-003	1.696260389852554E-005
2.000000000000000E+000	3.3498881E+000	5.405285477572019E-003	1.746371425696456E-005
2.000000000000000E+000	3.3548896E+000	5.559275333815152E-003	1.798033322899562E-005
2.000000000000000E+000	3.3598914E+000	5.723530742261147E-003	1.853221356564188E-005
2.000000000000000E+000	3.3648930E+000	5.891697521607083E-003	1.909807677750074E-005
2.000000000000000E+000	3.3699341E+000	6.070129667454297E-003	1.969938134712124E-005
2.000000000000000E+000	3.3749356E+000	6.259317377871939E-003	2.033787769119721E-005
2.000000000000000E+000	3.3799372E+000	6.458282148407567E-003	2.101036611503630E-005
2.000000000000000E+000	3.3850963E+000	6.675823234584598E-003	2.174676364346893E-005
2.000000000000000E+000	3.3900981E+000	6.911451553867924E-003	2.254556675978529E-005
2.000000000000000E+000	3.3950996E+000	7.165656505790023E-003	2.340861790051491E-005
2.000000000000000E+000	3.4001408E+000	7.443816086782351E-003	2.435439963027931E-005
2.000000000000000E+000	3.4051816E+000	7.750331154697473E-003	2.539813911387270E-005
2.000000000000000E+000	3.4102228E+000	8.091063395175671E-003	2.656011195841009E-005
2.000000000000000E+000	3.4152243E+000	8.468462247815400E-003	2.784901369592135E-005
2.000000000000000E+000	3.4202261E+000	8.887412413292464E-003	2.928191798527327E-005
2.000000000000000E+000	3.4252276E+000	9.344493605097138E-003	3.084752511810806E-005
2.000000000000000E+000	3.4302292E+000	9.847038345204463E-003	3.257136875340342E-005
2.000000000000000E+000	3.4352310E+000	1.038429254581531E-002	3.441696102231001E-005
2.000000000000000E+000	3.4402719E+000	1.098216433379386E-002	3.647380250703277E-005
2.000000000000000E+000	3.4452736E+000	1.162648026436568E-002	3.869364719702815E-005
2.000000000000000E+000	3.4502752E+000	1.231381210827166E-002	4.106513120035288E-005
2.000000000000000E+000	3.4553161E+000	1.304905290282435E-002	4.360562053069492E-005
2.000000000000000E+000	3.4603179E+000	1.385273607194424E-002	4.638661974663579E-005
2.000000000000000E+000	3.4653194E+000	1.470188158588277E-002	4.932918016531969E-005
2.000000000000000E+000	3.4703212E+000	1.564293181565073E-002	5.259492670765576E-005
2.000000000000000E+000	3.4753227E+000	1.665389059636329E-002	5.610833473067540E-005
