9997.999,10.355762,-2.5506098
6812.999,10.913526,-2.7126355
4642.0,11.676,-2.8373337
3162.0007,12.448238,-2.8977818
2154.0,13.207463,-2.9107306
1467.9995,13.938912,-2.9031689
998.00061,14.660569,-2.8911457
680.99933,15.369028,-2.8963408
463.99887,16.065773,-2.8859601
316.00006,16.770754,-2.8876727
215.00046,17.475533,-2.8872738
146.99995,18.175402,-2.8903916
102.00077,18.875151,-2.8970773
68.000511,19.660534,-2.8883214
46.000347,20.433744,-2.8239462
32.00024,21.125704,-2.7148981
22.000166,21.774248,-2.5605278
14.99895,22.366299,-2.3829374
10.000075,22.912273,-2.2420449
6.998889,23.318996,-2.1536624
4.9988737,23.70237,-2.149024
2.9988587,24.222399,-2.2755501
2.000015,24.676558,-2.492254
0.99884343,25.702682,-3.1213818
