cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm,|Z|/Ohm,Phase(Z)/deg
2.0,10001.0,8.1531935,2.7497189,8.604389477322576,-18.63702177859598
2.0,6746.0,9.1132116,2.69115,9.502258362561742,-16.45197822056698
2.0,4551.0005,9.8843298,2.6821413,10.241770235087962,-15.181797654907843
2.0,3070.0,10.607491,2.593833,10.920019915136143,-13.74080830085825
2.0,2071.0005,11.262739,2.4829764,11.533189566857814,-12.432521261453505
2.0,1397.0001,11.87054,2.3774493,12.106278745579521,-11.325438866405774
2.0,942.05835,12.437235,2.2883928,12.646009491231485,-10.425548120890078
2.0,635.3645,12.981917,2.2201605,13.170394133838563,-9.70480611455207
2.0,428.71338,13.507548,2.171324,13.680953946464406,-9.132111927483644
2.0,289.13373,14.030249,2.1325159,14.191388623589793,-8.642475483271335
2.0,195.02592,14.545446,2.1111598,14.697856817919137,-8.258373573637245
2.0,133.4655,15.039322,2.1162035,15.187479167824273,-8.009581089575548
2.0,88.668892,15.602145,2.1161127,15.744994809784037,-7.723872612632329
2.0,59.863087,16.162352,2.0953095,16.297605470519102,-7.3867048616916335
2.0,40.354206,16.725946,2.038677,16.849732149362048,-6.949337321110043
2.0,27.236528,17.259014,1.9281009,17.36637951136554,-6.374401090047987
2.0,18.356367,17.730276,1.8060043,17.822018364029212,-5.81608343021089
2.0,12.393575,18.13143,1.6876655,18.20980419128087,-5.317743886247169
2.0,8.3562918,18.491125,1.5976812,18.56001856094057,-4.9382397901461035
2.0,5.6368299,18.809265,1.5800273,18.875511545623613,-4.801721686211643
2.0,3.8021243,19.115622,1.623046,19.184402069519912,-4.853160340213925
2.0,2.5634654,19.409023,1.757459,19.488428257589426,-5.173940417023974
2.0,1.7299316,19.742292,1.9644628,19.839788494483702,-5.682528500288061
2.0,1.1664815,20.102654,2.3019249,20.234019770894662,-6.532401949456646
2.0,0.78696758,20.540745,2.730345,20.721413778361022,-7.5715631219062685
2.0,0.53085387,21.07177,3.3645356,21.338687652631485,-9.071856449685589
2.0,0.35855919,21.806711,4.1322322,22.19477388017814,-10.729960911072746
2.0,0.24214387,22.541647,5.176075,23.12828575312563,-12.932234029623375
2.0,0.16298145,23.695324,6.3572493,24.533303856743927,-15.018286761135162
2.0,0.1094304,25.172316,8.0613432,26.431623994602415,-17.75747624079596
2.0,0.074505806,26.700317,9.9101992,28.480150562877462,-20.363118170098822
2.0,0.048894435,28.843382,12.336452,31.370826147014807,-23.156626589377996
3.0,10001.0,8.3936825,2.3144517,8.706927849846876,-15.415520139851441
3.0,6746.0,9.2142887,2.5199132,9.552647736752462,-15.295192737410918
3.0,4551.0005,9.9102907,2.4195933,10.201386841793196,-13.720325245884922
3.0,3070.0,10.521484,2.2770436,10.765061686704676,-12.211539681378659
3.0,2071.0005,11.060554,2.1490457,11.267397756696287,-10.995466539534714
3.0,1397.0001,11.539779,2.0478423,11.72007497648843,-10.062914384605675
3.0,942.05835,12.003944,1.9981766,12.169115879139436,-9.450801104494852
3.0,635.3645,12.467774,1.9772702,12.623588473919929,-9.01151565987957
3.0,428.71338,12.940287,1.984533,13.091577401919832,-8.718995542173827
3.0,289.13373,13.426156,2.000211,13.574332726909894,-8.473527401811467
3.0,195.02592,13.925792,2.0223551,14.071872760146746,-8.262940209202073
3.0,133.4655,14.417461,2.0551958,14.563207457935173,-8.11280391532528
3.0,88.668892,14.975029,2.0832293,15.119237344099718,-7.919790297518345
3.0,59.863087,15.53076,2.0898035,15.67073019505512,-7.663631012123989
3.0,40.354206,16.094189,2.05708,16.22511934298546,-7.283771531627462
3.0,27.236528,16.641169,1.9671561,16.7570346066459,-6.741660477153705
3.0,18.356367,17.132504,1.85,17.232097762896313,-6.16302624092145
3.0,12.393575,17.563828,1.7369486,17.649505501645816,-5.647816773436145
3.0,8.3562918,17.929451,1.6500412,18.005217275087197,-5.25809981479488
3.0,5.6368299,18.251781,1.6223829,18.32374513974077,-5.07961523118572
3.0,3.8021243,18.565685,1.6588323,18.63964549337643,-5.105783717851607
3.0,2.5634654,18.885237,1.7748139,18.96845119997419,-5.368825807937337
3.0,1.7299316,19.218353,1.9844866,19.320540341775864,-5.895466149867438
3.0,1.1664815,19.592077,2.2989676,19.726498249810554,-6.692579212445348
3.0,0.78696758,20.062851,2.7428243,20.24947099034618,-7.784737544331339
3.0,0.53085387,20.560419,3.3199115,20.82672902362234,-9.172436563820758
3.0,0.35855919,21.235043,4.156918,21.638091839868252,-11.076012294379101
3.0,0.24214387,22.101173,5.0518765,22.671199883269992,-12.875444569994704
3.0,0.16298145,23.189606,6.4014983,24.05695340063116,-15.432184386948364
3.0,0.1094304,24.45488,7.9106245,25.702512246751294,-17.925271880109975
3.0,0.074505806,26.269972,9.5973663,27.96821175508294,-20.06906807789013
3.0,0.048894435,28.765398,11.792486,31.088757584673598,-22.291366031878166
4.0,10001.0,8.3380308,2.2626476,8.639579375382485,-15.182431145947538
4.0,6746.0,9.096797,2.4622293,9.424133317445563,-15.14534454297638
4.0,4551.0005,9.7685547,2.3615065,10.049943973795791,-13.590271786514634
4.0,3070.0,10.357958,2.2291923,10.59512115268831,-12.145677072483979
4.0,2071.0005,10.879554,2.1164641,11.083506463457528,-11.008591257509977
4.0,1397.0001,11.356831,2.037256,11.538111733385884,-10.169892142747006
4.0,942.05835,11.821722,1.9965271,11.98912972264119,-9.586016934507814
4.0,635.3645,12.288754,1.9923817,12.449219241021137,-9.209258313802785
4.0,428.71338,12.776037,2.0059114,12.932548162292647,-8.922924154185825
4.0,289.13373,13.267831,2.023885,13.4213058208874,-8.673083635484215
4.0,195.02592,13.771176,2.049768,13.92288897021017,-8.466023297254573
4.0,133.4655,14.271735,2.0787294,14.42232768413786,-8.287060487848802
4.0,88.668892,14.830552,2.1123228,14.980226307906829,-8.106144468827848
4.0,59.863087,15.394892,2.1193726,15.540091373904298,-7.838481768929857
4.0,40.354206,15.973635,2.0910316,16.10991707816721,-7.457907413180897
4.0,27.236528,16.523539,2.0139711,16.64582291976447,-6.949217398182585
4.0,18.356367,17.037176,1.8952626,17.14226899736248,-6.347642972836663
4.0,12.393575,17.475397,1.7754235,17.5653530824735,-5.801094934193364
4.0,8.3562918,17.851376,1.6829084,17.930527202962175,-5.385546125436903
4.0,5.6368299,18.196198,1.6398515,18.269940738745056,-5.149616393942287
