cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm
6.0,10001.0,7.8417563,1.9411373
6.0,6723.9995,8.36588,2.2537096
6.0,4521.0005,8.9969034,2.3145573
6.0,3039.9998,9.6230497,2.3482811
6.0,2043.9991,10.24294,2.3640392
6.0,1373.6262,10.866201,2.3612647
6.0,924.07684,11.489737,2.3420651
6.0,620.75903,12.097466,2.2969902
6.0,417.33029,12.681765,2.2264462
6.0,280.59583,13.230231,2.1596754
6.0,188.67896,13.752683,2.1094348
6.0,126.85777,14.268955,2.088042
6.0,85.318459,14.794603,2.0676553
6.0,57.369469,15.336446,2.0424278
6.0,38.573051,15.887869,1.9795519
6.0,25.937332,16.397532,1.8673847
6.0,17.425045,16.852608,1.7412084
6.0,11.723022,17.247665,1.6235567
6.0,7.8813171,17.589399,1.5467767
6.0,5.2992253,17.888519,1.5319581
6.0,3.5623088,18.179173,1.5838467
6.0,2.3934989,18.475721,1.7130189
6.0,1.6111881,18.809595,1.9419982
6.0,1.0826625,19.180225,2.2945042
6.0,0.72875988,19.639372,2.7707963
6.0,0.48894435,20.13866,3.3596399
6.0,0.32829121,20.900938,4.2372899
6.0,0.22118911,21.658945,5.2772913
6.0,0.14901161,22.873444,6.4886909
6.0,0.10011718,24.383909,8.2140808
7.0,10001.0,7.699255,1.853721
7.0,6723.9995,8.1877003,2.1425428
7.0,4521.0005,8.7911968,2.1942255
7.0,3039.9998,9.3759499,2.2105882
7.0,2043.9991,9.9550447,2.2202508
7.0,1373.6262,10.53666,2.2268932
7.0,924.07684,11.113438,2.2073798
7.0,620.75903,11.686412,2.1727476
7.0,417.33029,12.242539,2.117331
7.0,280.59583,12.761487,2.0676436
7.0,188.67896,13.261926,2.0278518
7.0,126.85777,13.755923,2.0145509
7.0,85.318459,14.264539,2.0213008
7.0,57.369469,14.798923,2.009593
7.0,38.573051,15.339797,1.9618106
7.0,25.937332,15.861611,1.870736
7.0,17.425045,16.320484,1.7550467
7.0,11.723022,16.724928,1.6410172
7.0,7.8813171,17.073566,1.5704756
7.0,5.2992253,17.382658,1.5469627
7.0,3.5623088,17.680042,1.6036162
7.0,2.3934989,17.97473,1.7357398
7.0,1.6111881,18.316317,1.9503888
7.0,1.0826625,18.691816,2.2930603
7.0,0.72875988,19.165461,2.7599366
7.0,0.48894435,19.661625,3.3250203
7.0,0.32829121,20.426928,4.1810465
7.0,0.22118911,21.185328,5.1927304
7.0,0.14901161,22.36348,6.3458934
7.0,0.10011718,23.832979,7.9839354
8.0,10001.0,7.7137332,1.9467052
8.0,6723.9995,8.1025677,2.0917225
8.0,4521.0005,8.6909103,2.1315608
8.0,3039.9998,9.2534571,2.1453362
8.0,2043.9991,9.8119116,2.1496232
8.0,1373.6262,10.366684,2.1540127
8.0,924.07684,10.926067,2.1493342
8.0,620.75903,11.481572,2.1237211
8.0,417.33029,12.026394,2.0841391
8.0,280.59583,12.546294,2.0431359
8.0,188.67896,13.039542,2.016331
8.0,126.85777,13.535794,2.0110226
8.0,85.318459,14.039539,2.0089736
8.0,57.369469,14.570305,2.0094266
8.0,38.573051,15.112897,1.969382
8.0,25.937332,15.642495,1.8788232
8.0,17.425045,16.10792,1.7673563
8.0,11.723022,16.509535,1.6613177
8.0,7.8813171,16.859529,1.5805469
8.0,5.2992253,17.183226,1.5629262
8.0,3.5623088,17.485317,1.6110224
8.0,2.3934989,17.792683,1.7383891
8.0,1.6111881,18.12528,1.9415811
8.0,1.0826625,18.504766,2.280261
8.0,0.72875988,18.974342,2.7376451
8.0,0.48894435,19.481743,3.2668011
8.0,0.32829121,20.206783,4.1334405
8.0,0.22118911,20.976408,5.0507331
8.0,0.14901161,22.182446,6.2337661
8.0,0.10011718,23.557014,7.8578558
9.0,10001.0,7.3103509,2.0863729
9.0,6723.9995,8.0739899,2.0638154
9.0,4521.0005,8.6518335,2.0965874
9.0,3039.9998,9.2025099,2.1051574
9.0,2043.9991,9.7447767,2.1086118
9.0,1373.6262,10.285872,2.1142712
