10001.0,8.9256229,-2.7100418
6746.0,9.5434647,-2.7002246
4551.0005,10.324868,-2.6809299
3070.0,11.051319,-2.5952849
2071.0005,11.710495,-2.479845
1397.0001,12.323121,-2.3588367
942.05835,12.889009,-2.2490168
635.3645,13.415019,-2.1461208
428.71338,13.912816,-2.0800617
289.13373,14.397985,-2.0265782
195.02592,14.877673,-2.0113621
133.4655,15.354821,-2.0249839
88.668892,15.891578,-2.0316243
59.863087,16.427683,-2.0183923
40.354206,16.974264,-1.9661204
27.236528,17.491829,-1.872106
18.356367,17.955429,-1.7386037
12.393575,18.344479,-1.6311632
8.3562918,18.678774,-1.5562259
5.6368299,18.99173,-1.5365267
3.8021243,19.277843,-1.5868874
2.5634654,19.58672,-1.7052275
1.7299316,19.915337,-1.9270841
1.1664815,20.274502,-2.2501221
0.78696758,20.729889,-2.7207704
0.53085387,21.233805,-3.2913213
0.35855919,21.863527,-4.0836663
0.24214387,22.768997,-5.0857916
0.16298145,23.725851,-6.3814144
0.1094304,25.107838,-7.8094535
0.074505806,26.933773,-9.789897
