cycle number	time/s	Ecell/V	I/mA	Capacity/mA.h	
2.000000000000000E+000	1.302296303663282E+005	3.4285452E+000	-8.8045138E-001	8.286499645974901E-007
2.000000000000000E+000	1.302299023663420E+005	3.4235060E+000	-8.8025451E-001	6.733922931883070E-005
2.000000000000000E+000	1.302307963663868E+005	3.4184668E+000	-8.8031358E-001	2.859461563825607E-004
2.000000000000000E+000	1.302322743664612E+005	3.4134276E+000	-8.8029391E-001	6.473555808928278E-004
2.000000000000000E+000	1.302344143665689E+005	3.4083881E+000	-8.8029391E-001	1.170642647743225E-003
2.000000000000000E+000	1.302372643667122E+005	3.4033489E+000	-8.8033324E-001	1.867541502250565E-003
2.000000000000000E+000	1.302408263668914E+005	3.3983097E+000	-8.8025451E-001	2.738544116616249E-003
2.000000000000000E+000	1.302451543671091E+005	3.3932312E+000	-8.8027418E-001	3.796854395568371E-003
2.000000000000000E+000	1.302504103673734E+005	3.3881919E+000	-8.8035297E-001	5.082082306411531E-003
2.000000000000000E+000	1.302568823676987E+005	3.3831525E+000	-8.8029391E-001	6.664656062954002E-003
2.000000000000000E+000	1.302659043681526E+005	3.3781133E+000	-8.8041204E-001	8.870768990019958E-003
2.000000000000000E+000	1.302808543689044E+005	3.3730741E+000	-8.8039231E-001	1.252643126467864E-002
2.000000000000000E+000	1.303086203703007E+005	3.3680348E+000	-8.8043171E-001	1.931594241347578E-002
2.000000000000000E+000	1.303386203718095E+005	3.3646097E+000	-8.8019544E-001	2.665172717253367E-002
2.000000000000000E+000	1.303686203733182E+005	3.3619325E+000	-8.8027418E-001	3.398749413447247E-002
2.000000000000000E+000	1.303986203748269E+005	3.3597279E+000	-8.8021511E-001	4.132325748615795E-002
2.000000000000000E+000	1.304286203763357E+005	3.3576808E+000	-8.8023484E-001	4.865903265310659E-002
2.000000000000000E+000	1.304586203778444E+005	3.3559484E+000	-8.8033324E-001	5.599482249697050E-002
2.000000000000000E+000	1.304886203793532E+005	3.3543737E+000	-8.8021511E-001	6.333060283756919E-002
2.000000000000000E+000	1.305186203808619E+005	3.3529170E+000	-8.8027418E-001	7.066639336049557E-002
2.000000000000000E+000	1.305486203823707E+005	3.3515785E+000	-8.8027418E-001	7.800217997908593E-002
2.000000000000000E+000	1.305786203838794E+005	3.3502793E+000	-8.8027418E-001	8.533797039253845E-002
2.000000000000000E+000	1.306086203853881E+005	3.3490982E+000	-8.8039231E-001	9.267376771999730E-002
2.000000000000000E+000	1.306386203868969E+005	3.3480353E+000	-8.8021511E-001	1.000095640083816E-001
2.000000000000000E+000	1.306686203884056E+005	3.3468935E+000	-8.8005757E-001	1.073453535493215E-001
