10001.0,8.2673588,-2.6834426
6746.0,9.2966089,-2.7759545
4551.0005,10.113347,-2.7630074
3070.0,10.870985,-2.663825
2071.0005,11.548008,-2.5335505
1397.0001,12.170387,-2.4008534
942.05835,12.740558,-2.2763391
635.3645,13.272159,-2.1781816
428.71338,13.786943,-2.1010711
289.13373,14.281002,-2.0492742
195.02592,14.774909,-2.0190337
133.4655,15.243658,-2.0040784
88.668892,15.775969,-1.9951912
59.863087,16.306479,-1.9661731
40.354206,16.819847,-1.9022318
27.236528,17.3127,-1.796801
18.356367,17.747757,-1.6792719
12.393575,18.122505,-1.567902
8.3562918,18.446238,-1.4924878
5.6368299,18.748678,-1.4756155
3.8021243,19.029539,-1.5183783
2.5634654,19.317415,-1.6491431
1.7299316,19.636572,-1.84769
1.1664815,19.982805,-2.1457913
0.78696758,20.412113,-2.5686429
0.53085387,20.866186,-3.1428816
0.35855919,21.528215,-3.9450834
0.24214387,22.306215,-4.8095531
0.16298145,23.381666,-6.1376686
0.1094304,24.566885,-7.6743178
0.074505806,26.258093,-9.3133373
