10001.0,7.3721366,-2.3290539
6723.9995,8.2467022,-2.4277844
4521.0005,8.9275808,-2.5374985
3039.9998,9.6243925,-2.610707
2043.9991,10.346654,-2.6527193
1373.6262,11.082661,-2.6479383
924.07684,11.812931,-2.5819454
620.75903,12.491385,-2.4572842
417.33029,13.10011,-2.3105509
280.59583,13.645686,-2.1813333
188.67896,14.150245,-2.0897048
126.85777,14.64143,-2.0352023
85.318459,15.149328,-2.0033412
57.369469,15.671142,-1.9655048
38.573051,16.188835,-1.9044448
25.937332,16.673647,-1.7941188
17.425045,17.117765,-1.6684483
11.723022,17.490324,-1.5577619
7.8813171,17.81591,-1.475105
5.2992253,18.107916,-1.4609519
3.5623088,18.394272,-1.512727
2.3934989,18.679327,-1.6343479
1.6111881,18.992323,-1.8555937
1.0826625,19.341999,-2.1695714
0.72875988,19.748827,-2.6039565
0.48894435,20.293821,-3.2511318
0.32829121,20.891912,-3.9730172
0.22118911,21.830194,-5.0234761
0.14901161,22.784687,-6.3426275
