cycle number,time/s,Ecell/V,I/mA,Capacity/mA.h
2.0,391591.6955830092,3.0622282,0.8799926,4.888847801420424e-07
2.0,391591.7075830102,3.0678632,0.87997293,3.422401481204563e-06
2.0,391591.7315830132,3.0729465,0.87995321,9.289730456140306e-06
2.0,391591.771583017,3.0780299,0.88018966,1.906840049558215e-05
2.0,391591.8295830227,3.0831525,0.88018966,3.324755900435977e-05
2.0,391591.905583031,3.0882752,0.88013053,5.182760000228881e-05
2.0,391591.9995830408,3.0933981,0.88001233,7.48081404964129e-05
2.0,391592.1055830522,3.0984025,0.88030785,0.0001007226135002242
2.0,391592.2275830647,3.1034858,0.88009113,0.0001305486136674881
2.0,391592.3615830783,3.1085296,0.88018966,0.000163308010134432
2.0,391592.5075830938,3.1135342,0.8800714,0.0001990010545651118
2.0,391592.6655831104,3.1186569,0.8800714,0.0002376282069087028
2.0,391592.8335831277,3.1237795,0.88005173,0.0002787002430028386
2.0,391593.0155831473,3.1288235,0.88018966,0.0003231941549976667
2.0,391593.203583166,3.1339068,0.88011086,0.0003691553015841378
2.0,391593.3975831866,3.1389902,0.88005173,0.0004165837812423706
2.0,391593.6075832089,3.1439946,0.88013053,0.0004679231857260068
2.0,391593.8255832316,3.1491172,0.88020933,0.0005212182388703028
2.0,391594.0475832541,3.1541219,0.8799926,0.0005754920687609248
2.0,391594.2815832787,3.1591656,0.880032,0.0006326994481682777
2.0,391594.5275833046,3.1642489,0.88024879,0.0006928407494558228
2.0,391594.7735833302,3.1692536,0.88011086,0.0007529817879862255
2.0,391595.0355833573,3.1742973,0.88015026,0.0008170330400599374
2.0,391595.3015833851,3.179302,0.88005173,0.0008820631891157892
2.0,391595.5695834132,3.1843064,0.87995321,0.000947582485642698
2.0,391595.853583443,3.1893897,0.88015026,0.00101701255414221
2.0,391596.1495834738,3.1944337,0.880032,0.001089377025862535
2.0,391596.4395835039,3.1994381,0.88018966,0.001160275893906752
2.0,391596.7495835363,3.2044425,0.88009113,0.001236062624984317
2.0,391597.0695835697,3.2094865,0.88005173,0.001314294381439686
2.0,391597.3975836039,3.2145305,0.880032,0.001394482257862886
2.0,391597.7335836394,3.2196531,0.88028818,0.001476626570622126
2.0,391598.0775836753,3.2246575,0.88020933,0.001560726247496075
2.0,391598.4315837119,3.2296619,0.8799926,0.001647270818816291
2.0,391598.7875837488,3.2346666,0.88005173,0.001734304110738966
2.0,391599.1675837887,3.239671,0.88011086,0.001827204994459947
2.0,391599.543583828,3.2446756,0.880032,0.001919127462539408
2.0,391599.9335838687,3.24968,0.88013053,0.002014471752279335
2.0,391600.33358391,3.254724,0.88016993,0.002112261757618851
2.0,391600.7395839524,3.2597284,0.8799926,0.002211518756614791
2.0,391601.1595839961,3.2648511,0.87997293,0.002314197346833017
2.0,391601.5835840404,3.2698951,0.8800714,0.002417854845358266
2.0,391602.0315840871,3.2749388,0.880032,0.002527379399140676
2.0,391602.4735841332,3.2800221,0.88011086,0.002635437977214654
2.0,391602.9255841803,3.2851055,0.88018966,0.002745939008759128
2.0,391603.381584228,3.2901101,0.88001233,0.002857419375114971
2.0,391603.8555842778,3.2951539,0.88013053,0.002973299781282743
2.0,391604.3295843266,3.3001585,0.88011086,0.0030891808769438
2.0,391604.8115843772,3.3052022,0.88005173,0.00320701771977875
2.0,391605.3135844294,3.3102069,0.88020933,0.003329743476377593
2.0,391605.8095844814,3.3152113,0.88018966,0.003451003771192498
2.0,391606.3195845345,3.3202157,0.88005173,0.003575684464904997
2.0,391606.8415845891,3.3252203,0.88022906,0.003703300711148315
2.0,391607.3735846444,3.3302641,0.88005173,0.003833361020088196
2.0,391607.9255847018,3.3352687,0.880032,0.003968311687409878
2.0,391608.47958476,3.3402731,0.8800714,0.004103751787046591
2.0,391609.0595848204,3.3452775,0.88015026,0.004245547235707442
2.0,391609.6475848816,3.3502822,0.880032,0.004389297008315722
2.0,391610.2475849444,3.3552866,0.88011086,0.004535981939335664
2.0,391610.8935850114,3.3603306,0.88011086,0.00469391072799762
2.0,391611.5515850801,3.365335,0.88005173,0.004854775452580716
2.0,391612.2375851516,3.3703396,0.8800714,0.005022485275401009
2.0,391612.969585228,3.3753834,0.88005173,0.005201440543466144
2.0,391613.737585308,3.380388,0.88001233,0.005389196503559747
2.0,391614.551585393,3.3853924,0.88013053,0.005588198247551917
2.0,391615.4315854851,3.3903968,0.87993348,0.005803337590197721
2.0,391616.3655855823,3.3954015,0.880032,0.006031677785151533
2.0,391617.39758569,3.4004059,0.88011086,0.006283976410693591
2.0,391618.5215858072,3.4054892,0.88011086,0.006558765794071885
2.0,391619.7895859396,3.4104936,0.8799926,0.0068687587679757
2.0,391621.1255860787,3.4154983,0.88022906,0.007195379265182546
2.0,391622.6535862384,3.4205027,0.88009113,0.007568933730589017
2.0,391624.3195864121,3.4255466,0.88011086,0.007976227058867611
2.0,391626.2055866085,3.4305511,0.88018966,0.008437307466732128
2.0,391628.2275868198,3.4355555,0.88013053,0.0089316359593802
2.0,391630.415587048,3.4405994,0.88018966,0.009466547612945237
2.0,391632.9095873078,3.4456434,0.88009113,0.01007626865535974
2.0,391635.495587578,3.4506478,0.88013053,0.01070848324706157
2.0,391638.3295878731,3.4556918,0.88001233,0.011401326569385
2.0,391641.3735881909,3.4606962,0.8800714,0.01214550851825211
2.0,391644.5715885246,3.4657006,0.88020933,0.01292733836144209
2.0,391648.0975888921,3.4707446,0.88016993,0.01378935752491156
2.0,391651.8675892856,3.475749,0.88018966,0.01471102762801779
2.0,391655.9715897134,3.4807537,0.88011086,0.01571435165875488
2.0,391660.5375901898,3.4857974,0.88005173,0.0168306240127484
2.0,391665.7415907327,3.490802,0.880032,0.01810287023007869
2.0,391671.7355913576,3.4958065,0.88005173,0.01956825677345196
2.0,391679.0155921178,3.5008111,0.88011086,0.02134803155763281
2.0,391689.0355931623,3.5058942,0.87997293,0.02379766600406832
2.0,391709.3695952836,3.5108988,0.87997293,0.02876880881895621
2.0,391739.3695984129,3.5121202,0.8799926,0.03610304040067725
2.0,391769.3696015421,3.511411,0.880032,0.04343726336919598
2.0,391799.3696046714,3.5103078,0.88013053,0.05077148765464623
2.0,391829.3696078006,3.5092044,0.88011086,0.05810572822587357
2.0,391859.3696109299,3.5084162,0.88001233,0.06543996700257061
2.0,391889.3696140591,3.5074706,0.88013053,0.07277420195718605
2.0,391919.3696171883,3.5068007,0.88015026,0.08010842728982367
2.0,391949.3696203176,3.5062096,0.88001233,0.08744266067875754
2.0,391979.3696234468,3.5059338,0.880032,0.09477690302153428
2.0,392009.3696265761,3.505579,0.8799926,0.1021111478310492
2.0,392039.3696297053,3.5052245,0.88018966,0.1094453945435418
2.0,392069.3696328346,3.5052638,0.88001233,0.1167796320707599
2.0,392099.3696359638,3.5050669,0.87997293,0.1241138803581728
2.0,392129.3696390931,3.5051062,0.88020933,0.1314481219702296
2.0,392159.3696422223,3.5051849,0.88013053,0.1387823860211836
2.0,392189.3696453515,3.5053031,0.8800714,0.1461166445652975
2.0,392219.3696484808,3.5053427,0.88009113,0.153450906492571
2.0,392249.36965161,3.5056183,0.88015026,0.1607851569259166
2.0,392279.3696547393,3.5056183,0.88015026,0.16811938961539
2.0,392309.3696578685,3.5059338,0.88015026,0.1754536280741294
2.0,392339.3696609978,3.506052,0.88015026,0.1827878693895207
2.0,392369.369664127,3.5064855,0.88015026,0.1901221060103509
2.0,392399.3696672563,3.5066431,0.88016993,0.1974563376710481
2.0,392429.3696703855,3.5069189,0.88009113,0.2047905492222971
2.0,392459.3696735147,3.5072341,0.8800714,0.2121247740215394
2.0,392489.369676644,3.5077069,0.88001233,0.219458988341391
2.0,392519.3696797732,3.5080221,0.88016993,0.2267932044472628
2.0,392549.3696829025,3.5083375,0.88005173,0.2341274408048391
2.0,392579.3696860317,3.5087314,0.88011086,0.2414616712614562
2.0,392609.369689161,3.5092044,0.88005173,0.2487958994722035
2.0,392639.3696922902,3.5096378,0.88016993,0.2561301221558782
2.0,392669.3696954194,3.5098743,0.88015026,0.2634643688452906
2.0,392699.3696985487,3.5104258,0.88009113,0.2707986091086268
2.0,392729.3697016779,3.5107017,0.88018966,0.2781328397078315
2.0,392759.3697048072,3.5111351,0.88011086,0.2854670663332276
2.0,392789.3697079364,3.5115292,0.88024879,0.2928012654805845
2.0,392819.3697110657,3.5120022,0.88001233,0.3001354949299825
2.0,392849.3697141949,3.5124357,0.88015026,0.3074697234589854
2.0,392879.3697173242,3.5129085,0.88011086,0.314803945564727
2.0,392909.3697204534,3.5132632,0.88009113,0.3221381814388103
2.0,392939.3697235826,3.513736,0.88009113,0.3294724255354537
2.0,392969.3697267119,3.5141301,0.88015026,0.3368066737680634
2.0,392999.3697298411,3.514524,0.8800714,0.3441409080753724
2.0,393029.3697329704,3.5149574,0.88011086,0.3514751310112741
2.0,393059.3697360996,3.5154305,0.88001233,0.3588093478393224
2.0,393089.3697392289,3.5159032,0.88016993,0.3661435554725594
2.0,393119.3697423581,3.5164156,0.880032,0.373477767440743
2.0,393149.3697454873,3.516849,0.88013053,0.3808119720832507
2.0,393179.3697486166,3.5171642,0.88005173,0.3881461891745528
2.0,393209.3697517458,3.517637,0.88015026,0.3954804097447462
2.0,393239.3697548751,3.5181887,0.88013053,0.402814613228639
2.0,393269.3697580043,3.5186617,0.87993348,0.4101488259288338
2.0,393299.3697611336,3.5191739,0.88009113,0.417483043730259
2.0,393329.3697642628,3.5196469,0.88013053,0.4248172499816616
2.0,393359.3697673921,3.520159,0.88011086,0.4321514757649766
2.0,393389.3697705213,3.5205925,0.88013053,0.4394856986133258
2.0,393419.3697736505,3.5211048,0.88009113,0.44681994449387
2.0,393449.3697767798,3.5215383,0.88016993,0.4541541771832772
2.0,393479.369779909,3.5219717,0.88009113,0.4614884098413919
2.0,393509.3697830383,3.5226417,0.88020933,0.4688226302817465
2.0,393539.3697861675,3.5230751,0.88015026,0.4761568635944526
2.0,393569.3697892968,3.5236268,0.88011086,0.4834910970922974
2.0,393599.369792426,3.5241785,0.88009113,0.4908253303935463
2.0,393629.3697955552,3.5245724,0.88015026,0.4981595293677517
2.0,393659.3697986845,3.525203,0.88001233,0.5054937519095343
2.0,393689.3698018137,3.5257151,0.8800714,0.5128279702599845
2.0,393719.369804943,3.5262275,0.88011086,0.5201621854342687
2.0,393749.3698080722,3.5267398,0.8799926,0.5274963991221124
2.0,393779.3698112015,3.527252,0.88015026,0.5348306024965314
2.0,393809.3698143307,3.5279219,0.88005173,0.5421648150763578
2.0,393839.36981746,3.528513,0.88001233,0.5494990233012703
2.0,393869.3698205892,3.5290253,0.88013053,0.5568332268402975
2.0,393899.3698237184,3.5294194,0.88020933,0.5641674135439264
2.0,393929.3698268477,3.5300891,0.88015026,0.5715016054689223
2.0,393959.3698299769,3.5305622,0.88011086,0.5788358102332222
2.0,393989.3698331062,3.5311139,0.88016993,0.5861700173423026
2.0,394019.3698362354,3.531626,0.88018966,0.5935042132620679
2.0,394049.3698393647,3.5321383,0.88022906,0.600838427110778
2.0,394079.3698424939,3.53269,0.88015026,0.6081726384446355
2.0,394109.3698456232,3.5334387,0.88005173,0.6155068689550293
2.0,394139.3698487524,3.5340297,0.88013053,0.6228411238556437
2.0,394169.3698518816,3.5345421,0.88013053,0.6301753458518783
2.0,394199.3698550109,3.5350149,0.88013053,0.6375095675405529
2.0,394229.3698581401,3.5357242,0.88024879,0.6448438062061534
2.0,394259.3698612694,3.5362759,0.8799926,0.6521780316941274
2.0,394289.3698643986,3.5368669,0.88011086,0.6595122649079891
2.0,394319.3698675279,3.5373793,0.88005173,0.6668464982766574
2.0,394349.3698706571,3.5380492,0.88018966,0.6741807220247387
2.0,394379.3698737863,3.5387585,0.87991381,0.6815149271066652
2.0,394409.3698769156,3.5393102,0.88005173,0.6888491586371263
2.0,394439.3698800448,3.5398223,0.88013053,0.696183388075398
2.0,394469.3698831741,3.5404923,0.88022906,0.7035176242679688
2.0,394499.3698863033,3.5410833,0.88015026,0.7108518576332595
2.0,394529.3698894326,3.541714,0.88001233,0.7181861074212855
2.0,394559.3698925618,3.5424232,0.88013053,0.725520354458226
2.0,394589.3698956911,3.543093,0.88009113,0.7328546114156974
2.0,394619.3698988203,3.5436447,0.88011086,0.7401888670279251
2.0,394649.3699019495,3.5443146,0.88015026,0.7475231045445138
2.0,394679.3699050788,3.544945,0.88020933,0.7548573465483056
2.0,394709.369908208,3.5455363,0.88009113,0.7621915936860111
2.0,394739.3699113373,3.5461273,0.88016993,0.7695258666158054
2.0,394769.3699144665,3.546679,0.88015026,0.7768601362168126
2.0,394799.3699175958,3.5473883,0.88016993,0.7841944122107823
2.0,394829.369920725,3.5480976,0.87995321,0.7915286665864786
2.0,394859.3699238542,3.548728,0.88015026,0.7988629009394183
2.0,394889.3699269835,3.5492797,0.88015026,0.8061971424696512
2.0,394919.3699301127,3.5499101,0.88015026,0.8135314011019138
2.0,394949.369933242,3.5505013,0.88018966,0.8208656468814612
2.0,394979.3699363712,3.5511711,0.88015026,0.8281998987596566
2.0,395009.3699395005,3.5518017,0.8800714,0.8355341456914611
