cycle number	Ecell/V	Q charge/mA.h	Energy charge/W.h	
5.000000000000000E+000	3.0001686E+000	4.888437522782219E-007	1.466613657283670E-009
5.000000000000000E+000	3.0052907E+000	2.444142169422574E-006	7.342853897342931E-009
5.000000000000000E+000	3.0104921E+000	5.377303262551626E-006	1.617311215637518E-008
5.000000000000000E+000	3.0158114E+000	9.777225553989411E-006	2.944244815265098E-008
5.000000000000000E+000	3.0210519E+000	1.564369012912115E-005	4.716534200799742E-008
5.000000000000000E+000	3.0261347E+000	2.297652171717750E-005	6.935547834134887E-008
5.000000000000000E+000	3.0313361E+000	3.226487070322037E-005	9.751158564519456E-008
5.000000000000000E+000	3.0364189E+000	4.350867148902681E-005	1.316524750254033E-007
5.000000000000000E+000	3.0415413E+000	5.670841664075851E-005	1.718000455550237E-007
5.000000000000000E+000	3.0467424E+000	7.186397476328743E-005	2.179751276777560E-007
5.000000000000000E+000	3.0519042E+000	8.995317581627103E-005	2.731816363732718E-007
5.000000000000000E+000	3.0569477E+000	1.095089300142394E-004	3.329625543495026E-007
5.000000000000000E+000	3.0620701E+000	1.315085527300835E-004	4.003269419675990E-007
5.000000000000000E+000	3.0670741E+000	1.549747504459487E-004	4.722995082790871E-007
5.000000000000000E+000	3.0721571E+000	1.799076764782270E-004	5.488973751236005E-007
5.000000000000000E+000	3.0771613E+000	2.063070683015718E-004	6.301325623054524E-007
5.000000000000000E+000	3.0822048E+000	2.331958841284116E-004	7.130094000167631E-007
5.000000000000000E+000	3.0872090E+000	2.595952648917834E-004	7.945098055417339E-007
5.000000000000000E+000	3.0922129E+000	2.869731322924296E-004	8.791680007146828E-007
5.000000000000000E+000	3.0972171E+000	3.138616853290134E-004	9.624476865161311E-007
5.000000000000000E+000	3.1024182E+000	3.417278818951713E-004	1.048900281469711E-006
5.000000000000000E+000	3.1075013E+000	3.700829991698265E-004	1.137013844365960E-006
5.000000000000000E+000	3.1126630E+000	3.974599688251813E-004	1.222229125702709E-006
5.000000000000000E+000	3.1178248E+000	4.267931675910950E-004	1.313684900069021E-006
