cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm
2.0,9997.999,4.955925,1.506435
2.0,6812.999,5.4859385,1.4703946
2.0,4642.0,5.8384471,1.5243562
2.0,3162.0007,6.1887598,1.6011084
2.0,2154.0,6.5679083,1.7148886
2.0,1467.9995,6.990725,1.8461238
2.0,998.00061,7.4869294,1.9700739
2.0,680.99933,8.0252848,2.0753055
2.0,463.99887,8.599061,2.1203418
2.0,316.00006,9.187499,2.1063912
2.0,215.00046,9.7544088,2.0385652
2.0,146.99995,10.280388,1.9353106
2.0,102.00077,10.749084,1.8109221
2.0,68.000511,11.219628,1.6442157
2.0,46.000347,11.603079,1.4735062
2.0,32.00024,11.904714,1.3203496
2.0,22.000166,12.164041,1.1868426
2.0,14.99895,12.379284,1.0912259
2.0,10.000075,12.588626,1.0399625
2.0,6.998889,12.752192,1.0545155
2.0,4.9988737,12.915652,1.1017387
2.0,2.9988587,13.169372,1.2679703
2.0,2.000015,13.410891,1.4743702
2.0,0.99884343,14.042022,2.0250199
2.0,0.99884343,13.940837,2.0297806
2.0,0.0,0.0,0.0
3.0,9997.999,4.9136972,1.479455
3.0,6812.999,5.3310633,1.3440747
3.0,4642.0,5.6475086,1.3891404
3.0,3162.0007,5.9688702,1.449384
3.0,2154.0,6.3032713,1.550036
3.0,1467.9995,6.6828995,1.6695356
3.0,998.00061,7.1200843,1.7812035
3.0,680.99933,7.6052523,1.8942543
3.0,463.99887,8.1335297,1.9507029
3.0,316.00006,8.6702967,1.9566151
3.0,215.00046,9.1979799,1.9124975
3.0,146.99995,9.6927795,1.8382221
3.0,102.00077,10.135987,1.7362883
3.0,68.000511,10.59615,1.5998007
3.0,46.000347,10.984427,1.4516945
3.0,32.00024,11.29526,1.3131917
3.0,22.000166,11.558443,1.1856428
3.0,14.99895,11.777323,1.0865656
3.0,10.000075,11.982927,1.0364039
3.0,6.998889,12.152781,1.0407089
3.0,4.9988737,12.311977,1.0814244
3.0,2.9988587,12.581942,1.2275467
3.0,2.000015,12.808244,1.4162014
3.0,0.99884343,13.344412,2.0292399
3.0,0.99884343,13.303205,1.9631515
3.0,0.0,0.0,0.0
4.0,9997.999,5.1007996,1.1467535
4.0,6812.999,5.2529898,1.2926933
4.0,4642.0,5.5695653,1.3315122
4.0,3162.0007,5.8698578,1.3897599
4.0,2154.0,6.1894722,1.482042
4.0,1467.9995,6.5488987,1.5989656
4.0,998.00061,6.9720979,1.7289927
4.0,680.99933,7.4286308,1.8264977
4.0,463.99887,7.9381547,1.893306
4.0,316.00006,8.4687319,1.9015318
4.0,215.00046,8.9808769,1.8711607
4.0,146.99995,9.4704819,1.8002439
4.0,102.00077,9.9081812,1.6947073
4.0,68.000511,10.36114,1.5536315
4.0,46.000347,10.734828,1.39318
4.0,32.00024,11.025432,1.2570617
4.0,22.000166,11.274906,1.1310729
4.0,14.99895,11.481241,1.0316806
4.0,10.000075,11.67881,0.98397046
4.0,6.998889,11.833365,0.98226422
4.0,4.9988737,11.981615,1.0308137
