cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm,|Z|/Ohm,Phase(Z)/deg
2.0,10001.0,8.7581358,2.2529655,9.04327353536494,-14.426132637416583
2.0,6746.0,9.2540522,2.3299034,9.542847162857447,-14.131713841806864
2.0,4551.0005,9.9121552,2.2910848,10.17348958173537,-13.014725551211445
2.0,3070.0,10.5082,2.2035635,10.736757394042778,-11.843283854625842
2.0,2071.0005,11.059134,2.107775,11.258204132124316,-10.790663485598442
2.0,1397.0001,11.565837,2.0222011,11.741289656567128,-9.917495319177883
2.0,942.05835,12.049222,1.9509741,12.20614807153161,-9.197340196599608
2.0,635.3645,12.515532,1.8964159,12.658393836059803,-8.616199410464784
2.0,428.71338,12.95928,1.8534634,13.091152153020738,-8.139364287615784
2.0,289.13373,13.400919,1.8362503,13.526139331265632,-7.80231970565947
2.0,195.02592,13.844419,1.835961,13.965625307915218,-7.554133391918847
2.0,133.4655,14.281403,1.8522046,14.401011545327993,-7.389640016648468
2.0,88.668892,14.771077,1.8696545,14.888932926482651,-7.213872314778487
2.0,59.863087,15.276055,1.8732404,15.390480368046253,-6.991045747488527
2.0,40.354206,15.784246,1.8359277,15.890659278587005,-6.634485362049267
2.0,27.236528,16.254395,1.755492,16.348917669928152,-6.164112860582016
2.0,18.356367,16.693621,1.6443397,16.774410127948975,-5.625549111781711
2.0,12.393575,17.066483,1.5566993,17.137332193194762,-5.211745647972413
2.0,8.3562918,17.400503,1.4878488,17.46399721440285,-4.887249935043709
2.0,5.6368299,17.695515,1.4769708,17.757046315738368,-4.77118060231248
2.0,3.8021243,17.979294,1.5241981,18.043785428409404,-4.845674518683775
2.0,2.5634654,18.275663,1.6410055,18.349189549966486,-5.130933764836075
2.0,1.7299316,18.586203,1.8400476,18.677063932199697,-5.653900265983127
2.0,1.1664815,18.9212,2.15975,19.044062841276805,-6.511812227227605
2.0,0.78696758,19.335512,2.5626926,19.504599910386236,-7.549872749128378
2.0,0.53085387,19.82398,3.1541562,20.073337649090604,-9.040444602720175
2.0,0.35855919,20.512663,3.9059291,20.881226627901814,-10.78094258529625
2.0,0.24214387,21.206844,4.8186879,21.747413306366862,-12.801570135439857
2.0,0.16298145,22.321299,6.0289097,23.12116219436547,-15.114740236891851
2.0,0.1094304,23.589504,7.6750393,24.806671022581014,-18.022723942088465
2.0,0.074505806,25.082029,9.2916002,26.747747812357602,-20.327073601371755
2.0,0.048894435,27.116129,11.413571,29.420300048039653,-22.8269297187919
3.0,10001.0,8.3723974,2.1502283,8.644103190363223,-14.403608180894429
3.0,6746.0,9.207819,2.1518538,9.455919072905365,-13.153864750555043
3.0,4551.0005,9.7946157,2.0582707,10.008545098322982,-11.867630459023442
3.0,3070.0,10.306561,1.9414667,10.487825923132492,-10.667908400843864
3.0,2071.0005,10.759396,1.8367054,10.915039579003146,-9.687417167630661
3.0,1397.0001,11.180387,1.7602906,11.318112760801482,-8.94745648139846
3.0,942.05835,11.580247,1.7195208,11.707214543290887,-8.445988483802248
3.0,635.3645,11.98,1.7050089,12.100721273919138,-8.100011311714661
3.0,428.71338,12.388502,1.7162591,12.506819224020823,-7.887350704960598
3.0,289.13373,12.801636,1.7358885,12.918792248539654,-7.722148598550216
3.0,195.02592,13.228973,1.7657298,13.346292682289604,-7.602586976318218
3.0,133.4655,13.66321,1.8019754,13.781524692366412,-7.513106210435828
3.0,88.668892,14.147539,1.8394402,14.266618380187262,-7.40794811215461
3.0,59.863087,14.645962,1.8579658,14.763341079153244,-7.229842206941209
3.0,40.354206,15.155319,1.8373814,15.266291769805363,-6.912616985386012
3.0,27.236528,15.642763,1.7742261,15.743059185815515,-6.4709212161822744
3.0,18.356367,16.088234,1.6775244,16.175455522221046,-5.952734943422351
3.0,12.393575,16.476917,1.5779501,16.552302569219155,-5.4703800263918225
3.0,8.3562918,16.814287,1.5114052,16.88207904841569,-5.136407615778895
3.0,5.6368299,17.12154,1.4931607,17.186525560671782,-4.98412541718772
3.0,3.8021243,17.406357,1.5337862,17.473802222720717,-5.035693727888346
3.0,2.5634654,17.704121,1.6297888,17.77897949588914,-5.259655084581415
3.0,1.7299316,18.007595,1.8287818,18.10021879856805,-5.798856825656756
3.0,1.1664815,18.344088,2.1275318,18.467050552585683,-6.615559343562753
3.0,0.78696758,18.75585,2.5169675,18.9239804115983,-7.6432240379027565
3.0,0.53085387,19.228445,3.0870073,19.47466844873818,-9.120653110927194
3.0,0.35855919,19.899292,3.8393943,20.26629642268504,-10.920528610144276
3.0,0.24214387,20.594727,4.7154932,21.127675128224006,-12.896487002211012
3.0,0.16298145,21.701365,5.9001508,22.48913120433881,-15.209884546208755
3.0,0.1094304,22.912565,7.4751372,24.10110601275487,-18.068718453834627
3.0,0.074505806,24.382071,9.0239887,25.998418380870184,-20.30989394944942
3.0,0.048894435,26.376797,11.043871,28.595498013565877,-22.71888716767014
4.0,10001.0,8.3260279,1.9877437,8.560015514499264,-13.427373499808017
4.0,6746.0,9.0865431,2.1063745,9.327490500794298,-13.05135776209783
4.0,4551.0005,9.6567278,2.0201461,9.865768194552214,-11.815636371944914
4.0,3070.0,10.155643,1.9129741,10.334241851762508,-10.667560319805768
4.0,2071.0005,10.600436,1.8173803,10.755097142514526,-9.728432843420482
4.0,1397.0001,11.013407,1.7464366,11.151016749403105,-9.01057760971248
4.0,942.05835,11.418021,1.717604,11.54648721721273,-8.55481546803373
4.0,635.3645,11.817286,1.7124345,11.940715234967554,-8.245296772352544
4.0,428.71338,12.229675,1.7276269,12.351098951560084,-8.040692439322335
4.0,289.13373,12.65466,1.7542485,12.775672487793049,-7.892311966630113
4.0,195.02592,13.088707,1.781944,13.209450228945373,-7.752789980873334
4.0,133.4655,13.522866,1.8230631,13.645199299407013,-7.677945636503722
4.0,88.668892,14.008745,1.8609095,14.131805286028223,-7.5668204100066605
4.0,59.863087,14.513375,1.8866609,14.635489169898415,-7.406609900365951
4.0,40.354206,15.027311,1.8748611,15.143816561059309,-7.111678422740673
4.0,27.236528,15.530979,1.8136575,15.636516946741919,-6.660648483667182
4.0,18.356367,15.99733,1.7203327,16.08956530573742,-6.137927571047691
4.0,12.393575,16.397848,1.6256479,16.47823261535892,-5.661682248688067
4.0,8.3562918,16.755152,1.5500429,16.82669758256041,-5.28546984561496
4.0,5.6368299,17.063784,1.5112681,17.130576629779092,-5.061242221658117
4.0,3.8021243,17.363884,1.5413442,17.432160207740452,-5.072692921288059
