cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm
2.0,9997.999,8.1244221,2.4175606
2.0,6812.999,8.684556,2.5115421
2.0,4642.0,9.3650312,2.5547357
2.0,3162.0007,10.016124,2.5520837
2.0,2154.0,10.626168,2.559365
2.0,1467.9995,11.208326,2.5955441
2.0,998.00061,11.821174,2.6971216
2.0,680.99933,12.473438,2.7973051
2.0,463.99887,13.194736,2.9254904
2.0,316.00006,13.966979,3.0139449
2.0,215.00046,14.776641,3.0535631
2.0,146.99995,15.584636,3.0323932
2.0,102.00077,16.340075,2.9594972
2.0,68.000511,17.157883,2.8265069
2.0,46.000347,17.892527,2.6481254
2.0,32.00024,18.503014,2.4345291
2.0,22.000166,19.071383,2.180768
2.0,14.99895,19.536505,1.959286
2.0,10.000075,19.945921,1.7607876
2.0,6.998889,20.236753,1.6553379
2.0,4.9988737,20.49428,1.6232089
2.0,2.9988587,20.87048,1.6832581
2.0,2.000015,21.191898,1.8517927
2.0,0.99884343,21.897453,2.3562114
2.0,0.99884343,21.807089,2.3759172
2.0,0.0,0.0,0.0
3.0,9997.999,7.7798648,2.3570712
3.0,6812.999,8.3361893,2.3395216
3.0,4642.0,8.9728861,2.3702803
3.0,3162.0007,9.5764322,2.3606973
3.0,2154.0,10.146578,2.3494446
3.0,1467.9995,10.682145,2.3664267
3.0,998.00061,11.235613,2.4351101
3.0,680.99933,11.813815,2.535295
3.0,463.99887,12.453523,2.6409867
3.0,316.00006,13.144468,2.7327011
3.0,215.00046,13.866953,2.7811122
3.0,146.99995,14.595366,2.7896297
3.0,102.00077,15.288104,2.7595403
3.0,68.000511,16.039892,2.7083883
3.0,46.000347,16.755072,2.5885932
3.0,32.00024,17.390369,2.4435716
3.0,22.000166,17.962463,2.2513068
3.0,14.99895,18.476025,2.0437591
3.0,10.000075,18.91823,1.8714932
3.0,6.998889,19.252312,1.7569367
3.0,4.9988737,19.535442,1.7162
3.0,2.9988587,19.951674,1.7611923
3.0,2.000015,20.292179,1.9200057
3.0,0.99884343,20.976986,2.3904452
3.0,0.99884343,20.933517,2.4405081
3.0,0.0,0.0,0.0
4.0,9997.999,7.6686606,2.3651066
4.0,6812.999,8.2792025,2.3253016
