10001.0,7.5573554,-1.887242
6723.9995,8.1046343,-2.2103546
4521.0005,8.723115,-2.2809978
3039.9998,9.3260441,-2.3258154
2043.9991,9.9533329,-2.3542216
1373.6262,10.587529,-2.3596075
924.07684,11.220936,-2.330934
620.75903,11.837317,-2.2628632
417.33029,12.402133,-2.1689758
280.59583,12.923493,-2.0901728
188.67896,13.424848,-2.0408401
126.85777,13.913528,-2.0156701
85.318459,14.415344,-2.0043044
57.369469,14.950174,-1.9851503
38.573051,15.491744,-1.9318151
25.937332,15.99763,-1.8294041
17.425045,16.452961,-1.704062
11.723022,16.836639,-1.5802561
7.8813171,17.167549,-1.4994314
5.2992253,17.474979,-1.4752585
3.5623088,17.74634,-1.5129284
2.3934989,18.030529,-1.6257467
1.6111881,18.346506,-1.8228503
1.0826625,18.702991,-2.147053
0.72875988,19.135088,-2.5808959
0.48894435,19.59198,-3.1211007
0.32829121,20.288683,-3.9489317
0.22118911,20.99379,-4.9069123
0.14901161,22.12501,-6.0738993
