cycle number	Ecell/V	Q charge/mA.h	Energy charge/W.h	
2.000000000000000E+000	3.0911803E+000	4.886501696374682E-007	1.510505789973533E-009
2.000000000000000E+000	3.0968146E+000	2.443491617838542E-006	7.564287390815454E-009
2.000000000000000E+000	3.1018581E+000	5.864436758889092E-006	1.817557391978590E-008
2.000000000000000E+000	3.1071379E+000	1.221770965390735E-005	3.791606903829935E-008
2.000000000000000E+000	3.1122601E+000	2.150318996773826E-005	6.681489895832301E-008
2.000000000000000E+000	3.1173036E+000	3.421056770616107E-005	1.064276534540109E-007
2.000000000000000E+000	3.1224654E+000	5.131637695762846E-005	1.598399505032188E-007
2.000000000000000E+000	3.1275086E+000	7.233193470372094E-005	2.255662889346219E-007
2.000000000000000E+000	3.1325915E+000	9.823469453387790E-005	3.067090538418831E-007
2.000000000000000E+000	3.1377137E+000	1.290245686637031E-004	4.033188628191096E-007
2.000000000000000E+000	3.1427178E+000	1.647025861673885E-004	5.154448048626703E-007
2.000000000000000E+000	3.1477218E+000	2.047783894671335E-004	6.415922832563416E-007
2.000000000000000E+000	3.1528835E+000	2.502311286330224E-004	7.848994759505449E-007
2.000000000000000E+000	3.1580057E+000	3.000813142789736E-004	9.423266470851822E-007
2.000000000000000E+000	3.1630492E+000	3.533528500133091E-004	1.110827136693214E-006
2.000000000000000E+000	3.1681321E+000	4.085807266500261E-004	1.285796343643223E-006
2.000000000000000E+000	3.1732149E+000	4.662505732973417E-004	1.468795161021145E-006
2.000000000000000E+000	3.1782188E+000	5.253874540328980E-004	1.656745109605547E-006
2.000000000000000E+000	3.1832228E+000	5.869683738880687E-004	1.852770895928619E-006
2.000000000000000E+000	3.1883056E+000	6.514815010958248E-004	2.058458461735266E-006
2.000000000000000E+000	3.1933885E+000	7.184376492102941E-004	2.272275452588439E-006
2.000000000000000E+000	3.1984713E+000	7.863716119196679E-004	2.489560283136436E-006
2.000000000000000E+000	3.2035542E+000	8.572390954362021E-004	2.716588104299839E-006
2.000000000000000E+000	3.2085583E+000	9.300600740644666E-004	2.950238461220858E-006
2.000000000000000E+000	3.2135623E+000	1.004837393826909E-003	3.190540033175889E-006
2.000000000000000E+000	3.2185662E+000	1.082058303654194E-003	3.439080641878874E-006
2.000000000000000E+000	3.2236097E+000	1.159278556803862E-003	3.688008597879627E-006
2.000000000000000E+000	3.2286139E+000	1.243829766313235E-003	3.960991804227929E-006
2.000000000000000E+000	3.2336178E+000	1.326913854347335E-003	4.229653988745498E-006
2.000000000000000E+000	3.2386217E+000	1.412932294938299E-003	4.508235178052635E-006
2.000000000000000E+000	3.2437441E+000	1.500903606745932E-003	4.793591604768362E-006
2.000000000000000E+000	3.2487481E+000	1.594252533184158E-003	5.096858748814866E-006
2.000000000000000E+000	3.2537520E+000	1.686621827979883E-003	5.397405525865025E-006
2.000000000000000E+000	3.2587562E+000	1.782903267972999E-003	5.711163261607135E-006
2.000000000000000E+000	3.2637601E+000	1.877229549023840E-003	6.019021613127133E-006
2.000000000000000E+000	3.2688036E+000	1.975954896410306E-003	6.341735383729388E-006
2.000000000000000E+000	3.2738075E+000	2.081031492054463E-003	6.685735933317307E-006
2.000000000000000E+000	3.2788117E+000	2.186597580611706E-003	7.031867258883288E-006
2.000000000000000E+000	3.2838156E+000	2.292164708971978E-003	7.378530244197234E-006
2.000000000000000E+000	3.2888985E+000	2.399685835937659E-003	7.732156313954188E-006
2.000000000000000E+000	3.2939026E+000	2.510139039158821E-003	8.095978411152003E-006
2.000000000000000E+000	3.2989066E+000	2.625970108376609E-003	8.478094285792235E-006
2.000000000000000E+000	3.3039105E+000	2.741799940731791E-003	8.860785684411487E-006
2.000000000000000E+000	3.3089147E+000	2.858119123909209E-003	9.245675935030187E-006
2.000000000000000E+000	3.3139579E+000	2.982748260067569E-003	9.658691649062780E-006
2.000000000000000E+000	3.3189621E+000	3.102489384280311E-003	1.005610790179715E-005
2.000000000000000E+000	3.3240056E+000	3.232004069851505E-003	1.048661544240894E-005
2.000000000000000E+000	3.3290095E+000	3.359074442717764E-003	1.090963392503349E-005
2.000000000000000E+000	3.3340135E+000	3.488587902055847E-003	1.134143354198548E-005
2.000000000000000E+000	3.3390176E+000	3.621523685687118E-003	1.178530846713810E-005
2.000000000000000E+000	3.3441792E+000	3.761790634161896E-003	1.225438627214443E-005
2.000000000000000E+000	3.3491833E+000	3.904990304013093E-003	1.273398821798264E-005
2.000000000000000E+000	3.3541873E+000	4.049655913743708E-003	1.321922376167441E-005
2.000000000000000E+000	3.3592701E+000	4.198720633784930E-003	1.371997241805144E-005
2.000000000000000E+000	3.3642743E+000	4.351205641892222E-003	1.423297380637839E-005
2.000000000000000E+000	3.3693175E+000	4.510043835375045E-003	1.476815011636547E-005
2.000000000000000E+000	3.3743217E+000	4.678170573876965E-003	1.533546381829855E-005
2.000000000000000E+000	3.3793256E+000	4.851183770199618E-003	1.592013174666243E-005
2.000000000000000E+000	3.3843691E+000	5.034948977596231E-003	1.654206104264457E-005
2.000000000000000E+000	3.3894124E+000	5.228977457814748E-003	1.719970358005316E-005
2.000000000000000E+000	3.3944559E+000	5.439134118490750E-003	1.791307109885373E-005
2.000000000000000E+000	3.3994601E+000	5.662486905588045E-003	1.867234998174149E-005
2.000000000000000E+000	3.4044640E+000	5.905877961251472E-003	1.950096607023315E-005
2.000000000000000E+000	3.4094679E+000	6.170775512158872E-003	2.040412577626087E-005
