cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm,|Z|/Ohm,Phase(Z)/deg
2.0,10001.0,9.7807302,2.6101093,10.123011103576768,-14.941887720476954
2.0,6746.0,10.347405,2.3543375,10.61186577836015,-12.818242128117252
2.0,4551.0005,10.957039,2.2802064,11.191784704600154,-11.755708918465753
2.0,3070.0,11.512197,2.2035048,11.721182242864073,-10.83570391431457
2.0,2071.0005,12.03242,2.1503043,12.22304952288906,-10.132321941551627
2.0,1397.0001,12.539199,2.1318073,12.719123944908088,-9.648682463545759
2.0,942.05835,13.05552,2.1358418,13.229074898307411,-9.291103033057052
2.0,635.3645,13.595562,2.15347,13.76505499940861,-9.000594152279366
2.0,428.71338,14.13499,2.1601789,14.299101901172158,-8.688994734671054
2.0,289.13373,14.676774,2.1577649,14.83454227169642,-8.363653697777245
2.0,195.02592,15.220556,2.1654737,15.373828452748121,-8.097298422002975
2.0,133.4655,15.746169,2.1797149,15.896320178640181,-7.881268901544405
2.0,88.668892,16.325987,2.193496,16.472682727054057,-7.652212464692389
2.0,59.863087,16.911364,2.1863432,17.052106290094553,-7.36648119215252
2.0,40.354206,17.507818,2.1345863,17.63746438106316,-6.951301758669659
2.0,27.236528,18.070742,2.0271423,18.184087063556785,-6.400575571530105
2.0,18.356367,18.577724,1.8881402,18.673427709851023,-5.8033084402657575
2.0,12.393575,19.008907,1.7460353,19.08892832517046,-5.248093422987741
2.0,8.3562918,19.375101,1.6513683,19.44534792752359,-4.8716296668898895
2.0,5.6368299,19.7038,1.6014798,19.768775176773296,-4.646655842762628
2.0,3.8021243,20.009291,1.6395525,20.076350732215687,-4.684326001898929
2.0,2.5634654,20.310286,1.7556204,20.386022672181355,-4.940364982040736
2.0,1.7299316,20.643623,1.9386396,20.734451863138734,-5.364904009698231
2.0,1.1664815,21.019405,2.2569904,21.140231602792745,-6.128738755808488
2.0,0.78696758,21.485397,2.6652062,21.65007178593474,-7.071266024460465
2.0,0.53085387,21.943829,3.2199638,22.178814171514027,-8.347816458607799
2.0,0.35855919,22.645449,4.0214653,22.999750945840805,-10.069825033904154
2.0,0.24214387,23.379414,4.9208164,23.891660323759524,-11.885922962715783
2.0,0.16298145,24.517666,6.1095705,25.267425626328183,-13.992584828623178
2.0,0.1094304,25.898232,7.742425,27.030789215382686,-16.644336782520572
2.0,0.074505806,27.318867,9.4826097,28.917821164227142,-19.142320163468302
