9997.999,8.4965153,-2.4040761
6812.999,9.312109,-2.3473289
4642.0,9.9272394,-2.2384222
3162.0007,10.462504,-2.1106939
2154.0,10.923532,-2.0067639
1467.9995,11.35274,-1.9479108
998.00061,11.772169,-1.9397985
680.99933,12.193912,-1.9817863
463.99887,12.653765,-2.0637336
316.00006,13.151478,-2.167973
215.00046,13.706278,-2.2783439
146.99995,14.292761,-2.3711283
102.00077,14.89799,-2.4329908
68.000511,15.597618,-2.452136
46.000347,16.285088,-2.4098423
32.00024,16.895363,-2.2863076
22.000166,17.459116,-2.1263103
14.99895,17.952871,-1.9388133
10.000075,18.382635,-1.7627469
6.998889,18.697641,-1.6626114
4.9988737,18.957117,-1.615844
2.9988587,19.356144,-1.674284
2.000015,19.686203,-1.8405437
0.99884343,20.335863,-2.303792
