cycle number	time/s	Ecell/V	I/mA	Capacity/mA.h	
2.000000000000000E+000	3.702984113619467E+005	2.9676540E+000	8.7960851E-001	4.886713955137465E-007
2.000000000000000E+000	3.702984433619501E+005	2.9728143E+000	8.7972665E-001	8.309940861331093E-006
2.000000000000000E+000	3.702985133619579E+005	2.9778171E+000	8.8021892E-001	2.541936907503340E-005
2.000000000000000E+000	3.702986173619684E+005	2.9828985E+000	8.7958884E-001	5.084168093072044E-005
2.000000000000000E+000	3.702987493619821E+005	2.9879012E+000	8.8035679E-001	8.311111380656560E-005
2.000000000000000E+000	3.702989013619982E+005	2.9929829E+000	8.8002205E-001	1.202676215105587E-004
2.000000000000000E+000	3.702990633620147E+005	2.9979856E+000	8.7994325E-001	1.598682412836287E-004
2.000000000000000E+000	3.702992353620324E+005	3.0030670E+000	8.8000232E-001	2.019115832779143E-004
2.000000000000000E+000	3.702994133620514E+005	3.0081091E+000	8.8000232E-001	2.454224602381389E-004
2.000000000000000E+000	3.702995973620703E+005	3.0131907E+000	8.7990391E-001	2.904010141558118E-004
2.000000000000000E+000	3.702997953620916E+005	3.0181935E+000	8.7998265E-001	3.387997756401698E-004
2.000000000000000E+000	3.702999933621120E+005	3.0232749E+000	8.8015985E-001	3.871994557645586E-004
2.000000000000000E+000	3.703001953621330E+005	3.0282776E+000	8.8002205E-001	4.365779446230995E-004
2.000000000000000E+000	3.703004053621548E+005	3.0333197E+000	8.7998265E-001	4.879103751315011E-004
2.000000000000000E+000	3.703006213621774E+005	3.0384407E+000	8.7962824E-001	5.407100233766768E-004
2.000000000000000E+000	3.703008433622005E+005	3.0434828E+000	8.8017958E-001	5.949744057324197E-004
2.000000000000000E+000	3.703010733622247E+005	3.0485644E+000	8.7996298E-001	6.511969417664740E-004
2.000000000000000E+000	3.703013053622488E+005	3.0536065E+000	8.8017958E-001	7.079078099793858E-004
2.000000000000000E+000	3.703015433622738E+005	3.0586092E+000	8.7956911E-001	7.660850315623813E-004
2.000000000000000E+000	3.703017873622989E+005	3.0636513E+000	8.7970698E-001	8.257302581601673E-004
2.000000000000000E+000	3.703020393623253E+005	3.0687330E+000	8.8019925E-001	8.873312099112405E-004
2.000000000000000E+000	3.703022953623524E+005	3.0737357E+000	8.7972665E-001	9.499082134167354E-004
2.000000000000000E+000	3.703025573623795E+005	3.0787385E+000	8.8015985E-001	1.013952292203903E-003
2.000000000000000E+000	3.703028273624079E+005	3.0837412E+000	8.8029772E-001	1.079951789544688E-003
2.000000000000000E+000	3.703031073624371E+005	3.0887833E+000	8.7945098E-001	1.148395705322425E-003
2.000000000000000E+000	3.703033933624662E+005	3.0937860E+000	8.7972665E-001	1.218306247724427E-003
2.000000000000000E+000	3.703036833624970E+005	3.0988281E+000	8.7980545E-001	1.289192612502310E-003
2.000000000000000E+000	3.703039833625285E+005	3.1038702E+000	8.8010079E-001	1.362528066469563E-003
2.000000000000000E+000	3.703042953625610E+005	3.1088729E+000	8.8017958E-001	1.438796062833733E-003
2.000000000000000E+000	3.703046113625932E+005	3.1139150E+000	8.7988418E-001	1.516039050188329E-003
2.000000000000000E+000	3.703049353626275E+005	3.1189177E+000	8.7994325E-001	1.595238407651583E-003
2.000000000000000E+000	3.703052733626626E+005	3.1239204E+000	8.8015985E-001	1.677862796816561E-003
2.000000000000000E+000	3.703056133626979E+005	3.1289232E+000	8.7992358E-001	1.760974632236693E-003
2.000000000000000E+000	3.703059653627349E+005	3.1339259E+000	8.7982512E-001	1.847017763290140E-003
2.000000000000000E+000	3.703063313627727E+005	3.1389287E+000	8.7947071E-001	1.936484810378816E-003
2.000000000000000E+000	3.703066973628113E+005	3.1439314E+000	8.7996298E-001	2.025950544774532E-003
2.000000000000000E+000	3.703070793628506E+005	3.1489341E+000	8.8053399E-001	2.119327729046345E-003
2.000000000000000E+000	3.703074713628916E+005	3.1539764E+000	8.8004172E-001	2.215150578485595E-003
2.000000000000000E+000	3.703078773629339E+005	3.1589792E+000	8.7960851E-001	2.314397289057573E-003
2.000000000000000E+000	3.703082933629779E+005	3.1640213E+000	8.8010079E-001	2.416084917121464E-003
2.000000000000000E+000	3.703087073630206E+005	3.1690240E+000	8.7990391E-001	2.517285646233294E-003
2.000000000000000E+000	3.703091413630657E+005	3.1740267E+000	8.8025832E-001	2.623375145826075E-003
2.000000000000000E+000	3.703095813631117E+005	3.1791081E+000	8.8025832E-001	2.730929970178340E-003
2.000000000000000E+000	3.703100373631595E+005	3.1841502E+000	8.7996298E-001	2.842394461267525E-003
2.000000000000000E+000	3.703104933632072E+005	3.1891925E+000	8.8008112E-001	2.953861567046908E-003
2.000000000000000E+000	3.703109633632563E+005	3.1942739E+000	8.7990391E-001	3.068751046127744E-003
2.000000000000000E+000	3.703114473633068E+005	3.1992767E+000	8.7994325E-001	3.187060689032078E-003
2.000000000000000E+000	3.703119293633569E+005	3.2042794E+000	8.8004172E-001	3.304884198639128E-003
2.000000000000000E+000	3.703124313634094E+005	3.2093215E+000	8.8047493E-001	3.427595767643717E-003
2.000000000000000E+000	3.703129333634619E+005	3.2143638E+000	8.7994325E-001	3.550306669440535E-003
