cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm,|Z|/Ohm,Phase(Z)/deg
5.0,10001.0,7.5450935,2.1552312,7.846875648893366,-15.941816702307582
5.0,6723.9995,8.0441055,2.1461871,8.32548811562041,-14.938680538635806
5.0,4521.0005,8.6527367,2.3045568,8.95437515653399,-14.913860780225104
5.0,3039.9998,9.3072824,2.4248788,9.617980186506895,-14.602959218803022
5.0,2043.9991,9.9992342,2.5022235,10.307560673137068,-14.049266449027808
5.0,1373.6262,10.716158,2.5165656,11.00768571045101,-13.215777465607136
5.0,924.07684,11.408824,2.4522808,11.669402134857837,-12.13092150473405
5.0,620.75903,12.062721,2.3412702,12.287830730981325,-10.984047589636317
5.0,417.33029,12.648445,2.2166686,12.841214140425,-9.940268979792926
5.0,280.59583,13.177693,2.1048913,13.344742792091,-9.075270567894233
5.0,188.67896,13.665832,2.0201945,13.814345806807294,-8.409026740594177
5.0,126.85777,14.147831,1.9722558,14.284639125480021,-7.936082312866676
5.0,85.318459,14.645096,1.9404935,14.773095541312873,-7.547796056489235
5.0,57.369469,15.149923,1.8897835,15.267332726537443,-7.110281519693514
5.0,38.573051,15.652386,1.8117769,15.756894460152026,-6.6026514867692745
5.0,25.937332,16.117346,1.6986698,16.20661350107258,-6.016414198130748
5.0,17.425045,16.520945,1.5567311,16.594126533527827,-5.382957117507384
5.0,11.723022,16.866953,1.4558663,16.929667751839805,-4.933242061108423
5.0,7.8813171,17.168169,1.3790067,17.22346324904506,-4.592335703203817
5.0,5.2992253,17.442886,1.3658787,17.496282366037356,-4.477453705664234
5.0,3.5623088,17.705366,1.4198653,17.76220714506224,-4.584969575551674
5.0,2.3934989,17.968424,1.5304155,18.033480879919335,-4.868275106984033
5.0,1.6111881,18.273914,1.7305176,18.35567007884228,-5.4097084860658535
5.0,1.0826625,18.603502,2.0404799,18.71506999416,-6.259327875934464
5.0,0.72875988,19.013254,2.4642739,19.172283993377974,-7.384836420717818
5.0,0.48894435,19.446152,2.9817321,19.673422526934008,-8.717424703966515
5.0,0.32829121,20.126501,3.7853203,20.479372360416544,-10.651556846025908
5.0,0.22118911,20.782162,4.7138081,21.310050309604375,-12.779593384626411
5.0,0.14901161,21.851946,5.8205619,22.613856036037898,-14.915201638463527
5.0,0.10011718,23.171057,7.4317694,24.333702531921144,-17.782865093239153
6.0,10001.0,7.1632991,2.0116487,7.44040217248184,-15.686182522487528
6.0,6723.9995,7.8856244,2.0556989,8.149169905293212,-14.611209991986724
6.0,4521.0005,8.47015,2.2041149,8.752231916197262,-14.586101472614
6.0,3039.9998,9.0900507,2.31283,9.3796697349891,-14.275169562588903
6.0,2043.9991,9.751358,2.3784702,10.037235841428258,-13.707461230859725
6.0,1373.6262,10.420631,2.3917093,10.691577236959358,-12.926464354751095
6.0,924.07684,11.076516,2.3432777,11.321667592610785,-11.945011686247726
6.0,620.75903,11.697979,2.2545636,11.913260246921745,-10.908915925321537
6.0,417.33029,12.261173,2.1458485,12.44753104518648,-9.92689490010897
6.0,280.59583,12.777042,2.0442381,12.939540628602533,-9.089889443300505
6.0,188.67896,13.254347,1.9758019,13.400802496285534,-8.478546139897627
6.0,126.85777,13.721585,1.9350529,13.857356336546426,-8.027063833606714
6.0,85.318459,14.208927,1.9102314,14.336756623897712,-7.656867764029986
6.0,57.369469,14.715245,1.8724031,14.833891221756838,-7.25148471631583
6.0,38.573051,15.220653,1.8085009,15.327718462044826,-6.77605143247569
6.0,25.937332,15.687226,1.6970191,15.778749424489915,-6.174156295703327
6.0,17.425045,16.100101,1.5780498,16.177252343382698,-5.59795944744409
6.0,11.723022,16.449343,1.4736305,16.515219404603116,-5.119232646900028
6.0,7.8813171,16.756489,1.3921115,16.814217140133323,-4.749166772702478
6.0,5.2992253,17.031935,1.3794707,17.087707548304525,-4.630460334429694
6.0,3.5623088,17.299032,1.4255329,17.357668397166897,-4.710835181113014
6.0,2.3934989,17.555859,1.539775,17.623254304427036,-5.012425103046209
6.0,1.6111881,17.86977,1.7300773,17.953324130000972,-5.529905778439475
6.0,1.0826625,18.200809,2.0355778,18.31428473171513,-6.381439290355006
6.0,0.72875988,18.602468,2.4537954,18.763606464538878,-7.514331959524506
6.0,0.48894435,19.05348,2.9514041,19.28071280507795,-8.805196620719734
6.0,0.32829121,19.709087,3.7383935,20.06050089938961,-10.740196918701658
6.0,0.22118911,20.362152,4.64329,20.884859973081074,-12.845806926871658
6.0,0.14901161,21.43445,5.7349429,22.188402756141784,-14.979046615332255
6.0,0.10011718,22.710623,7.2974243,23.85424068090115,-17.8133578559663
7.0,10001.0,7.1655855,2.0390561,7.450058076066083,-15.884359364522155
7.0,6723.9995,7.7795868,2.0081215,8.034582922435767,-14.473651253028452
7.0,4521.0005,8.3558588,2.1447697,8.62672668812311,-14.395817307335733
7.0,3039.9998,8.9541321,2.2459085,9.231499696941048,-14.08065297390631
7.0,2043.9991,9.5920887,2.3048143,9.865106922185495,-13.511055152959804
7.0,1373.6262,10.239264,2.3213985,10.499115117832467,-12.773896529166924
7.0,924.07684,10.871321,2.2735207,11.10650785163228,-11.812035629226914
7.0,620.75903,11.468534,2.1973658,11.67714385319311,-10.846394605043319
7.0,417.33029,12.020738,2.1030309,12.203314346151982,-9.923478710232594
7.0,280.59583,12.524304,2.0121562,12.684910849415319,-9.12715120449577
7.0,188.67896,13.00018,1.9510316,13.145767544597712,-8.535095712677542
7.0,126.85777,13.470218,1.9181002,13.606097212087088,-8.104186887614778
7.0,85.318459,13.953084,1.8957869,14.081284070753904,-7.737322146739142
7.0,57.369469,14.448612,1.8702644,14.569155008182573,-7.375498121380602
7.0,38.573051,14.949412,1.8115909,15.058777531217693,-6.909493252453542
7.0,25.937332,15.423924,1.7121332,15.518660755758475,-6.334187994940251
7.0,17.425045,15.846279,1.5882062,15.925669752935335,-5.723402897468864
7.0,11.723022,16.209284,1.4766127,16.27640233154911,-5.20509129430907
7.0,7.8813171,16.51506,1.4076047,16.574937640759376,-4.871636186370768
7.0,5.2992253,16.790548,1.3869642,16.8477349169669,-4.722132114458533
7.0,3.5623088,17.057983,1.4280766,17.117657164570055,-4.785583403894381
7.0,2.3934989,17.322529,1.5332576,17.3902527245523,-5.058201695252578
7.0,1.6111881,17.623703,1.7065539,17.706135480273897,-5.530871363391691
7.0,1.0826625,17.963438,2.0132072,18.07589853949108,-6.394597117659455
7.0,0.72875988,18.355459,2.4121943,18.51328054240073,-7.486659578292315
7.0,0.48894435,18.775267,2.9366829,19.00354591586637,-8.889737024314512
