cycle number	Ecell/V	Q discharge/mA.h	Energy discharge/W.h	
2.000000000000000E+000	3.4204702E+000	5.291302077886131E-007	-7.176278957125451E-007
2.000000000000000E+000	3.4154658E+000	9.293479092315667E-005	-1.033236272546777E-006
2.000000000000000E+000	3.4104614E+000	3.813999749295827E-004	-2.017035655281584E-006
2.000000000000000E+000	3.4054174E+000	8.634791765020540E-004	-3.658716576897033E-006
2.000000000000000E+000	3.4004130E+000	1.553841183325276E-003	-6.006232544697003E-006
2.000000000000000E+000	3.3954086E+000	2.444663623479298E-003	-9.030938746124209E-006
2.000000000000000E+000	3.3904042E+000	3.553543329709727E-003	-1.279048918647457E-005
2.000000000000000E+000	3.3853602E+000	4.978758676854066E-003	-1.761535655746922E-005
2.000000000000000E+000	3.3803558E+000	6.884586314235089E-003	-2.405773213191998E-005
2.000000000000000E+000	3.3753514E+000	9.763857468175183E-003	-3.377628413580868E-005
2.000000000000000E+000	3.3703470E+000	1.508627473576925E-002	-5.171467732886273E-005
2.000000000000000E+000	3.3665247E+000	2.242012226360436E-002	-7.640425615058571E-005
2.000000000000000E+000	3.3637269E+000	2.975398014397153E-002	-1.010733508485750E-004
2.000000000000000E+000	3.3615203E+000	3.708782824957432E-002	-1.257262300620852E-004
2.000000000000000E+000	3.3597863E+000	4.442169706560567E-002	-1.503664618311952E-004
2.000000000000000E+000	3.3582101E+000	5.175557229592464E-002	-1.749951556051501E-004
2.000000000000000E+000	3.3567128E+000	5.908945390804670E-002	-1.996128900193237E-004
2.000000000000000E+000	3.3554912E+000	6.642333628615467E-002	-2.242216675174194E-004
2.000000000000000E+000	3.3543878E+000	7.375720690823986E-002	-2.488223133667562E-004
2.000000000000000E+000	3.3533239E+000	8.109108332287002E-002	-2.734151766949926E-004
2.000000000000000E+000	3.3522995E+000	8.842495308181374E-002	-2.980005042676776E-004
2.000000000000000E+000	3.3513536E+000	9.575882791748373E-002	-3.225789124325553E-004
2.000000000000000E+000	3.3506050E+000	1.030927004109561E-001	-3.471518223591186E-004
2.000000000000000E+000	3.3496985E+000	1.104265483877798E-001	-3.717180022456915E-004
