cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm,|Z|/Ohm,Phase(Z)/deg
2.0,10001.0,8.2673588,2.6834426,8.691955229718582,-17.98253961450497
2.0,6746.0,9.2966089,2.7759545,9.702209048749129,-16.62555190333147
2.0,4551.0005,10.113347,2.7630074,10.483987668576482,-15.2805419642703
2.0,3070.0,10.870985,2.663825,11.192599273665165,-13.768456929995894
2.0,2071.0005,11.548008,2.5335505,11.822663274580488,-12.37423367406812
2.0,1397.0001,12.170387,2.4008534,12.404935178309499,-11.159457637249906
2.0,942.05835,12.740558,2.2763391,12.942315783875497,-10.130073298997893
2.0,635.3645,13.272159,2.1781816,13.449709275811859,-9.320104457497541
2.0,428.71338,13.786943,2.1010711,13.946121218909013,-8.6649623318138
2.0,289.13373,14.281002,2.0492742,14.427284667281977,-8.16600051162537
2.0,195.02592,14.774909,2.0190337,14.912224282112199,-7.781434653983455
2.0,133.4655,15.243658,2.0040784,15.374831363443,-7.4897019152157105
2.0,88.668892,15.775969,1.9951912,15.901634689978211,-7.20794605031213
2.0,59.863087,16.306479,1.9661731,16.424588093361873,-6.875315768673259
2.0,40.354206,16.819847,1.9022318,16.927071185658203,-6.452419832233049
2.0,27.236528,17.3127,1.796801,17.40569088326002,-5.9252370076376835
2.0,18.356367,17.747757,1.6792719,17.827025344829085,-5.405167300647143
2.0,12.393575,18.122505,1.567902,18.190203521583506,-4.944737352509405
2.0,8.3562918,18.446238,1.4924878,18.506518208074496,-4.625733369973452
2.0,5.6368299,18.748678,1.4756155,18.806657540656296,-4.500189947186549
2.0,3.8021243,19.029539,1.5183783,19.09001904698976,-4.5619995192929865
2.0,2.5634654,19.317415,1.6491431,19.387681533553792,-4.879554923630934
2.0,1.7299316,19.636572,1.84769,19.72330900856355,-5.375380938133049
2.0,1.1664815,19.982805,2.1457913,20.097684343505364,-6.129043167931636
2.0,0.78696758,20.412113,2.5686429,20.57309610808469,-7.172351377099882
2.0,0.53085387,20.866186,3.1428816,21.101550249643143,-8.56554888517372
2.0,0.35855919,21.528215,3.9450834,21.886701992743916,-10.384336213210595
2.0,0.24214387,22.306215,4.8095531,22.81883057143693,-12.167552402857389
2.0,0.16298145,23.381666,6.1376686,24.173813947719996,-14.708260972787828
2.0,0.1094304,24.566885,7.6743178,25.73765708642925,-17.348003424594307
2.0,0.074505806,26.258093,9.3133373,27.860827332658666,-19.528804579891908
2.0,0.048894435,28.593891,11.479402,30.812128663847375,-21.873656824295413
3.0,10001.0,8.4918919,2.7720804,8.932897502230157,-18.07867577832993
3.0,6746.0,9.3148689,2.5711715,9.663214036054436,-15.431035012218047
3.0,4551.0005,10.038186,2.4779239,10.339501198064982,-13.866240388972146
3.0,3070.0,10.682055,2.3361015,10.934517330057474,-12.336026040921366
3.0,2071.0005,11.241233,2.1927893,11.453106315514734,-11.037886048439473
3.0,1397.0001,11.749439,2.0800939,11.93214596992252,-10.039489664906075
3.0,942.05835,12.229115,2.0008543,12.391717863680302,-9.292060113610278
3.0,635.3645,12.684567,1.9612759,12.83529676841988,-8.789417903108678
3.0,428.71338,13.143833,1.9328473,13.285188919131196,-8.365590355015193
3.0,289.13373,13.613194,1.9295313,13.749259686227317,-8.067353522601834
3.0,195.02592,14.087404,1.9287522,14.218826833048528,-7.796079142221031
3.0,133.4655,14.552521,1.9452522,14.681957416402142,-7.613659841185817
3.0,88.668892,15.063948,1.9632967,15.191348303522465,-7.425550938092907
3.0,59.863087,15.591496,1.9689282,15.715324552002457,-7.19733853846329
3.0,40.354206,16.114225,1.9351345,16.230002861482042,-6.8477769313997365
3.0,27.236528,16.634619,1.8589404,16.738166228291355,-6.376422344371694
3.0,18.356367,17.093679,1.7503639,17.183062460966156,-5.846613293670585
3.0,12.393575,17.500282,1.6399268,17.57695166941305,-5.353473246588887
3.0,8.3562918,17.856773,1.5671272,17.925407377086547,-5.015481476148416
3.0,5.6368299,18.167419,1.5346514,18.232121874348113,-4.828467695037678
3.0,3.8021243,18.465626,1.5720756,18.532424700076117,-4.866156233940762
3.0,2.5634654,18.7619,1.6791177,18.836887424955677,-5.114126395899373
3.0,1.7299316,19.089645,1.8711088,19.181125993211726,-5.598075810113225
3.0,1.1664815,19.441669,2.160661,19.56136369127884,-6.341576141947453
3.0,0.78696758,19.88184,2.5881994,20.049596951553923,-7.417001224629254
3.0,0.53085387,20.345219,3.1332653,20.585074388938825,-8.755052413346364
3.0,0.35855919,20.960632,3.9192111,21.323890580421462,-10.59084983763774
