cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm,|Z|/Ohm,Phase(Z)/deg
2.0,9997.999,4.955925,1.506435,5.1798203651140255,-16.907512895239552
2.0,6812.999,5.4859385,1.4703946,5.679575820912281,-15.00430512001251
2.0,4642.0,5.8384471,1.5243562,6.034163269582358,-14.632662271923857
2.0,3162.0007,6.1887598,1.6011084,6.392518750120847,-14.505087506428238
2.0,2154.0,6.5679083,1.7148886,6.788097107998593,-14.633298218650635
2.0,1467.9995,6.990725,1.8461238,7.230380979626969,-14.79306323307203
2.0,998.00061,7.4869294,1.9700739,7.7417893934183954,-14.742341258522854
2.0,680.99933,8.0252848,2.0753055,8.28927554370352,-14.498833815811722
2.0,463.99887,8.599061,2.1203418,8.85661896157604,-13.851578485767178
2.0,316.00006,9.187499,2.1063912,9.425869814634535,-12.912875522759261
2.0,215.00046,9.7544088,2.0385652,9.965151233783082,-11.804294424521194
2.0,146.99995,10.280388,1.9353106,10.460965756038798,-10.66131038201403
2.0,102.00077,10.749084,1.8109221,10.900561714486296,-9.56294755413896
2.0,68.000511,11.219628,1.6442157,11.339466377502537,-8.33724382603341
2.0,46.000347,11.603079,1.4735062,11.696267045586785,-7.237404793930626
2.0,32.00024,11.904714,1.3203496,11.977710068623976,-6.328798598066298
2.0,22.000166,12.164041,1.1868426,12.221803827866642,-5.572696548598866
2.0,14.99895,12.379284,1.0912259,12.427286361772099,-5.037565122947554
2.0,10.000075,12.588626,1.0399625,12.631509275192819,-4.7225539154770315
2.0,6.998889,12.752192,1.0545155,12.795718180102448,-4.727197638650836
2.0,4.9988737,12.915652,1.1017387,12.962557415424692,-4.875675831799921
2.0,2.9988587,13.169372,1.2679703,13.230272391605022,-5.4995861913925
2.0,2.000015,13.410891,1.4743702,13.491692440184405,-6.273804069163377
2.0,0.99884343,14.042022,2.0250199,14.18728611975807,-8.206130242915322
2.0,0.99884343,13.940837,2.0297806,14.0878296960428,-8.284032723044053
2.0,0.0,0.0,0.0,0.0,
3.0,9997.999,4.9136972,1.479455,5.131589156422486,-16.75641493705415
3.0,6812.999,5.3310633,1.3440747,5.497888022485269,-14.150579196846229
3.0,4642.0,5.6475086,1.3891404,5.815845977842443,-13.818935978532947
3.0,3162.0007,5.9688702,1.449384,6.142322479641072,-13.648617439005816
3.0,2154.0,6.3032713,1.550036,6.491058517892108,-13.815464667357046
3.0,1467.9995,6.6828995,1.6695356,6.888286786042493,-14.026646606265547
3.0,998.00061,7.1200843,1.7812035,7.339501777881026,-14.045198459638334
3.0,680.99933,7.6052523,1.8942543,7.837605622875126,-13.986181934234962
3.0,463.99887,8.1335297,1.9507029,8.364182397870728,-13.486779399023794
3.0,316.00006,8.6702967,1.9566151,8.888328724545401,-12.71684902375724
3.0,215.00046,9.1979799,1.9124975,9.394704940992572,-11.745909487866788
3.0,146.99995,9.6927795,1.8382221,9.865547877566085,-10.738533818755545
3.0,102.00077,10.135987,1.7362883,10.2836243379893,-9.720387656222258
3.0,68.000511,10.59615,1.5998007,10.716238010711617,-8.585640128813749
3.0,46.000347,10.984427,1.4516945,11.079939234475036,-7.528542672262628
3.0,32.00024,11.29526,1.3131917,11.371339890643887,-6.631460456988103
3.0,22.000166,11.558443,1.1856428,11.61909434652464,-5.856805650582698
3.0,14.99895,11.777323,1.0865656,11.827339593054408,-5.271137164491366
3.0,10.000075,11.982927,1.0364039,12.027662804188694,-4.943213114155575
3.0,6.998889,12.152781,1.0407089,12.197260391108331,-4.894608555637362
3.0,4.9988737,12.311977,1.0814244,12.359379287870583,-5.01970106596273
3.0,2.9988587,12.581942,1.2275467,12.641682458915225,-5.57237897606427
3.0,2.000015,12.808244,1.4162014,12.886300507472965,-6.30953750642242
3.0,0.99884343,13.344412,2.0292399,13.497820053530718,-8.646534528822832
3.0,0.99884343,13.303205,1.9631515,13.447275823897465,-8.394541901236348
3.0,0.0,0.0,0.0,0.0,
4.0,9997.999,5.1007996,1.1467535,5.228116309831143,-12.670478439753683
4.0,6812.999,5.2529898,1.2926933,5.409709586176408,-13.825047940389403
4.0,4642.0,5.5695653,1.3315122,5.726515726837126,-13.44530289778629
4.0,3162.0007,5.8698578,1.3897599,6.032135871469479,-13.320191071208406
4.0,2154.0,6.1894722,1.482042,6.364433565081565,-13.465695737629858
4.0,1467.9995,6.5488987,1.5989656,6.741273260508362,-13.720777226643461
4.0,998.00061,6.9720979,1.7289927,7.183283711774003,-13.927663923424747
4.0,680.99933,7.4286308,1.8264977,7.649879045502218,-13.813463139717648
4.0,463.99887,7.9381547,1.893306,8.160815379039528,-13.414825890785732
4.0,316.00006,8.4687319,1.9015318,8.679587731020918,-12.655054954935972
4.0,215.00046,8.9808769,1.8711607,9.173733823159363,-11.76917355150724
4.0,146.99995,9.4704819,1.8002439,9.640067713336602,-10.76294393289859
4.0,102.00077,9.9081812,1.6947073,10.052068818144189,-9.70601659532187
4.0,68.000511,10.36114,1.5536315,10.476974417139344,-8.52784787028029
4.0,46.000347,10.734828,1.39318,10.824854858241011,-7.394589795788106
4.0,32.00024,11.025432,1.2570617,11.096862390073643,-6.504475448044908
4.0,22.000166,11.274906,1.1310729,11.331497306797122,-5.728616532709403
4.0,14.99895,11.481241,1.0316806,11.527500152266205,-5.134690095512903
4.0,10.000075,11.67881,0.98397046,11.720187749445511,-4.815946272935343
4.0,6.998889,11.833365,0.98226422,11.87406291970517,-4.7451307603425725
4.0,4.9988737,11.981615,1.0308137,12.02587522354746,-4.917216992386199
