cycle number	time/s	Ecell/V	I/mA	Capacity/mA.h	
2.000000000000000E+000	3.837827327684714E+005	2.9668465E+000	8.7981653E-001	4.887869622972277E-007
2.000000000000000E+000	3.837827607684741E+005	2.9718490E+000	8.7942266E-001	7.332001229127248E-006
2.000000000000000E+000	3.837828267684812E+005	2.9769695E+000	8.7926513E-001	2.346263796091080E-005
2.000000000000000E+000	3.837829267684910E+005	2.9821296E+000	8.8028914E-001	4.790396581093471E-005
2.000000000000000E+000	3.837830567685049E+005	2.9871321E+000	8.7995434E-001	7.967671493689220E-005
2.000000000000000E+000	3.837832047685198E+005	2.9921346E+000	8.7989527E-001	1.158506580193838E-004
2.000000000000000E+000	3.837833667685371E+005	2.9971373E+000	8.7997407E-001	1.554472587174840E-004
2.000000000000000E+000	3.837835387685550E+005	3.0021791E+000	8.7997407E-001	1.974860984086990E-004
2.000000000000000E+000	3.837837247685744E+005	3.0072603E+000	8.7989527E-001	2.429487003220452E-004
2.000000000000000E+000	3.837839167685946E+005	3.0122628E+000	8.7979680E-001	2.898774223526319E-004
2.000000000000000E+000	3.837841147686150E+005	3.0173049E+000	8.7983620E-001	3.382729209131665E-004
2.000000000000000E+000	3.837843207686367E+005	3.0223467E+000	8.7979680E-001	3.886227907405960E-004
2.000000000000000E+000	3.837845307686585E+005	3.0273492E+000	8.7989527E-001	4.399511534306739E-004
2.000000000000000E+000	3.837847487686812E+005	3.0323911E+000	8.8001347E-001	4.932358018888369E-004
2.000000000000000E+000	3.837849687687042E+005	3.0375118E+000	8.7971807E-001	5.470071147547829E-004
2.000000000000000E+000	3.837852007687287E+005	3.0425537E+000	8.7985587E-001	6.037106020583048E-004
2.000000000000000E+000	3.837854387687531E+005	3.0475564E+000	8.7932420E-001	6.618825400206779E-004
2.000000000000000E+000	3.837856767687779E+005	3.0525982E+000	8.7987560E-001	7.200516335831749E-004
2.000000000000000E+000	3.837859307688046E+005	3.0576794E+000	8.7958020E-001	7.821358036994936E-004
2.000000000000000E+000	3.837861867688312E+005	3.0627608E+000	8.7944233E-001	8.447073493070075E-004
2.000000000000000E+000	3.837864487688588E+005	3.0679209E+000	8.7995434E-001	9.087464045484863E-004
2.000000000000000E+000	3.837867207688869E+005	3.0729628E+000	8.7971807E-001	9.752265279822881E-004
2.000000000000000E+000	3.837869987689159E+005	3.0779653E+000	8.8017100E-001	1.043173461225298E-003
2.000000000000000E+000	3.837872807689453E+005	3.0829678E+000	8.7981653E-001	1.112099773387114E-003
2.000000000000000E+000	3.837875707689757E+005	3.0879703E+000	8.7944233E-001	1.182978530857298E-003
2.000000000000000E+000	3.837878627690058E+005	3.0930123E+000	8.8003314E-001	1.254349642230405E-003
2.000000000000000E+000	3.837881727690380E+005	3.0980148E+000	8.7993467E-001	1.330119814044900E-003
2.000000000000000E+000	3.837884867690708E+005	3.1030960E+000	8.8028914E-001	1.406864200863573E-003
2.000000000000000E+000	3.837888147691051E+005	3.1081774E+000	8.7999374E-001	1.487033006946246E-003
2.000000000000000E+000	3.837891447691396E+005	3.1131799E+000	8.8034821E-001	1.567688532140520E-003
2.000000000000000E+000	3.837894867691752E+005	3.1182218E+000	8.7987560E-001	1.651278649899695E-003
2.000000000000000E+000	3.837898367692120E+005	3.1232636E+000	8.7995434E-001	1.736827339563105E-003
2.000000000000000E+000	3.837901987692500E+005	3.1282661E+000	8.7993467E-001	1.825309615433216E-003
2.000000000000000E+000	3.837905707692886E+005	3.1332688E+000	8.8021034E-001	1.916234359708097E-003
2.000000000000000E+000	3.837909407693269E+005	3.1383107E+000	8.7932420E-001	2.006669978135162E-003
2.000000000000000E+000	3.837913387693688E+005	3.1433525E+000	8.8003314E-001	2.103948854506016E-003
2.000000000000000E+000	3.837917407694105E+005	3.1483550E+000	8.7948173E-001	2.202205928597186E-003
2.000000000000000E+000	3.837921467694528E+005	3.1533575E+000	8.7997407E-001	2.301442020634811E-003
2.000000000000000E+000	3.837925707694972E+005	3.1583600E+000	8.7959987E-001	2.405077928072877E-003
2.000000000000000E+000	3.837930027695419E+005	3.1634414E+000	8.7942266E-001	2.510667506257694E-003
2.000000000000000E+000	3.837934527695896E+005	3.1685622E+000	8.8019067E-001	2.620658125579358E-003
2.000000000000000E+000	3.837939127696371E+005	3.1736434E+000	8.7989527E-001	2.733093314104611E-003
2.000000000000000E+000	3.837943807696858E+005	3.1786458E+000	8.7989527E-001	2.847478989925650E-003
2.000000000000000E+000	3.837948407697340E+005	3.1836483E+000	8.7987560E-001	2.959912887513638E-003
2.000000000000000E+000	3.837953307697847E+005	3.1886904E+000	8.7981653E-001	3.079676368567679E-003
2.000000000000000E+000	3.837958347698376E+005	3.1937323E+000	8.7971807E-001	3.202863436804878E-003
2.000000000000000E+000	3.837963367698900E+005	3.1987741E+000	8.7991500E-001	3.325564518802697E-003
2.000000000000000E+000	3.837968447699428E+005	3.2037766E+000	8.7981653E-001	3.449731239544021E-003
2.000000000000000E+000	3.837973607699964E+005	3.2087791E+000	8.7973773E-001	3.575852265722222E-003
2.000000000000000E+000	3.837978907700516E+005	3.2138212E+000	8.7975746E-001	3.705394636624390E-003
2.000000000000000E+000	3.837984267701078E+005	3.2188237E+000	8.7979680E-001	3.836403937141101E-003
2.000000000000000E+000	3.837989707701646E+005	3.2238262E+000	8.7997407E-001	3.969370168646178E-003
2.000000000000000E+000	3.837995327702232E+005	3.2288287E+000	8.7991500E-001	4.106736850341162E-003
2.000000000000000E+000	3.838000987702822E+005	3.2338312E+000	8.7969834E-001	4.245080438819197E-003
2.000000000000000E+000	3.838006667703418E+005	3.2388730E+000	8.7975746E-001	4.383911030822331E-003
2.000000000000000E+000	3.838012487704023E+005	3.2438755E+000	8.8015127E-001	4.526163360906972E-003
2.000000000000000E+000	3.838018367704637E+005	3.2488780E+000	8.7995434E-001	4.669882752199968E-003
2.000000000000000E+000	3.838024467705274E+005	3.2538807E+000	8.8030881E-001	4.818977421290345E-003
2.000000000000000E+000	3.838030667705918E+005	3.2590013E+000	8.7999374E-001	4.970513563818402E-003
2.000000000000000E+000	3.838037007706584E+005	3.2640038E+000	8.8001347E-001	5.125475908517837E-003
2.000000000000000E+000	3.838043267707238E+005	3.2690458E+000	8.7985587E-001	5.278480370243390E-003
2.000000000000000E+000	3.838049947707932E+005	3.2740877E+000	8.7999374E-001	5.441752596232626E-003
2.000000000000000E+000	3.838056687708637E+005	3.2790902E+000	8.7981653E-001	5.606487813459502E-003
2.000000000000000E+000	3.838063527709348E+005	3.2840927E+000	8.7989527E-001	5.773667994108465E-003
2.000000000000000E+000	3.838070687710093E+005	3.2890952E+000	8.7993467E-001	5.948673743903637E-003
2.000000000000000E+000	3.838078047710862E+005	3.2941372E+000	8.7999374E-001	6.128569441338380E-003
2.000000000000000E+000	3.838085727711665E+005	3.2991397E+000	8.7993467E-001	6.316282612648275E-003
2.000000000000000E+000	3.838093727712499E+005	3.3041422E+000	8.7999374E-001	6.511824470890893E-003
2.000000000000000E+000	3.838101827713344E+005	3.3091447E+000	8.8013160E-001	6.709805887275272E-003
2.000000000000000E+000	3.838110587714256E+005	3.3141472E+000	8.8036788E-001	6.923915315568447E-003
2.000000000000000E+000	3.838119847715218E+005	3.3191891E+000	8.7977713E-001	7.150253070791562E-003
2.000000000000000E+000	3.838129607716240E+005	3.3241916E+000	8.7995434E-001	7.388804329335689E-003
2.000000000000000E+000	3.838140027717324E+005	3.3291941E+000	8.7999374E-001	7.643492898278766E-003
2.000000000000000E+000	3.838151207718495E+005	3.3341966E+000	8.7971807E-001	7.916757395101918E-003
2.000000000000000E+000	3.838163027719725E+005	3.3392386E+000	8.7985587E-001	8.205661269625028E-003
2.000000000000000E+000	3.838175767721059E+005	3.3442411E+000	8.7987560E-001	8.517053523659706E-003
2.000000000000000E+000	3.838189347722472E+005	3.3492436E+000	8.7993467E-001	8.848978603283564E-003
2.000000000000000E+000	3.838203767723974E+005	3.3542461E+000	8.7997407E-001	9.201431367496649E-003
2.000000000000000E+000	3.838219467725614E+005	3.3592880E+000	8.7997407E-001	9.585166300038497E-003
2.000000000000000E+000	3.838236127727348E+005	3.3642905E+000	8.7987560E-001	9.992367316517564E-003
2.000000000000000E+000	3.838253567729173E+005	3.3692930E+000	8.7991500E-001	1.041863874826166E-002
2.000000000000000E+000	3.838271667731060E+005	3.3742955E+000	8.8005280E-001	1.086104497376415E-002
2.000000000000000E+000	3.838290867733061E+005	3.3792982E+000	8.7975746E-001	1.133032971166902E-002
2.000000000000000E+000	3.838311087735174E+005	3.3844187E+000	8.7950146E-001	1.182455141289367E-002
2.000000000000000E+000	3.838332207737372E+005	3.3894608E+000	8.8007253E-001	1.234076505945788E-002
2.000000000000000E+000	3.838353987739645E+005	3.3944633E+000	8.7987560E-001	1.287310917827818E-002
2.000000000000000E+000	3.838376587741999E+005	3.3994658E+000	8.7997407E-001	1.342550291564729E-002
2.000000000000000E+000	3.838400007744443E+005	3.4044683E+000	8.7989527E-001	1.399793224692345E-002
2.000000000000000E+000	3.838424587747008E+005	3.4094708E+000	8.7979680E-001	1.459871360672845E-002
2.000000000000000E+000	3.838450247749686E+005	3.4144733E+000	8.7999374E-001	1.522589023874866E-002
2.000000000000000E+000	3.838476567752429E+005	3.4194758E+000	8.7985587E-001	1.586920981513129E-002
2.000000000000000E+000	3.838505087755406E+005	3.4244783E+000	8.7963927E-001	1.656628771771988E-002
2.000000000000000E+000	3.838534827758512E+005	3.4294808E+000	8.7979680E-001	1.729320302423504E-002
2.000000000000000E+000	3.838565787761733E+005	3.4344833E+000	8.7993467E-001	1.804993313120471E-002
2.000000000000000E+000	3.838599287765231E+005	3.4394858E+000	8.7991500E-001	1.886873903916942E-002
2.000000000000000E+000	3.838634947768953E+005	3.4444885E+000	8.8011187E-001	1.974034664975272E-002
2.000000000000000E+000	3.838673587772986E+005	3.4494910E+000	8.7975746E-001	2.068478615406487E-002
2.000000000000000E+000	3.838716327777440E+005	3.4544935E+000	8.7954080E-001	2.172943877683746E-002
2.000000000000000E+000	3.838762347782236E+005	3.4594960E+000	8.8001347E-001	2.285426308294138E-002
2.000000000000000E+000	3.838815467787785E+005	3.4644985E+000	8.8013160E-001	2.415262628522184E-002
2.000000000000000E+000	3.838877407794241E+005	3.4695010E+000	8.7985587E-001	2.566655824214220E-002
2.000000000000000E+000	3.838957827802629E+005	3.4745429E+000	8.7985587E-001	2.763218748880757E-002
2.000000000000000E+000	3.839083987815790E+005	3.4795454E+000	8.7995434E-001	3.071580619580216E-002
2.000000000000000E+000	3.840583987972252E+005	3.4782455E+000	8.8034821E-001	6.737884623206324E-002
2.000000000000000E+000	3.842083988128714E+005	3.4779305E+000	8.7997407E-001	1.040418310718735E-001
