cycle number	Ecell/V	Q charge/mA.h	Energy charge/W.h	
2.000000000000000E+000	3.0622282E+000	4.888847801420424E-007	1.497076761680331E-009
2.000000000000000E+000	3.0678632E+000	3.422401481204563E-006	1.049670477154174E-008
2.000000000000000E+000	3.0729465E+000	9.289730456140306E-006	2.852669309376111E-008
2.000000000000000E+000	3.0780299E+000	1.906840049558215E-005	5.862573157368815E-008
2.000000000000000E+000	3.0831525E+000	3.324755900435977E-005	1.023422400398439E-007
2.000000000000000E+000	3.0882752E+000	5.182760000228881E-005	1.597225197603743E-007
2.000000000000000E+000	3.0933981E+000	7.480814049641290E-005	2.308104799280608E-007
2.000000000000000E+000	3.0984025E+000	1.007226135002242E-004	3.111039478732065E-007
2.000000000000000E+000	3.1034858E+000	1.305486136674881E-004	4.036685165394900E-007
2.000000000000000E+000	3.1085296E+000	1.633080101344320E-004	5.055020690775984E-007
2.000000000000000E+000	3.1135342E+000	1.990010545651118E-004	6.166335840469687E-007
2.000000000000000E+000	3.1186569E+000	2.376282069087028E-004	7.370984182148820E-007
2.000000000000000E+000	3.1237795E+000	2.787002430028386E-004	8.653984040385823E-007
2.000000000000000E+000	3.1288235E+000	3.231941549976667E-004	1.004612002329329E-006
2.000000000000000E+000	3.1339068E+000	3.691553015841378E-004	1.148649954049655E-006
2.000000000000000E+000	3.1389902E+000	4.165837812423706E-004	1.297527485180983E-006
2.000000000000000E+000	3.1439946E+000	4.679231857260068E-004	1.458938294093195E-006
2.000000000000000E+000	3.1491172E+000	5.212182388703028E-004	1.626770664296625E-006
2.000000000000000E+000	3.1541219E+000	5.754920687609248E-004	1.797956938436072E-006
2.000000000000000E+000	3.1591656E+000	6.326994481682777E-004	1.978684524716063E-006
2.000000000000000E+000	3.1642489E+000	6.928407494558228E-004	2.168986573765599E-006
2.000000000000000E+000	3.1692536E+000	7.529817879862255E-004	2.359588775897452E-006
2.000000000000000E+000	3.1742973E+000	8.170330400599374E-004	2.562906494515209E-006
2.000000000000000E+000	3.1793020E+000	8.820631891157892E-004	2.769656975983332E-006
2.000000000000000E+000	3.1843064E+000	9.475824856426981E-004	2.978290490132347E-006
2.000000000000000E+000	3.1893897E+000	1.017012554142210E-003	3.199730035867818E-006
2.000000000000000E+000	3.1944337E+000	1.089377025862535E-003	3.430893542226409E-006
2.000000000000000E+000	3.1994381E+000	1.160275893906752E-003	3.657730081546034E-006
2.000000000000000E+000	3.2044425E+000	1.236062624984317E-003	3.900584303628003E-006
2.000000000000000E+000	3.2094865E+000	1.314294381439686E-003	4.151668068632362E-006
2.000000000000000E+000	3.2145305E+000	1.394482257862886E-003	4.409434440557920E-006
2.000000000000000E+000	3.2196531E+000	1.476626570622126E-003	4.673910634210212E-006
2.000000000000000E+000	3.2246575E+000	1.560726247496075E-003	4.945103290979362E-006
2.000000000000000E+000	3.2296619E+000	1.647270818816291E-003	5.224612999218146E-006
2.000000000000000E+000	3.2346666E+000	1.734304110738966E-003	5.506136680463240E-006
2.000000000000000E+000	3.2396710E+000	1.827204994459947E-003	5.807104978575751E-006
2.000000000000000E+000	3.2446756E+000	1.919127462539408E-003	6.105363571180962E-006
2.000000000000000E+000	3.2496800E+000	2.014471752279335E-003	6.415202006692909E-006
2.000000000000000E+000	3.2547240E+000	2.112261757618851E-003	6.733481486547338E-006
2.000000000000000E+000	3.2597284E+000	2.211518756614791E-003	7.057032348219787E-006
2.000000000000000E+000	3.2648511E+000	2.314197346833017E-003	7.392262655751467E-006
2.000000000000000E+000	3.2698951E+000	2.417854845358266E-003	7.731211799847576E-006
2.000000000000000E+000	3.2749388E+000	2.527379399140676E-003	8.089898012969102E-006
2.000000000000000E+000	3.2800221E+000	2.635437977214654E-003	8.444332541935228E-006
2.000000000000000E+000	3.2851055E+000	2.745939008759128E-003	8.807340084753729E-006
2.000000000000000E+000	3.2901101E+000	2.857419375114971E-003	9.174122765305446E-006
2.000000000000000E+000	3.2951539E+000	2.973299781282743E-003	9.555966532556180E-006
2.000000000000000E+000	3.3001585E+000	3.089180876943800E-003	9.938392515469133E-006
2.000000000000000E+000	3.3052022E+000	3.207017719778750E-003	1.032786711303485E-005
2.000000000000000E+000	3.3102069E+000	3.329743476377593E-003	1.073411475812184E-005
2.000000000000000E+000	3.3152113E+000	3.451003771192498E-003	1.113611825725839E-005
2.000000000000000E+000	3.3202157E+000	3.575684464904997E-003	1.155008505426598E-005
2.000000000000000E+000	3.3252203E+000	3.703300711148315E-003	1.197443719281194E-005
2.000000000000000E+000	3.3302641E+000	3.833361020088196E-003	1.240757236940274E-005
2.000000000000000E+000	3.3352687E+000	3.968311687409878E-003	1.285766911100764E-005
2.000000000000000E+000	3.3402731E+000	4.103751787046591E-003	1.331007603815513E-005
2.000000000000000E+000	3.3452775E+000	4.245547235707442E-003	1.378442116894565E-005
2.000000000000000E+000	3.3502822E+000	4.389297008315722E-003	1.426602347225231E-005
2.000000000000000E+000	3.3552866E+000	4.535981939335664E-003	1.475819345546223E-005
2.000000000000000E+000	3.3603306E+000	4.693910727997620E-003	1.528888639372832E-005
2.000000000000000E+000	3.3653350E+000	4.854775452580716E-003	1.583025007964495E-005
2.000000000000000E+000	3.3703396E+000	5.022485275401009E-003	1.639548914217763E-005
2.000000000000000E+000	3.3753834E+000	5.201440543466144E-003	1.699953177924472E-005
2.000000000000000E+000	3.3803880E+000	5.389196503559747E-003	1.763421977770458E-005
2.000000000000000E+000	3.3853924E+000	5.588198247551917E-003	1.830791877486391E-005
2.000000000000000E+000	3.3903968E+000	5.803337590197721E-003	1.903732652091426E-005
2.000000000000000E+000	3.3954015E+000	6.031677785151533E-003	1.981263315630471E-005
2.000000000000000E+000	3.4004059E+000	6.283976410693591E-003	2.067055088706982E-005
2.000000000000000E+000	3.4054892E+000	6.558765794071885E-003	2.160634316617430E-005
2.000000000000000E+000	3.4104936E+000	6.868758767975700E-003	2.266357222352786E-005
2.000000000000000E+000	3.4154983E+000	7.195379265182546E-003	2.377914396233490E-005
2.000000000000000E+000	3.4205027E+000	7.568933730589017E-003	2.505688800590577E-005
2.000000000000000E+000	3.4255466E+000	7.976227058867611E-003	2.645209030057682E-005
2.000000000000000E+000	3.4305511E+000	8.437307466732128E-003	2.803385017887614E-005
2.000000000000000E+000	3.4355555E+000	8.931635959380201E-003	2.973214312987217E-005
2.000000000000000E+000	3.4405994E+000	9.466547612945237E-003	3.157255986639502E-005
2.000000000000000E+000	3.4456434E+000	1.007626865535974E-002	3.367344116726727E-005
2.000000000000000E+000	3.4506478E+000	1.070848324706157E-002	3.585499107682642E-005
2.000000000000000E+000	3.4556918E+000	1.140132656938500E-002	3.824924407445685E-005
2.000000000000000E+000	3.4606962E+000	1.214550851825211E-002	4.082463173218964E-005
2.000000000000000E+000	3.4657006E+000	1.292733836144209E-002	4.353421990945049E-005
2.000000000000000E+000	3.4707446E+000	1.378935752491156E-002	4.652606827463471E-005
2.000000000000000E+000	3.4757490E+000	1.471102762801779E-002	4.972956222840595E-005
2.000000000000000E+000	3.4807537E+000	1.571435165875488E-002	5.322188602076270E-005
2.000000000000000E+000	3.4857974E+000	1.683062401274840E-002	5.711298529585772E-005
2.000000000000000E+000	3.4908020E+000	1.810287023007869E-002	6.155414499895704E-005
2.000000000000000E+000	3.4958065E+000	1.956825677345196E-002	6.667685273724853E-005
2.000000000000000E+000	3.5008111E+000	2.134803155763281E-002	7.290750805721983E-005
2.000000000000000E+000	3.5058942E+000	2.379766600406832E-002	8.149566721617983E-005
2.000000000000000E+000	3.5108988E+000	2.876880881895621E-002	9.894884670130809E-005
2.000000000000000E+000	3.5121202E+000	3.610304040067725E-002	1.247075499348301E-004
2.000000000000000E+000	3.5114110E+000	4.343726336919598E-002	1.504610207880685E-004
2.000000000000000E+000	3.5103078E+000	5.077148765464623E-002	1.762064054224491E-004
2.000000000000000E+000	3.5092044E+000	5.810572822587357E-002	2.019437546151892E-004
2.000000000000000E+000	3.5084162E+000	6.543996700257061E-002	2.276753165768429E-004
2.000000000000000E+000	3.5074706E+000	7.277420195718605E-002	2.533999301105447E-004
2.000000000000000E+000	3.5068007E+000	8.010842728982367E-002	2.791195962856550E-004
2.000000000000000E+000	3.5062096E+000	8.744266067875754E-002	3.048349558897993E-004
2.000000000000000E+000	3.5059338E+000	9.477690302153427E-002	3.305483237350721E-004
2.000000000000000E+000	3.5055790E+000	1.021111478310492E-001	3.562590982816691E-004
2.000000000000000E+000	3.5052245E+000	1.094453945435418E-001	3.819672793003533E-004
2.000000000000000E+000	3.5052638E+000	1.167796320707599E-001	4.076757166446397E-004
2.000000000000000E+000	3.5050669E+000	1.241138803581728E-001	4.333827473452554E-004
2.000000000000000E+000	3.5051062E+000	1.314481219702296E-001	4.590900431705136E-004
2.000000000000000E+000	3.5051849E+000	1.387823860211836E-001	4.847979946926777E-004
2.000000000000000E+000	3.5053031E+000	1.461166445652975E-001	5.105067942296058E-004
2.000000000000000E+000	3.5053427E+000	1.534509064925710E-001	5.362158958971690E-004
2.000000000000000E+000	3.5056183E+000	1.607851569259166E-001	5.619269786811073E-004
2.000000000000000E+000	3.5056183E+000	1.681193896153900E-001	5.876379992618017E-004
2.000000000000000E+000	3.5059338E+000	1.754536280741294E-001	6.133513534898969E-004
2.000000000000000E+000	3.5060520E+000	1.827878693895207E-001	6.390655850484436E-004
2.000000000000000E+000	3.5064855E+000	1.901221060103509E-001	6.647829791356367E-004
2.000000000000000E+000	3.5066431E+000	1.974563376710481E-001	6.905015116660930E-004
2.000000000000000E+000	3.5069189E+000	2.047905492222971E-001	7.162219968243200E-004
2.000000000000000E+000	3.5072341E+000	2.121247740215394E-001	7.419448401118172E-004
2.000000000000000E+000	3.5077069E+000	2.194589883413910E-001	7.676711141451319E-004
2.000000000000000E+000	3.5080221E+000	2.267932044472628E-001	7.933997061101736E-004
2.000000000000000E+000	3.5083375E+000	2.341274408048391E-001	8.191306825405352E-004
2.000000000000000E+000	3.5087314E+000	2.414616712614562E-001	8.448645269833011E-004
2.000000000000000E+000	3.5092044E+000	2.487958994722035E-001	8.706018328005902E-004
2.000000000000000E+000	3.5096378E+000	2.561301221558782E-001	8.963422982042334E-004
2.000000000000000E+000	3.5098743E+000	2.634643688452906E-001	9.220845824910304E-004
2.000000000000000E+000	3.5104258E+000	2.707986091086268E-001	9.478308887791841E-004
2.000000000000000E+000	3.5107017E+000	2.781328397078315E-001	9.735791842918030E-004
2.000000000000000E+000	3.5111351E+000	2.854670663332276E-001	9.993306448372551E-004
2.000000000000000E+000	3.5115292E+000	2.928012654805845E-001	1.025084899354837E-003
2.000000000000000E+000	3.5120022E+000	3.001354949299825E-001	1.050842729534185E-003
2.000000000000000E+000	3.5124357E+000	3.074697234589854E-001	1.076603735465618E-003
2.000000000000000E+000	3.5129085E+000	3.148039455647270E-001	1.102368186338933E-003
2.000000000000000E+000	3.5132632E+000	3.221381814388103E-001	1.128135287522900E-003
2.000000000000000E+000	3.5137360E+000	3.294724255354537E-001	1.153905885108455E-003
2.000000000000000E+000	3.5141301E+000	3.368066737680634E-001	1.179679387697288E-003
2.000000000000000E+000	3.5145240E+000	3.441409080753724E-001	1.205455730067279E-003
2.000000000000000E+000	3.5149574E+000	3.514751310112741E-001	1.231235211454278E-003
2.000000000000000E+000	3.5154305E+000	3.588093478393224E-001	1.257018140621724E-003
2.000000000000000E+000	3.5159032E+000	3.661435554725594E-001	1.282804504961783E-003
2.000000000000000E+000	3.5164156E+000	3.734777674407430E-001	1.308594642311134E-003
2.000000000000000E+000	3.5168490E+000	3.808119720832507E-001	1.334387932874526E-003
2.000000000000000E+000	3.5171642E+000	3.881461891745528E-001	1.360183578885651E-003
2.000000000000000E+000	3.5176370E+000	3.954804097447462E-001	1.385982704635057E-003
2.000000000000000E+000	3.5181887E+000	4.028146132286390E-001	1.411785816565464E-003
2.000000000000000E+000	3.5186617E+000	4.101488259288338E-001	1.437592430167900E-003
2.000000000000000E+000	3.5191739E+000	4.174830437302590E-001	1.463402817742256E-003
2.000000000000000E+000	3.5196469E+000	4.248172499816616E-001	1.489216633914364E-003
2.000000000000000E+000	3.5201590E+000	4.321514757649766E-001	1.515034274858409E-003
2.000000000000000E+000	3.5205925E+000	4.394856986133258E-001	1.540855084452959E-003
2.000000000000000E+000	3.5211048E+000	4.468199444938700E-001	1.566679732919897E-003
2.000000000000000E+000	3.5215383E+000	4.541541771832772E-001	1.592507513925777E-003
2.000000000000000E+000	3.5219717E+000	4.614884098413919E-001	1.618338473807763E-003
2.000000000000000E+000	3.5226417E+000	4.688226302817465E-001	1.644174304265654E-003
2.000000000000000E+000	3.5230751E+000	4.761568635944526E-001	1.670013359054814E-003
2.000000000000000E+000	3.5236268E+000	4.834910970922974E-001	1.695856460797195E-003
2.000000000000000E+000	3.5241785E+000	4.908253303935463E-001	1.721703608147700E-003
2.000000000000000E+000	3.5245724E+000	4.981595293677517E-001	1.747553523226136E-003
2.000000000000000E+000	3.5252030E+000	5.054937519095343E-001	1.773408146456660E-003
2.000000000000000E+000	3.5257151E+000	5.128279702599845E-001	1.799266510934583E-003
2.000000000000000E+000	3.5262275E+000	5.201621854342687E-001	1.825128621983931E-003
2.000000000000000E+000	3.5267398E+000	5.274963991221124E-001	1.850994485560673E-003
2.000000000000000E+000	3.5272520E+000	5.348306024965314E-001	1.876864068779675E-003
2.000000000000000E+000	3.5279219E+000	5.421648150763578E-001	1.902738598069712E-003
2.000000000000000E+000	3.5285130E+000	5.494990233012703E-001	1.928617446803870E-003
2.000000000000000E+000	3.5290253E+000	5.568332268402975E-001	1.954500036767542E-003
2.000000000000000E+000	3.5294194E+000	5.641674135439264E-001	1.980385457765002E-003
2.000000000000000E+000	3.5300891E+000	5.715016054689223E-001	2.006275809029653E-003
2.000000000000000E+000	3.5305622E+000	5.788358102332222E-001	2.032169674861779E-003
2.000000000000000E+000	3.5311139E+000	5.861700173423026E-001	2.058067595258702E-003
2.000000000000000E+000	3.5316260E+000	5.935042132620679E-001	2.083969232156089E-003
2.000000000000000E+000	3.5321383E+000	6.008384271107780E-001	2.109874690140805E-003
2.000000000000000E+000	3.5326900E+000	6.081726384446355E-001	2.135784185531450E-003
2.000000000000000E+000	3.5334387E+000	6.155068689550293E-001	2.161699239323659E-003
2.000000000000000E+000	3.5340297E+000	6.228411238556437E-001	2.187618714132723E-003
2.000000000000000E+000	3.5345421E+000	6.301753458518783E-001	2.213541830429907E-003
2.000000000000000E+000	3.5350149E+000	6.375095675405529E-001	2.239468413142985E-003
2.000000000000000E+000	3.5357242E+000	6.448438062061534E-001	2.265400258010565E-003
2.000000000000000E+000	3.5362759E+000	6.521780316941274E-001	2.291336102582235E-003
2.000000000000000E+000	3.5368669E+000	6.595122649079891E-001	2.317276309297464E-003
2.000000000000000E+000	3.5373793E+000	6.668464982766574E-001	2.343220274339226E-003
2.000000000000000E+000	3.5380492E+000	6.741807220247387E-001	2.369169118958050E-003
2.000000000000000E+000	3.5387585E+000	6.815149271066652E-001	2.395123099652093E-003
2.000000000000000E+000	3.5393102E+000	6.888491586371263E-001	2.421081220240991E-003
2.000000000000000E+000	3.5398223E+000	6.961833880753980E-001	2.447043089453356E-003
2.000000000000000E+000	3.5404923E+000	7.035176242679688E-001	2.473009896191802E-003
2.000000000000000E+000	3.5410833E+000	7.108518576332595E-001	2.498981027743062E-003
2.000000000000000E+000	3.5417140E+000	7.181861074212855E-001	2.524956842552235E-003
2.000000000000000E+000	3.5424232E+000	7.255203544582260E-001	2.550937849764602E-003
2.000000000000000E+000	3.5430930E+000	7.328546114156974E-001	2.576923804002040E-003
2.000000000000000E+000	3.5436447E+000	7.401888670279251E-001	2.602913799786318E-003
2.000000000000000E+000	3.5443146E+000	7.475231045445138E-001	2.628908645064031E-003
2.000000000000000E+000	3.5449450E+000	7.548573465483056E-001	2.654908129595914E-003
2.000000000000000E+000	3.5455363E+000	7.621915936860111E-001	2.680911968906775E-003
2.000000000000000E+000	3.5461273E+000	7.695258666158054E-001	2.706920234510585E-003
2.000000000000000E+000	3.5466790E+000	7.768601362168126E-001	2.732932534630973E-003
2.000000000000000E+000	3.5473883E+000	7.841944122107823E-001	2.758950059592439E-003
2.000000000000000E+000	3.5480976E+000	7.915286665864786E-001	2.784972710017453E-003
2.000000000000000E+000	3.5487280E+000	7.988629009394183E-001	2.810999912745058E-003
2.000000000000000E+000	3.5492797E+000	8.061971424696512E-001	2.837031187248320E-003
2.000000000000000E+000	3.5499101E+000	8.135314011019138E-001	2.863067145812059E-003
2.000000000000000E+000	3.5505013E+000	8.208656468814612E-001	2.889107395328550E-003
2.000000000000000E+000	3.5511711E+000	8.281998987596566E-001	2.915152578377249E-003
2.000000000000000E+000	3.5518017E+000	8.355341456914611E-001	2.941202368962305E-003
2.000000000000000E+000	3.5524716E+000	8.428683926328686E-001	2.967257073205732E-003
2.000000000000000E+000	3.5531020E+000	8.502026315714254E-001	2.993316372367437E-003
2.000000000000000E+000	3.5538113E+000	8.575368755247859E-001	3.019380891491816E-003
2.000000000000000E+000	3.5544417E+000	8.648711194559270E-001	3.045450033888558E-003
2.000000000000000E+000	3.5551512E+000	8.722053773880999E-001	3.071524429954254E-003
2.000000000000000E+000	3.5557816E+000	8.795396422042119E-001	3.097603473857885E-003
2.000000000000000E+000	3.5564516E+000	8.868739009790289E-001	3.123687409912182E-003
2.000000000000000E+000	3.5570426E+000	8.942081653801932E-001	3.149775700817431E-003
2.000000000000000E+000	3.5577519E+000	9.015424239908325E-001	3.175869173280498E-003
2.000000000000000E+000	3.5585005E+000	9.088766986814473E-001	3.201968193642009E-003
2.000000000000000E+000	3.5592098E+000	9.162109755754471E-001	3.228072424012198E-003
2.000000000000000E+000	3.5598009E+000	9.235452688749299E-001	3.254181047631143E-003
2.000000000000000E+000	3.5605497E+000	9.308795641770296E-001	3.280295170832949E-003
2.000000000000000E+000	3.5612984E+000	9.382138155626587E-001	3.306414628340410E-003
2.000000000000000E+000	3.5620866E+000	9.455480637080801E-001	3.332539855249622E-003
2.000000000000000E+000	3.5627563E+000	9.528823324127991E-001	3.358670067283051E-003
2.000000000000000E+000	3.5635052E+000	9.602165851444335E-001	3.384805714830336E-003
2.000000000000000E+000	3.5642538E+000	9.675508432839974E-001	3.410946872326296E-003
2.000000000000000E+000	3.5650418E+000	9.748851194190314E-001	3.437093873177209E-003
2.000000000000000E+000	3.5656724E+000	9.822194036234085E-001	3.463245527921010E-003
2.000000000000000E+000	3.5663424E+000	9.895536812691222E-001	3.489402072923600E-003
2.000000000000000E+000	3.5671303E+000	9.968879597495659E-001	3.515564400119502E-003
2.000000000000000E+000	3.5678396E+000	1.004222257317205E+000	3.541731997584513E-003
2.000000000000000E+000	3.5684702E+000	1.011556549511287E+000	3.567904201007912E-003
2.000000000000000E+000	3.5692976E+000	1.018890828164882E+000	3.594082423852673E-003
2.000000000000000E+000	3.5700464E+000	1.026225106534892E+000	3.620266138126495E-003
2.000000000000000E+000	3.5706768E+000	1.033559372316003E+000	3.646454430822464E-003
2.000000000000000E+000	3.5713861E+000	1.040893657789462E+000	3.672647996007460E-003
2.000000000000000E+000	3.5722136E+000	1.048227928998437E+000	3.698847579731128E-003
2.000000000000000E+000	3.5727260E+000	1.055562199815280E+000	3.725050919852206E-003
2.000000000000000E+000	3.5735140E+000	1.062896483668254E+000	3.751260085768425E-003
2.000000000000000E+000	3.5743415E+000	1.070230760262542E+000	3.777475295232733E-003
2.000000000000000E+000	3.5749722E+000	1.077565032554699E+000	3.803695114437587E-003
2.000000000000000E+000	3.5758390E+000	1.084899283491704E+000	3.829921215286821E-003
2.000000000000000E+000	3.5765088E+000	1.092233550729752E+000	3.856152286315195E-003
2.000000000000000E+000	3.5774152E+000	1.099567807938556E+000	3.882389969739234E-003
2.000000000000000E+000	3.5780456E+000	1.106902068507903E+000	3.908632288547143E-003
2.000000000000000E+000	3.5787156E+000	1.114236328607069E+000	3.934879519305801E-003
2.000000000000000E+000	3.5796218E+000	1.121570580497848E+000	3.961133367200873E-003
2.000000000000000E+000	3.5802524E+000	1.128904851108591E+000	3.987391907223106E-003
2.000000000000000E+000	3.5810404E+000	1.136239104959005E+000	4.013656166436103E-003
2.000000000000000E+000	3.5819075E+000	1.143573367038601E+000	4.039926814864873E-003
2.000000000000000E+000	3.5827744E+000	1.150907625385788E+000	4.066203807919375E-003
2.000000000000000E+000	3.5835624E+000	1.158241892263161E+000	4.092486610742846E-003
2.000000000000000E+000	3.5843112E+000	1.165576157583296E+000	4.118774900417350E-003
2.000000000000000E+000	3.5853357E+000	1.172910442738136E+000	4.145070775048052E-003
2.000000000000000E+000	3.5860844E+000	1.180244734789199E+000	4.171372165106911E-003
2.000000000000000E+000	3.5869119E+000	1.187579036770562E+000	4.197679660284779E-003
2.000000000000000E+000	3.5877395E+000	1.194913320797086E+000	4.223993160553478E-003
2.000000000000000E+000	3.5885670E+000	1.202247613408433E+000	4.250312761122653E-003
2.000000000000000E+000	3.5894732E+000	1.209581902394228E+000	4.276638995226806E-003
2.000000000000000E+000	3.5903795E+000	1.216916171295146E+000	4.302971803764139E-003
2.000000000000000E+000	3.5912466E+000	1.224250453264482E+000	4.329311018986036E-003
2.000000000000000E+000	3.5921922E+000	1.231584720578856E+000	4.355657116627451E-003
2.000000000000000E+000	3.5930986E+000	1.238918978257477E+000	4.382009827921156E-003
