cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm,|Z|/Ohm,Phase(Z)/deg
5.0,9997.999,9.0856447,2.1242318,9.33066451839146,-13.159425392312725
5.0,6812.999,9.5864697,2.0803511,9.809600501972,-12.243861229343638
5.0,4642.0,10.151649,2.1248636,10.371645131694681,-11.8220282714551
5.0,3162.0007,10.704169,2.1328633,10.914592976242764,-11.268904126898157
5.0,2154.0,11.229812,2.1348219,11.430929187955966,-10.763667500883924
5.0,1467.9995,11.733469,2.1469471,11.928272155855575,-10.369066950222772
5.0,998.00061,12.23159,2.1829438,12.424855635461462,-10.118912298495932
5.0,680.99933,12.750639,2.2607915,12.949516327446105,-10.054509446886625
5.0,463.99887,13.29636,2.3474445,13.501988184344565,-10.012275870346935
5.0,316.00006,13.882942,2.4450152,14.096601643786173,-9.988303747184531
5.0,215.00046,14.512478,2.5356774,14.732334423890695,-9.91089796646626
5.0,146.99995,15.153706,2.621439,15.378775892936245,-9.81446288624873
5.0,102.00077,15.814041,2.658103,16.035878657195244,-9.541371864981032
5.0,68.000511,16.555094,2.687355,16.77179221922514,-9.220283635952006
5.0,46.000347,17.292349,2.6417198,17.492970515024403,-8.685814346740958
5.0,32.00024,17.954865,2.5562041,18.135913447331014,-8.102653560350438
5.0,22.000166,18.584652,2.4074388,18.739932004595143,-7.380940956109886
5.0,14.99895,19.147194,2.2275684,19.27633520797754,-6.635911382582978
5.0,10.000075,19.665482,2.060173,19.773100290097478,-5.980540871407493
5.0,6.998889,20.043222,1.9476637,20.137630000314875,-5.550187647440954
5.0,4.9988737,20.37921,1.9131645,20.46881527172885,-5.363108920380178
5.0,2.9988587,20.840158,1.969645,20.933028612481973,-5.399100937029026
5.0,2.000015,21.231651,2.1245041,21.337678455181525,-5.714170766946617
5.0,0.99884343,21.963606,2.6998951,22.1289272689446,-7.007975320438624
5.0,0.99884343,21.977333,2.6475325,22.136228091783057,-6.869121304877825
5.0,0.0,0.0,0.0,0.0,
6.0,9997.999,9.052453,1.8406854,9.237696036295098,-11.493575819524477
6.0,6812.999,9.419591,1.9756274,9.62454145561812,-11.8452915130812
6.0,4642.0,9.9521036,1.9962809,10.150344993981129,-11.342369134753914
6.0,3162.0007,10.457996,1.9982395,10.647189367874333,-10.817285541273467
6.0,2154.0,10.938618,1.983727,11.11703811995142,-10.278921625726452
6.0,1467.9995,11.396429,2.0008359,11.570736288187101,-9.957759199659353
6.0,998.00061,11.871538,2.044054,12.046226431557725,-9.769456867158555
6.0,680.99933,12.342987,2.1243906,12.524470587754893,-9.765678906975644
6.0,463.99887,12.84851,2.215265,13.03808299714053,-9.782427191490974
6.0,316.00006,13.398846,2.3266225,13.599347278057953,-9.850815886829315
6.0,215.00046,13.99859,2.4188545,14.20603319298777,-9.80349007617803
6.0,146.99995,14.618037,2.5219111,14.83398265233151,-9.78834446527677
6.0,102.00077,15.243549,2.5752468,15.459549870429969,-9.58901333307943
6.0,68.000511,15.962976,2.6115599,16.17519236015028,-9.291338958642488
6.0,46.000347,16.68391,2.5991139,16.885148680224088,-8.854686537152926
6.0,32.00024,17.336815,2.5323472,17.520785846690007,-8.310288285667594
6.0,22.000166,17.975292,2.402204,18.13509598934839,-7.611862555060031
6.0,14.99895,18.558439,2.2446115,18.693687140386544,-6.896329230349432
6.0,10.000075,19.085669,2.0720015,19.19781110943545,-6.195948050110749
6.0,6.998889,19.484781,1.9751966,19.584639190616013,-5.788371460827991
6.0,4.9988737,19.812693,1.9284842,19.906327014843765,-5.559417202324236
6.0,2.9988587,20.284834,1.9657658,20.379860784313657,-5.5351441597350535
6.0,2.000015,20.667854,2.1116214,20.775445456169017,-5.833631005005643
