cycle number	Ecell/V	Q discharge/mA.h	Energy discharge/W.h	
1.500000000000000E+001	3.4270563E+000	4.993435636990600E-007	-1.233014585443912E-006
1.500000000000000E+001	3.4220150E+000	8.997989540919662E-005	-1.539218371746103E-006
1.500000000000000E+001	3.4169738E+000	3.417966214712295E-004	-2.399669534472373E-006
1.500000000000000E+001	3.4119327E+000	7.471493155322968E-004	-3.782705649142153E-006
1.500000000000000E+001	3.4069309E+000	1.322664396322022E-003	-5.743445774803349E-006
1.500000000000000E+001	3.4018898E+000	2.075182124399063E-003	-8.303428159039432E-006
1.500000000000000E+001	3.3968880E+000	3.057024898717387E-003	-1.163863811434192E-005
1.500000000000000E+001	3.3918862E+000	4.240322491549370E-003	-1.565224893052946E-005
1.500000000000000E+001	3.3868847E+000	5.696951150287771E-003	-2.058568223285138E-005
1.500000000000000E+001	3.3818433E+000	7.680688199721692E-003	-2.729437013893005E-005
1.500000000000000E+001	3.3768022E+000	1.097973926390832E-002	-3.843461305031218E-005
1.500000000000000E+001	3.3718004E+000	1.764726614424545E-002	-6.091618300358622E-005
1.500000000000000E+001	3.3686893E+000	2.498174642558520E-002	-8.562376823834644E-005
1.500000000000000E+001	3.3662474E+000	3.231625167670142E-002	-1.103135275842001E-004
1.500000000000000E+001	3.3643963E+000	3.965075155561790E-002	-1.349896920863091E-004
1.500000000000000E+001	3.3627028E+000	4.698524119369479E-002	-1.596534012700938E-004
1.500000000000000E+001	3.3611670E+000	5.431974631556827E-002	-1.843058975099759E-004
1.500000000000000E+001	3.3598278E+000	6.165424886358074E-002	-2.089485627537078E-004
1.500000000000000E+001	3.3586857E+000	6.898874563279044E-002	-2.335828324030298E-004
1.500000000000000E+001	3.3575830E+000	7.632322737169554E-002	-2.582089639404769E-004
1.500000000000000E+001	3.3565590E+000	8.365773101269162E-002	-2.828276584270961E-004
1.500000000000000E+001	3.3555350E+000	9.099223438391046E-002	-3.074388414195511E-004
1.500000000000000E+001	3.3545897E+000	9.832672436199874E-002	-3.320430459599249E-004
1.500000000000000E+001	3.3538020E+000	1.056612279932594E-001	-3.566415186559797E-004
1.500000000000000E+001	3.3529356E+000	1.129957157362397E-001	-3.812335833695057E-004
1.500000000000000E+001	3.3521085E+000	1.203301811499624E-001	-4.058195070684491E-004
1.500000000000000E+001	3.3513603E+000	1.276646535971988E-001	-4.303999670039143E-004
1.500000000000000E+001	3.3506513E+000	1.349991209120117E-001	-4.549752091844572E-004
1.500000000000000E+001	3.3499031E+000	1.423335969602627E-001	-4.795449932844326E-004
1.500000000000000E+001	3.3490760E+000	1.496680727805921E-001	-5.041087104662650E-004
1.500000000000000E+001	3.3484459E+000	1.570025513996577E-001	-5.286678152706865E-004
1.500000000000000E+001	3.3476975E+000	1.643370253455535E-001	-5.532214153368770E-004
1.500000000000000E+001	3.3469887E+000	1.716714955515228E-001	-5.777698040752269E-004
1.500000000000000E+001	3.3463192E+000	1.790059698699477E-001	-6.023132962986723E-004
1.500000000000000E+001	3.3457677E+000	1.863404680621851E-001	-6.268528237132008E-004
1.500000000000000E+001	3.3449800E+000	1.936749529841438E-001	-6.513865290980863E-004
1.500000000000000E+001	3.3442712E+000	2.010094312645226E-001	-6.759150134535983E-004
1.500000000000000E+001	3.3436804E+000	2.083438942148516E-001	-7.004391133314682E-004
1.500000000000000E+001	3.3431289E+000	2.156783681062091E-001	-7.249592051077274E-004
1.500000000000000E+001	3.3425384E+000	2.230128395366565E-001	-7.494749571907122E-004
1.500000000000000E+001	3.3418293E+000	2.303473108475965E-001	-7.739855083170839E-004
1.500000000000000E+001	3.3412385E+000	2.376817752548617E-001	-7.984917031618933E-004
1.500000000000000E+001	3.3406084E+000	2.450162496273944E-001	-8.229933095551230E-004
1.500000000000000E+001	3.3399782E+000	2.523507299865844E-001	-8.474903141957431E-004
1.500000000000000E+001	3.3393481E+000	2.596852006726028E-001	-8.719826647825890E-004
1.500000000000000E+001	3.3387575E+000	2.670196728030405E-001	-8.964706887263057E-004
