10001.0,8.0691013,-2.0091286
6814.0005,8.5911837,-2.3720498
4642.999,9.2308817,-2.39731
3162.9995,9.8551531,-2.3861804
2154.9988,10.463717,-2.365593
1467.5315,11.0616,-2.3229139
1001.9983,11.648505,-2.2619984
681.3183,12.195769,-2.1645291
464.07104,12.704697,-2.0783968
316.36792,13.170713,-2.0049536
215.35437,13.631862,-1.972682
146.82532,14.08822,-1.9568611
101.97982,14.541408,-1.9715689
68.114601,15.071095,-1.9674748
46.39616,15.590576,-1.9185858
31.609087,16.074762,-1.8379456
21.534506,16.511492,-1.728071
14.679972,16.896975,-1.6222314
10.000075,17.227997,-1.5514045
6.8149529,17.537598,-1.5280063
4.6403146,17.825975,-1.5665513
3.16184,18.103914,-1.6624478
2.1560116,18.416182,-1.8477453
1.466833,18.791353,-2.1138432
