cycle number,time/s,Ecell/V,I/mA,Capacity/mA.h
2.0,381378.8785177292,3.0273275,0.8797164,4.887313312954373e-07
2.0,381378.8945177309,3.0324476,0.87977546,4.399074415365855e-06
2.0,381378.9285177346,3.0374887,0.87987399,1.270851373672485e-05
2.0,381378.9845177401,3.0425298,0.87977546,2.639422744512558e-05
2.0,381379.0665177489,3.0475709,0.87985426,4.643447707096736e-05
2.0,381379.1665177597,3.0525727,0.87973607,7.087373551395204e-05
2.0,381379.2845177716,3.0575745,0.87997252,9.971269220113754e-05
2.0,381379.4245177861,3.062655,0.87993306,0.0001339278356896506
2.0,381379.5765178027,3.0676961,0.87983459,0.0001710762862695588
2.0,381379.7425178196,3.0726979,0.87989366,0.0002116461628675461
2.0,381379.9185178382,3.077739,0.87979519,0.000254658743639787
2.0,381380.1025178572,3.0827801,0.87979519,0.000299627924296591
2.0,381380.2985178772,3.0878212,0.87977546,0.0003475299307372835
2.0,381380.4985178984,3.0928624,0.8797164,0.0003964091589384609
2.0,381380.7145179212,3.0979431,0.87977546,0.0004491992773943477
2.0,381380.9305179436,3.1030235,0.87983459,0.0005019893301195569
2.0,381381.1545179668,3.1080253,0.87989366,0.0005567344505919351
2.0,381381.3865179913,3.1130664,0.87989366,0.0006134341897567114
2.0,381381.6285180161,3.1180682,0.87987399,0.0006725782969925139
2.0,381381.8685180414,3.12307,0.87983459,0.0007312332676847775
2.0,381382.1105180662,3.1280718,0.87977546,0.0007903771998153792
2.0,381382.372518094,3.1331129,0.87987399,0.0008544093426730898
2.0,381382.6345181214,3.138154,0.87977546,0.0009184410803516706
2.0,381382.9065181494,3.1431952,0.87989366,0.000984917492535379
2.0,381383.1785181779,3.1481969,0.87981486,0.001051393959489134
2.0,381383.4665182082,3.1531987,0.87987399,0.00112178093387021
2.0,381383.7565182382,3.1582398,0.87993306,0.001192656431330575
2.0,381384.0605182701,3.1632416,0.8797558,0.00126695355170303
2.0,381384.3625183012,3.1682434,0.87979519,0.001340761130584611
2.0,381384.6725183334,3.1732452,0.8797558,0.001416523601942592
2.0,381384.9905183669,3.178247,0.87987399,0.001494242235389021
2.0,381385.3285184018,3.1832881,0.87981486,0.00157684851023886
2.0,381385.6585184364,3.1882899,0.87985426,0.00165750039620532
2.0,381386.0045184726,3.1932914,0.88001192,0.001742062078085211
2.0,381386.3585185101,3.1982932,0.87977546,0.001828579287164741
2.0,381386.7185185472,3.203295,0.87995279,0.001916562175916301
2.0,381387.0925185862,3.2082968,0.87983459,0.002007966752913263
2.0,381387.474518626,3.2134562,0.87987399,0.002101326277189785
2.0,381387.8685186673,3.2184579,0.8797558,0.00219761927296718
2.0,381388.2645187089,3.2234597,0.879677,0.002294400584234132
2.0,381388.6665187506,3.2285402,0.87989366,0.002392648483117422
2.0,381389.0745187933,3.233542,0.8797558,0.00249236239006122
2.0,381389.4985188372,3.2385831,0.87983459,0.002595986705952221
2.0,381389.9265188817,3.2436242,0.87969667,0.0027005887797806
2.0,381390.356518927,3.2487047,0.87983459,0.002805679727594058
2.0,381390.7985189725,3.2537065,0.87987399,0.002913702395392789
2.0,381391.2445190195,3.2587872,0.87987399,0.003022703707781103
2.0,381391.6905190656,3.2637887,0.87981486,0.003131704516808192
2.0,381392.150519114,3.2687905,0.87977546,0.00324412744111485
2.0,381392.6125191618,3.2738316,0.87983459,0.003357038658824232
2.0,381393.0805192105,3.2788334,0.87985426,0.003471416322059102
2.0,381393.55251926,3.2838745,0.87981486,0.003586771152615547
2.0,381394.0245193094,3.2889159,0.87981486,0.003702126683692138
2.0,381394.5165193602,3.2939174,0.8797164,0.003822369177838167
2.0,381395.0005194109,3.2989588,0.87977546,0.003940657326512867
2.0,381395.5005194631,3.3039999,0.87977546,0.004062856234212717
2.0,381395.9985195152,3.309041,0.87979519,0.004184566334022416
2.0,381396.5085195685,3.3140428,0.87983459,0.00430920987241798
2.0,381397.022519622,3.3190446,0.87987399,0.004434829527272119
2.0,381397.5445196768,3.3240857,0.87989366,0.004562405497299301
2.0,381398.0725197317,3.3290875,0.87985426,0.004691446556051573
2.0,381398.6185197886,3.3341286,0.87979519,0.004824886721902425
2.0,381399.1705198465,3.3391697,0.87977546,0.004959794394804373
2.0,381399.7405199055,3.3442502,0.87987399,0.005099099008308518
2.0,381400.3245199667,3.3493307,0.87981486,0.005241826360722384
2.0,381400.9185200287,3.3544114,0.87983459,0.005386998136010436
2.0,381401.5505200941,3.3594131,0.87993306,0.005541457262138527
2.0,381402.1745201591,3.3644149,0.8797558,0.005693961090710429
2.0,381402.8445202291,3.3694165,0.87981486,0.005857706866661708
2.0,381403.5285203008,3.3744183,0.87985426,0.006024876465267606
2.0,381404.2645203779,3.37942,0.87987399,0.006204752542078496
2.0,381405.0405204585,3.3844218,0.87979519,0.006394404591288832
2.0,381405.8685205448,3.3894236,0.87987399,0.006596766183177631
2.0,381406.760520638,3.3944254,0.87987399,0.006814768545561367
2.0,381407.7325207395,3.3994272,0.87983459,0.007052321506904232
2.0,381408.79252085,3.4044683,0.87987399,0.007311381327542995
2.0,381409.9645209722,3.4094701,0.87977546,0.00759781671282318
2.0,381411.2465211058,3.4144719,0.87993306,0.0079111342360576
2.0,381412.6965212571,3.4194736,0.87979519,0.008265510082708465
2.0,381414.306521425,3.4245148,0.87981486,0.008658989359504647
2.0,381416.1245216145,3.4295166,0.87981486,0.0091033025598526
2.0,381418.0865218192,3.4345577,0.8797164,0.009582809220419992
2.0,381420.2785220479,3.4395595,0.8797558,0.01011852611124516
2.0,381422.6225222924,3.4446006,0.87991339,0.01069138998647531
2.0,381425.2185225631,3.4496024,0.8797558,0.01132584441658523
2.0,381427.9965228529,3.4546041,0.87985426,0.01200478174736103
2.0,381430.960523162,3.4596059,0.87995279,0.01272917667256462
2.0,381434.1865234985,3.4646075,0.87995279,0.01351760109235843
2.0,381437.632523858,3.4696093,0.87983459,0.01435979332347711
2.0,381441.3825242491,3.4746506,0.87983459,0.0152762847985824
2.0,381445.5505246837,3.4796522,0.87977546,0.0162949330808719
2.0,381450.0245251507,3.4846539,0.8797558,0.01738836495012045
2.0,381455.0725256773,3.4896557,0.87993306,0.01862208136869802
2.0,381460.9125262862,3.4946575,0.87979519,0.02004936394539144
2.0,381467.9365270189,3.4996593,0.87993306,0.02176601016769807
2.0,381477.6105280276,3.5046611,0.8797558,0.02413031313280264
2.0,381499.19853028,3.5096629,0.87995279,0.02940636830714014
