cycle number,time/s,Ecell/V,I/mA,Capacity/mA.h
5.0,116084.1576549318,3.422801,-0.88007855,7.953914999961853e-07
5.0,116084.3756549428,3.4177618,-0.88017696,5.409304976463318e-05
5.0,116085.0456549765,3.4126832,-0.88017696,0.0002178988849785593
5.0,116086.2096550351,3.407644,-0.88019663,0.0005024808072050412
5.0,116087.8976551199,3.4026051,-0.88005883,0.0009151741063594818
5.0,116090.1656552339,3.3974872,-0.88013756,0.001469671266277631
5.0,116093.1516553841,3.3924479,-0.88017696,0.002199710871875286
5.0,116096.8676555711,3.3874087,-0.88007855,0.003108224036693573
5.0,116101.439655801,3.3823695,-0.88019663,0.00422602056334416
5.0,116107.327656097,3.377291,-0.88003916,0.005665558659666114
5.0,116115.4956565078,3.3722517,-0.88013756,0.007662532280948426
5.0,116128.2876571512,3.3672128,-0.88019663,0.01079001634680562
5.0,116148.387658162,3.3621736,-0.8802951,0.01570422220057911
5.0,116176.1756595594,3.3571343,-0.88021636,0.0224980358227094
5.0,116206.1756610682,3.35304,-0.88015729,0.02983266302307447
5.0,116236.1756625769,3.3497331,-0.88009822,0.03716728792551491
5.0,116266.1756640857,3.3466623,-0.88007855,0.04450191616339816
5.0,116296.1756655944,3.3441427,-0.88009822,0.05183654658761289
5.0,116326.1756671031,3.3415837,-0.88013756,0.05917118490040302
5.0,116356.1756686119,3.3394973,-0.88023603,0.06650583297938109
5.0,116386.1756701206,3.337568,-0.88019663,0.07384049169941082
5.0,116416.1756716294,3.335639,-0.88013756,0.0811751656245192
5.0,116446.1756731381,3.3338675,-0.88013756,0.08850984056615167
5.0,116476.1756746469,3.3321748,-0.88021636,0.09584451924830675
5.0,116506.1756761556,3.3306,-0.88011789,0.1031791936315762
5.0,116536.1756776643,3.3289859,-0.88009822,0.1105138747397396
5.0,116566.1756791731,3.3275292,-0.88017696,0.1178485586600171
5.0,116596.1756806818,3.326112,-0.88017696,0.1251832439258364
5.0,116626.1756821906,3.3248127,-0.88021636,0.1325179242468542
5.0,116656.1756836993,3.3233168,-0.88017696,0.1398526122252809
5.0,116686.1756852081,3.3220963,-0.88019663,0.1471872899325026
5.0,116716.1756867168,3.3208759,-0.88001949,0.1545219692697128
5.0,116746.1756882255,3.3196948,-0.88023603,0.1618566598484582
5.0,116776.1756897343,3.3184745,-0.88003916,0.1691913524641925
5.0,116806.175691243,3.3174901,-0.88009822,0.176526030258735
5.0,116836.1756927518,3.3162699,-0.8802557,0.1838607159617212
5.0,116866.1756942605,3.3152068,-0.88011789,0.1911954043112198
5.0,116896.1756957693,3.3140259,-0.88015729,0.1985300920503338
5.0,116926.175697278,3.3130021,-0.88017696,0.205864790669779
5.0,116956.1756987867,3.3118606,-0.88017696,0.2131994868950049
5.0,116986.1757002955,3.310837,-0.88005883,0.220534189345638
5.0,117016.1757018042,3.3097739,-0.88021636,0.2278688896270262
5.0,117046.175703313,3.3087111,-0.8802557,0.2352036042699218
5.0,117076.1757048217,3.3076482,-0.88019663,0.242538315795064
5.0,117106.1757063305,3.3065851,-0.88037384,0.2498729990598891
5.0,117136.1757078392,3.3056402,-0.88017696,0.2572076619267464
5.0,117166.1757093479,3.3046954,-0.88013756,0.2645423289493389
5.0,117196.1757108567,3.3036718,-0.88021636,0.2718769971737266
5.0,117226.1757123654,3.3026483,-0.88015729,0.2792116661099262
5.0,117256.1757138742,3.3017428,-0.88011789,0.2865463371158971
5.0,117286.1757153829,3.3007586,-0.87999976,0.2938810111500157
5.0,117316.1757168917,3.2998137,-0.88007855,0.3012156772854924
5.0,117346.1757184004,3.2987509,-0.88021636,0.3085503609221512
5.0,117376.1757199091,3.2979634,-0.8802557,0.3158850331285927
5.0,117406.1757214179,3.2969005,-0.8802557,0.3232197014973561
5.0,117436.1757229266,3.295995,-0.88023603,0.3305543590579761
5.0,117466.1757244354,3.2951682,-0.88023603,0.3378890164652467
5.0,117496.1757259441,3.2942629,-0.88015729,0.3452236724080973
5.0,117526.1757274529,3.2931998,-0.88017696,0.3525583404901955
5.0,117556.1757289616,3.2924519,-0.88015729,0.3598930189646946
5.0,117586.1757304703,3.291389,-0.88023603,0.3672277073900898
5.0,117616.1757319791,3.2906015,-0.88011789,0.3745623665804995
5.0,117646.1757334878,3.2895386,-0.88031477,0.3818970361614558
5.0,117676.1757349966,3.2885938,-0.8802951,0.3892317112114032
5.0,117706.1757365053,3.2878063,-0.88017696,0.3965663665513529
5.0,117736.175738014,3.2867041,-0.88031477,0.4039010363952981
5.0,117766.1757395228,3.2858379,-0.88027543,0.4112357239373194
5.0,117796.1757410315,3.284893,-0.88017696,0.418570416488813
5.0,117826.1757425403,3.2838302,-0.88027543,0.4259051008258926
5.0,117856.175744049,3.2829247,-0.88011789,0.4332397950375411
5.0,117886.1757455578,3.2820191,-0.8802557,0.4405744761576255
5.0,117916.1757470665,3.2811136,-0.88013756,0.4479091466125515
5.0,117946.1757485752,3.2801688,-0.88007855,0.4552437899989883
5.0,117976.175750084,3.2791452,-0.88027543,0.4625784362399579
5.0,118006.1757515927,3.2783186,-0.88019663,0.4699130931018128
5.0,118036.1757531015,3.2773738,-0.88011789,0.4772477735336622
5.0,118066.1757546102,3.2764683,-0.88015729,0.484582449040413
5.0,118096.175756119,3.2755234,-0.88015729,0.4919171177365052
5.0,118126.1757576277,3.2745392,-0.88007855,0.4992517996342978
5.0,118156.1757591364,3.273555,-0.88017696,0.506586467411485
5.0,118186.1757606452,3.2726495,-0.8802557,0.5139211492997409
5.0,118216.1757621539,3.2717834,-0.88017696,0.5212558226007886
5.0,118246.1757636627,3.2707598,-0.88017696,0.5285904737857317
5.0,118276.1757651714,3.2698543,-0.88021636,0.5359251149850092
5.0,118306.1757666802,3.2689095,-0.88019663,0.5432597514582675
5.0,118336.1757681889,3.2680039,-0.88013756,0.5505943882707426
5.0,118366.1757696976,3.2669017,-0.88027543,0.5579290254659125
5.0,118396.1757712064,3.2660356,-0.88017696,0.5652636674976019
5.0,118426.1757727151,3.26513,-0.8802557,0.5725983130055006
5.0,118456.1757742239,3.2641065,-0.88005883,0.5799329585908521
