cycle number	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	
5.000000000000000E+000	1.0001000E+004	8.1555471E+000	1.9821615E+000
5.000000000000000E+000	6.8140005E+003	8.8483353E+000	2.3719983E+000
5.000000000000000E+000	4.6429990E+003	9.4711990E+000	2.4159708E+000
5.000000000000000E+000	3.1629995E+003	1.0087214E+001	2.4365594E+000
5.000000000000000E+000	2.1549988E+003	1.0700299E+001	2.4572480E+000
5.000000000000000E+000	1.4675315E+003	1.1338075E+001	2.4684606E+000
5.000000000000000E+000	1.0019983E+003	1.1971563E+001	2.4343529E+000
5.000000000000000E+000	6.8131830E+002	1.2604252E+001	2.3696480E+000
5.000000000000000E+000	4.6407104E+002	1.3178007E+001	2.2903736E+000
5.000000000000000E+000	3.1636792E+002	1.3712349E+001	2.2016535E+000
5.000000000000000E+000	2.1535437E+002	1.4222198E+001	2.1427023E+000
5.000000000000000E+000	1.4682532E+002	1.4715369E+001	2.1062145E+000
5.000000000000000E+000	1.0197982E+002	1.5200384E+001	2.0867538E+000
5.000000000000000E+000	6.8114601E+001	1.5740952E+001	2.0657117E+000
5.000000000000000E+000	4.6396160E+001	1.6271715E+001	2.0264041E+000
5.000000000000000E+000	3.1609087E+001	1.6785837E+001	1.9397030E+000
5.000000000000000E+000	2.1534506E+001	1.7264114E+001	1.8254105E+000
5.000000000000000E+000	1.4679972E+001	1.7688711E+001	1.6948433E+000
5.000000000000000E+000	1.0000075E+001	1.8036085E+001	1.5841490E+000
5.000000000000000E+000	6.8149529E+000	1.8365114E+001	1.5357078E+000
5.000000000000000E+000	4.6403146E+000	1.8652830E+001	1.5363255E+000
5.000000000000000E+000	3.1618400E+000	1.8924637E+001	1.6005396E+000
5.000000000000000E+000	2.1560116E+000	1.9222771E+001	1.7550547E+000
5.000000000000000E+000	1.4668330E+000	1.9555565E+001	1.9602981E+000
5.000000000000000E+000	9.9884343E-001	1.9947519E+001	2.2755644E+000
6.000000000000000E+000	1.0001000E+004	8.8028755E+000	1.9375627E+000
6.000000000000000E+000	6.8140005E+003	9.2976732E+000	2.3117523E+000
6.000000000000000E+000	4.6429990E+003	9.9037418E+000	2.3418145E+000
6.000000000000000E+000	3.1629995E+003	1.0495330E+001	2.3651757E+000
6.000000000000000E+000	2.1549988E+003	1.1086618E+001	2.3828743E+000
