cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm
5.0,9997.999,9.216486,1.8531556
5.0,6812.999,9.6851416,2.2397859
5.0,4642.0,10.27012,2.4534132
5.0,3162.0007,10.894736,2.6647394
5.0,2154.0,11.580852,2.8742609
5.0,1467.9995,12.332241,3.1009538
5.0,998.00061,13.174377,3.2798562
5.0,680.99933,14.077933,3.4304028
5.0,463.99887,15.021389,3.4953816
5.0,316.00006,15.971335,3.4643807
5.0,215.00046,16.874941,3.3681946
5.0,146.99995,17.71867,3.2516544
5.0,102.00077,18.498386,3.0956008
5.0,68.000511,19.303364,2.9224644
5.0,46.000347,20.017426,2.6989543
5.0,32.00024,20.619053,2.5004523
5.0,22.000166,21.163879,2.3112524
5.0,14.99895,21.648912,2.1415787
5.0,10.000075,22.091667,2.0342326
5.0,6.998889,22.450497,2.0034685
5.0,4.9988737,22.774561,2.0481884
5.0,2.9988587,23.298466,2.2241912
5.0,2.000015,23.739824,2.4847159
5.0,0.99884343,24.693773,3.3691747
5.0,0.99884343,24.633799,3.2742498
5.0,0.0,0.0,0.0
6.0,9997.999,8.8506222,1.8409389
6.0,6812.999,9.3771248,2.1927321
6.0,4642.0,9.975563,2.3192325
6.0,3162.0007,10.591581,2.4219766
6.0,2154.0,11.205015,2.5017164
6.0,1467.9995,11.816003,2.6056068
6.0,998.00061,12.46782,2.7104664
6.0,680.99933,13.157559,2.8191993
6.0,463.99887,13.888193,2.9025011
6.0,316.00006,14.660402,2.9520762
6.0,215.00046,15.431472,2.9587207
6.0,146.99995,16.198582,2.9264956
6.0,102.00077,16.902407,2.8639379
6.0,68.000511,17.685822,2.7788415
6.0,46.000347,18.393213,2.6456289
6.0,32.00024,19.003098,2.4864058
6.0,22.000166,19.578588,2.3060989
6.0,14.99895,20.088156,2.1260235
6.0,10.000075,20.538313,1.9981842
6.0,6.998889,20.908348,1.9447931
6.0,4.9988737,21.219179,1.9505432
6.0,2.9988587,21.712385,2.0939584
6.0,2.000015,22.152384,2.331763
6.0,0.99884343,23.004368,2.9407246
6.0,0.99884343,22.954012,2.9691057
6.0,0.0,0.0,0.0
7.0,9997.999,8.5278625,1.7287064
7.0,6812.999,9.125802,2.0596948
7.0,4642.0,9.6749153,2.175612
7.0,3162.0007,10.241253,2.2638836
7.0,2154.0,10.810197,2.3476384
7.0,1467.9995,11.392037,2.4425397
7.0,998.00061,12.011829,2.5564866
7.0,680.99933,12.655127,2.6536682
7.0,463.99887,13.334455,2.7393823
7.0,316.00006,14.050651,2.7930555
7.0,215.00046,14.769621,2.8111386
7.0,146.99995,15.491439,2.8173048
7.0,102.00077,16.177502,2.8024087
7.0,68.000511,16.941816,2.7358749
7.0,46.000347,17.668102,2.6361256
7.0,32.00024,18.305923,2.5236087
7.0,22.000166,18.90571,2.3515334
7.0,14.99895,19.432283,2.1825991
7.0,10.000075,19.910706,2.0333188
7.0,6.998889,20.287058,1.9578334
7.0,4.9988737,20.605366,1.9434445
7.0,2.9988587,21.090643,2.058403
7.0,2.000015,21.505444,2.2599816
7.0,0.99884343,22.293726,2.8323853
7.0,0.99884343,22.289955,2.8631094
7.0,0.0,0.0,0.0
8.0,9997.999,8.3582697,1.8790582
8.0,6812.999,9.0518312,2.0182931
8.0,4642.0,9.5953598,2.1206005
8.0,3162.0007,10.148854,2.2009144
8.0,2154.0,10.698174,2.2827516
8.0,1467.9995,11.260246,2.3681786
8.0,998.00061,11.846543,2.467885
8.0,680.99933,12.477813,2.5706117
8.0,463.99887,13.132752,2.6530352
8.0,316.00006,13.816265,2.7168081
8.0,215.00046,14.529606,2.7544036
8.0,146.99995,15.218252,2.775651
8.0,102.00077,15.884232,2.7731895
8.0,68.000511,16.651758,2.7431405
8.0,46.000347,17.384478,2.6771989
8.0,32.00024,18.035814,2.5608635
8.0,22.000166,18.657362,2.4127429
8.0,14.99895,19.210831,2.2343473
8.0,10.000075,19.708353,2.0773935
8.0,6.998889,20.10269,1.9800518
8.0,4.9988737,20.437216,1.9544894
8.0,2.9988587,20.914696,2.0417571
8.0,2.000015,21.319433,2.2304955
8.0,0.99884343,22.176525,2.8912876
8.0,0.99884343,22.084055,2.828305
8.0,0.0,0.0,0.0
9.0,9997.999,8.2466192,1.8621956
9.0,6812.999,8.9291725,1.9646324
9.0,4642.0,9.451479,2.062902
9.0,3162.0007,9.9822025,2.1248848
9.0,2154.0,10.513314,2.1992846
9.0,1467.9995,11.045695,2.2818387
9.0,998.00061,11.617706,2.3603196
9.0,680.99933,12.205923,2.4698815
9.0,463.99887,12.837514,2.5577853
9.0,316.00006,13.493469,2.6254954
9.0,215.00046,14.17484,2.6747522
9.0,146.99995,14.854872,2.7075016
9.0,102.00077,15.512024,2.7112329
9.0,68.000511,16.251621,2.6954367
9.0,46.000347,16.973873,2.6354375
9.0,32.00024,17.613419,2.529829
9.0,22.000166,18.243282,2.3952513
9.0,14.99895,18.800091,2.2236826
9.0,10.000075,19.306454,2.06127
9.0,6.998889,19.678019,1.9743676
9.0,4.9988737,20.025967,1.936275
9.0,2.9988587,20.495937,2.0010417
9.0,2.000015,20.879677,2.1938694
9.0,0.99884343,21.678539,2.8500388
9.0,0.99884343,21.638929,2.7492676
9.0,0.0,0.0,0.0
10.0,9997.999,8.2242565,1.8556373
10.0,6812.999,8.9134121,1.9597723
10.0,4642.0,9.4440775,2.0307543
10.0,3162.0007,9.9655542,2.0821803
