10001.0,8.1555471,-1.9821615
6814.0005,8.8483353,-2.3719983
4642.999,9.471199,-2.4159708
3162.9995,10.087214,-2.4365594
2154.9988,10.700299,-2.457248
1467.5315,11.338075,-2.4684606
1001.9983,11.971563,-2.4343529
681.3183,12.604252,-2.369648
464.07104,13.178007,-2.2903736
316.36792,13.712349,-2.2016535
215.35437,14.222198,-2.1427023
146.82532,14.715369,-2.1062145
101.97982,15.200384,-2.0867538
68.114601,15.740952,-2.0657117
46.39616,16.271715,-2.0264041
31.609087,16.785837,-1.939703
21.534506,17.264114,-1.8254105
14.679972,17.688711,-1.6948433
10.000075,18.036085,-1.584149
6.8149529,18.365114,-1.5357078
4.6403146,18.65283,-1.5363255
3.16184,18.924637,-1.6005396
2.1560116,19.222771,-1.7550547
1.466833,19.555565,-1.9602981
