cycle number	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	
5.000000000000000E+000	9.9979990E+003	9.1912823E+000	2.7856250E+000
5.000000000000000E+000	6.8129990E+003	1.0119596E+001	2.8769045E+000
5.000000000000000E+000	4.6420000E+003	1.0920159E+001	3.0164959E+000
5.000000000000000E+000	3.1620007E+003	1.1741857E+001	3.1011081E+000
5.000000000000000E+000	2.1540000E+003	1.2544666E+001	3.1459382E+000
5.000000000000000E+000	1.4679995E+003	1.3335874E+001	3.1698389E+000
5.000000000000000E+000	9.9800061E+002	1.4138818E+001	3.1964290E+000
5.000000000000000E+000	6.8099933E+002	1.4960370E+001	3.2067912E+000
5.000000000000000E+000	4.6399887E+002	1.5760901E+001	3.1815183E+000
5.000000000000000E+000	3.1600006E+002	1.6556341E+001	3.1366620E+000
5.000000000000000E+000	2.1500046E+002	1.7339739E+001	3.0985997E+000
5.000000000000000E+000	1.4699995E+002	1.8106184E+001	3.0510530E+000
5.000000000000000E+000	1.0200077E+002	1.8822367E+001	2.9933772E+000
5.000000000000000E+000	6.8000511E+001	1.9618172E+001	2.8817329E+000
5.000000000000000E+000	4.6000347E+001	2.0361496E+001	2.7246807E+000
5.000000000000000E+000	3.2000240E+001	2.1003275E+001	2.5635011E+000
5.000000000000000E+000	2.2000166E+001	2.1575224E+001	2.3818393E+000
5.000000000000000E+000	1.4998950E+001	2.2084465E+001	2.2029896E+000
5.000000000000000E+000	1.0000075E+001	2.2555759E+001	2.0660989E+000
5.000000000000000E+000	6.9988890E+000	2.2925053E+001	2.0394723E+000
5.000000000000000E+000	4.9988737E+000	2.3264450E+001	2.0601375E+000
5.000000000000000E+000	2.9988587E+000	2.3781647E+001	2.2407937E+000
5.000000000000000E+000	2.0000150E+000	2.4250845E+001	2.5105515E+000
5.000000000000000E+000	9.9884343E-001	2.5231461E+001	3.2164221E+000
5.000000000000000E+000	9.9884343E-001	2.5105227E+001	3.2537706E+000
5.000000000000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000
6.000000000000000E+000	9.9979990E+003	9.0612144E+000	2.3881829E+000
6.000000000000000E+000	6.8129990E+003	9.6209946E+000	2.5994871E+000
6.000000000000000E+000	4.6420000E+003	1.0356942E+001	2.6777506E+000
6.000000000000000E+000	3.1620007E+003	1.1071486E+001	2.6958933E+000
6.000000000000000E+000	2.1540000E+003	1.1748379E+001	2.6880910E+000
6.000000000000000E+000	1.4679995E+003	1.2407392E+001	2.6929049E+000
6.000000000000000E+000	9.9800061E+002	1.3059150E+001	2.6942375E+000
6.000000000000000E+000	6.8099933E+002	1.3718976E+001	2.7018631E+000
6.000000000000000E+000	4.6399887E+002	1.4381679E+001	2.7245059E+000
6.000000000000000E+000	3.1600006E+002	1.5062664E+001	2.7231331E+000
6.000000000000000E+000	2.1500046E+002	1.5730492E+001	2.7263646E+000
6.000000000000000E+000	1.4699995E+002	1.6411741E+001	2.7204781E+000
6.000000000000000E+000	1.0200077E+002	1.7085354E+001	2.7054207E+000
6.000000000000000E+000	6.8000511E+001	1.7813696E+001	2.6413226E+000
6.000000000000000E+000	4.6000347E+001	1.8511292E+001	2.5286641E+000
6.000000000000000E+000	3.2000240E+001	1.9115849E+001	2.3776386E+000
6.000000000000000E+000	2.2000166E+001	1.9661337E+001	2.2165809E+000
6.000000000000000E+000	1.4998950E+001	2.0133522E+001	2.0606682E+000
6.000000000000000E+000	1.0000075E+001	2.0576515E+001	1.9320948E+000
6.000000000000000E+000	6.9988890E+000	2.0929710E+001	1.9025921E+000
6.000000000000000E+000	4.9988737E+000	2.1239180E+001	1.9020772E+000
6.000000000000000E+000	2.9988587E+000	2.1720438E+001	2.0555151E+000
6.000000000000000E+000	2.0000150E+000	2.2135067E+001	2.3159885E+000
6.000000000000000E+000	9.9884343E-001	2.3059559E+001	2.9387755E+000
6.000000000000000E+000	9.9884343E-001	2.2957560E+001	2.9714994E+000
6.000000000000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000
7.000000000000000E+000	9.9979990E+003	8.6168480E+000	2.4785993E+000
7.000000000000000E+000	6.8129990E+003	9.3320351E+000	2.4394829E+000
7.000000000000000E+000	4.6420000E+003	1.0014567E+001	2.4974120E+000
7.000000000000000E+000	3.1620007E+003	1.0673977E+001	2.5088527E+000
7.000000000000000E+000	2.1540000E+003	1.1298892E+001	2.4939835E+000
7.000000000000000E+000	1.4679995E+003	1.1904143E+001	2.4988515E+000
7.000000000000000E+000	9.9800061E+002	1.2515011E+001	2.5043993E+000
7.000000000000000E+000	6.8099933E+002	1.3109095E+001	2.5254459E+000
7.000000000000000E+000	4.6399887E+002	1.3730604E+001	2.5492198E+000
7.000000000000000E+000	3.1600006E+002	1.4363469E+001	2.5663288E+000
7.000000000000000E+000	2.1500046E+002	1.5000655E+001	2.5755844E+000
7.000000000000000E+000	1.4699995E+002	1.5646908E+001	2.5863218E+000
7.000000000000000E+000	1.0200077E+002	1.6279570E+001	2.5875299E+000
7.000000000000000E+000	6.8000511E+001	1.6996506E+001	2.5472689E+000
7.000000000000000E+000	4.6000347E+001	1.7672630E+001	2.4538934E+000
7.000000000000000E+000	3.2000240E+001	1.8256489E+001	2.3176966E+000
7.000000000000000E+000	2.2000166E+001	1.8791227E+001	2.1579869E+000
7.000000000000000E+000	1.4998950E+001	1.9259106E+001	2.0044854E+000
7.000000000000000E+000	1.0000075E+001	1.9696817E+001	1.8940237E+000
7.000000000000000E+000	6.9988890E+000	2.0050440E+001	1.8388532E+000
7.000000000000000E+000	4.9988737E+000	2.0361073E+001	1.8540784E+000
