cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm,|Z|/Ohm,Phase(Z)/deg
2.0,9997.999,8.1244221,2.4175606,8.476487109271197,-16.571272725650207
2.0,6812.999,8.684556,2.5115421,9.040429007365105,-16.129677415315978
2.0,4642.0,9.3650312,2.5547357,9.707238735800617,-15.258741945913108
2.0,3162.0007,10.016124,2.5520837,10.3361439229135,-14.294659160125853
2.0,2154.0,10.626168,2.559365,10.930040968242022,-13.542040617411692
2.0,1467.9995,11.208326,2.5955441,11.504930286504164,-13.03832551766247
2.0,998.00061,11.821174,2.6971216,12.124958542752323,-12.852608566810385
2.0,680.99933,12.473438,2.7973051,12.783253551515358,-12.6400732592139
2.0,463.99887,13.194736,2.9254904,13.515160087479105,-12.501191392726687
2.0,316.00006,13.966979,3.0139449,14.288469695760881,-12.177178099845788
2.0,215.00046,14.776641,3.0535631,15.088849089594694,-11.675711336669703
2.0,146.99995,15.584636,3.0323932,15.876910523521326,-11.010793253237464
2.0,102.00077,16.340075,2.9594972,16.605922879576216,-10.266060595068906
2.0,68.000511,17.157883,2.8265069,17.38913713493101,-9.3546133942793
2.0,46.000347,17.892527,2.6481254,18.087429076014484,-8.418761284735773
2.0,32.00024,18.503014,2.4345291,18.66248801802543,-7.49562020201956
2.0,22.000166,19.071383,2.180768,19.195660931640592,-6.523305139184493
2.0,14.99895,19.536505,1.959286,19.634506086092948,-5.726956570577007
2.0,10.000075,19.945921,1.7607876,20.023489643679863,-5.044883544613028
2.0,6.998889,20.236753,1.6553379,20.304342283023733,-4.6763029011490795
2.0,4.9988737,20.49428,1.6232089,20.5584610282832,-4.528545279703882
2.0,2.9988587,20.87048,1.6832581,20.938249527159993,-4.611071747581604
2.0,2.000015,21.191898,1.8517927,21.272650917226496,-4.993941084742856
2.0,0.99884343,21.897453,2.3562114,22.02385479539626,-6.141514981615911
2.0,0.99884343,21.807089,2.3759172,21.93613715299886,-6.217940897782533
2.0,0.0,0.0,0.0,0.0,
3.0,9997.999,7.7798648,2.3570712,8.129088568108266,-16.855271710274586
3.0,6812.999,8.3361893,2.3395216,8.658256947117072,-15.67658468467382
3.0,4642.0,8.9728861,2.3702803,9.28067420310299,-14.797263466535023
3.0,3162.0007,9.5764322,2.3606973,9.863110332112488,-13.847951723843028
3.0,2154.0,10.146578,2.3494446,10.415034087248738,-13.037106355521384
3.0,1467.9995,10.682145,2.3664267,10.94112412540402,-12.491064025764818
3.0,998.00061,11.235613,2.4351101,11.49646731326154,-12.228665095650534
3.0,680.99933,11.813815,2.535295,12.082795437780531,-12.11220586517235
3.0,463.99887,12.453523,2.6409867,12.730477047664236,-11.97318397136141
3.0,316.00006,13.144468,2.7327011,13.425523986234772,-11.744350273155062
3.0,215.00046,13.866953,2.7811122,14.143089145345789,-11.340606374553534
3.0,146.99995,14.595366,2.7896297,14.859567373819404,-10.820508401933976
3.0,102.00077,15.288104,2.7595403,15.535159689624697,-10.231856335805444
3.0,68.000511,16.039892,2.7083883,16.26694508982067,-9.584176224852003
3.0,46.000347,16.755072,2.5885932,16.95385656658302,-8.78253659024205
3.0,32.00024,17.390369,2.4435716,17.561206567900953,-7.998431810657185
3.0,22.000166,17.962463,2.2513068,18.10299586626742,-7.143856263464578
3.0,14.99895,18.476025,2.0437591,18.58871838130477,-6.3122147141287845
3.0,10.000075,18.91823,1.8714932,19.01057371913184,-5.649625423684406
3.0,6.998889,19.252312,1.7569367,19.332313465106832,-5.214282628204125
3.0,4.9988737,19.535442,1.7162,19.610681695835154,-5.020578384789715
3.0,2.9988587,19.951674,1.7611923,20.029255945238088,-5.044589577032452
3.0,2.000015,20.292179,1.9200057,20.382810170731453,-5.405121355167365
3.0,0.99884343,20.976986,2.3904452,21.112748989612864,-6.501131228268334
3.0,0.99884343,20.933517,2.4405081,21.075298663968077,-6.649738527421154
3.0,0.0,0.0,0.0,0.0,
4.0,9997.999,7.6686606,2.3651066,8.025090941999094,-17.14038796973237
4.0,6812.999,8.2792025,2.3253016,8.59954775363035,-15.687959054711147
4.0,4642.0,8.9137259,2.3620043,9.221365068879406,-14.841427870170373
4.0,3162.0007,9.5137291,2.3547256,9.800804764889575,-13.901791405167684
4.0,2154.0,10.077611,2.3354671,10.344691877600965,-13.047854122739883
4.0,1467.9995,10.61512,2.3454959,10.87116017871675,-12.459764454082038
4.0,998.00061,11.159577,2.4137115,11.417625060587742,-12.204539684293534
4.0,680.99933,11.725224,2.502764,11.989358009913293,-12.049038332152813
4.0,463.99887,12.351863,2.6236145,12.627425415158042,-11.991766906715693
4.0,316.00006,13.043718,2.7198265,13.324264912317911,-11.778330170602834
4.0,215.00046,13.765964,2.7744675,14.04277161951487,-11.395049557525496
4.0,146.99995,14.484705,2.7899237,14.750944145675783,-10.9023234434328
4.0,102.00077,15.181533,2.7694774,15.432075339992341,-10.338448162475848
4.0,68.000511,15.940297,2.7091272,16.168872522040267,-9.645518528290573
4.0,46.000347,16.662409,2.6018493,16.864326060154067,-8.875113482714792
4.0,32.00024,17.286983,2.4547906,17.46040601280902,-8.082094886276494
4.0,22.000166,17.875748,2.2668772,18.018909478638932,-7.227272461580742
4.0,14.99895,18.39595,2.0679297,18.511815406562427,-6.413820490058077
4.0,10.000075,18.85251,1.880098,18.946026015756022,-5.695086988102253
4.0,6.998889,19.189421,1.7622787,19.270171367471402,-5.247094295821903
4.0,4.9988737,19.47287,1.7151266,19.54825632354271,-5.033494137274134
4.0,2.9988587,19.879646,1.7620192,19.957580934233604,-5.065136997723778
4.0,2.000015,20.224339,1.9110911,20.314432238667667,-5.398113625193473
4.0,0.99884343,20.899704,2.3862648,21.035491127695,-6.513651210182855
4.0,0.99884343,20.853033,2.4168465,20.99262090125126,-6.611030038239103
4.0,0.0,0.0,0.0,0.0,
5.0,9997.999,7.5817637,2.0400264,7.851423343275704,-15.05990772484922
5.0,6812.999,8.1795139,2.2787681,8.491008873736432,-15.567547864777042
5.0,4642.0,8.797246,2.3069029,9.094687359912072,-14.693836922980482
5.0,3162.0007,9.3883028,2.2991531,9.665729896998336,-13.760652135137487
5.0,2154.0,9.9334698,2.2876542,10.193487332914565,-12.968957694263123
5.0,1467.9995,10.464517,2.301012,10.714512227228687,-12.401246772674833
5.0,998.00061,11.001099,2.3520951,11.24973468874911,-12.06844632741187
5.0,680.99933,11.54772,2.4597528,11.806787075047463,-12.024726433428128
