cycle number,freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm
5.0,9997.999,10.029759,2.7588501
5.0,6812.999,10.920382,2.8891711
5.0,4642.0,11.722188,3.0420268
5.0,3162.0007,12.538231,3.1296606
5.0,2154.0,13.364437,3.175451
5.0,1467.9995,14.165992,3.1991205
5.0,998.00061,14.965204,3.2160909
5.0,680.99933,15.774314,3.2092245
5.0,463.99887,16.571177,3.1929162
5.0,316.00006,17.358021,3.1695836
5.0,215.00046,18.136038,3.1546409
5.0,146.99995,18.903681,3.1241984
5.0,102.00077,19.643129,3.0948372
5.0,68.000511,20.476471,3.0512185
5.0,46.000347,21.285145,2.9660814
5.0,32.00024,21.997875,2.8275158
5.0,22.000166,22.67058,2.6512301
5.0,14.99895,23.275637,2.4611018
5.0,10.000075,23.812437,2.3116684
5.0,6.998889,24.236761,2.2310917
5.0,4.9988737,24.628218,2.2197788
5.0,2.9988587,25.177969,2.3702359
5.0,2.000015,25.668364,2.5829959
5.0,0.99884343,26.679888,3.2474787
5.0,0.99884343,26.564331,3.2845066
5.0,0.0,0.0,0.0
6.0,9997.999,9.5954762,2.3938725
6.0,6812.999,10.453054,2.6363726
6.0,4642.0,11.18754,2.7203534
6.0,3162.0007,11.918656,2.740098
6.0,2154.0,12.611027,2.7227457
6.0,1467.9995,13.276,2.7101545
6.0,998.00061,13.929922,2.7052743
6.0,680.99933,14.575356,2.7204568
6.0,463.99887,15.239723,2.7428851
6.0,316.00006,15.906469,2.7784958
6.0,215.00046,16.596172,2.8038974
6.0,146.99995,17.280716,2.8257113
6.0,102.00077,17.970627,2.8440945
6.0,68.000511,18.750961,2.8280292
6.0,46.000347,19.506531,2.7811432
6.0,32.00024,20.182064,2.6509647
6.0,22.000166,20.830553,2.5060408
6.0,14.99895,21.407385,2.3126748
6.0,10.000075,21.936003,2.1711416
6.0,6.998889,22.33522,2.0987132
6.0,4.9988737,22.6779,2.0737078
6.0,2.9988587,23.190063,2.1834931
6.0,2.000015,23.628197,2.3838913
6.0,0.99884343,24.576447,3.0589991
6.0,0.99884343,24.477715,2.9886961
6.0,0.0,0.0,0.0
7.0,9997.999,9.6702566,2.4452538
7.0,6812.999,10.198369,2.4926333
7.0,4642.0,10.890135,2.5467994
7.0,3162.0007,11.563106,2.5463815
7.0,2154.0,12.193939,2.5251265
7.0,1467.9995,12.807563,2.512728
7.0,998.00061,13.397956,2.5013502
7.0,680.99933,13.999674,2.5364499
7.0,463.99887,14.611847,2.573842
7.0,316.00006,15.242081,2.6190794
7.0,215.00046,15.884571,2.6579478
7.0,146.99995,16.559164,2.7029276
7.0,102.00077,17.202845,2.7342665
7.0,68.000511,17.960629,2.7284942
7.0,46.000347,18.697828,2.6884136
7.0,32.00024,19.359634,2.5943141
7.0,22.000166,19.99437,2.4545927
7.0,14.99895,20.564766,2.2786455
7.0,10.000075,21.089844,2.1265314
7.0,6.998889,21.484615,2.0339713
7.0,4.9988737,21.823912,2.000762
7.0,2.9988587,22.325544,2.0970416
7.0,2.000015,22.731823,2.2762539
7.0,0.99884343,23.670496,2.8825557
7.0,0.99884343,23.532635,2.8785467
7.0,0.0,0.0,0.0
8.0,9997.999,9.6215286,2.3618824
8.0,6812.999,10.121508,2.4335098
8.0,4642.0,10.793412,2.4832318
8.0,3162.0007,11.449492,2.4844525
8.0,2154.0,12.05967,2.462558
8.0,1467.9995,12.64727,2.4352987
8.0,998.00061,13.239805,2.4331312
8.0,680.99933,13.804177,2.4664652
8.0,463.99887,14.386665,2.4999242
8.0,316.00006,15.001384,2.550317
8.0,215.00046,15.632127,2.6007133
8.0,146.99995,16.278934,2.6495085
8.0,102.00077,16.929373,2.6891811
8.0,68.000511,17.666849,2.6935825
8.0,46.000347,18.399536,2.6552887
8.0,32.00024,19.073275,2.5800397
8.0,22.000166,19.696064,2.4438224
8.0,14.99895,20.273479,2.2765129
8.0,10.000075,20.799774,2.1259062
8.0,6.998889,21.188837,2.0258231
8.0,4.9988737,21.544661,2.0006723
8.0,2.9988587,22.066809,2.102633
8.0,2.000015,22.446424,2.2523038
8.0,0.99884343,23.348789,2.7904332
8.0,0.99884343,23.251015,2.8148177
8.0,0.0,0.0,0.0
9.0,9997.999,9.2020721,2.1258326
9.0,6812.999,9.9760027,2.3645015
9.0,4642.0,10.615169,2.4016557
9.0,3162.0007,11.242469,2.3994942
9.0,2154.0,11.847646,2.3786461
9.0,1467.9995,12.408916,2.3660905
9.0,998.00061,12.979691,2.3703463
9.0,680.99933,13.528713,2.3912175
9.0,463.99887,14.107191,2.4294209
9.0,316.00006,14.694644,2.4846261
9.0,215.00046,15.316891,2.5380623
9.0,146.99995,15.946772,2.5914073
9.0,102.00077,16.582029,2.6258521
9.0,68.000511,17.302786,2.6343424
9.0,46.000347,18.015596,2.6073136
9.0,32.00024,18.672321,2.521893
9.0,22.000166,19.297157,2.3930373
9.0,14.99895,19.868841,2.2318437
9.0,10.000075,20.375061,2.0621028
9.0,6.998889,20.758451,1.9822
9.0,4.9988737,21.098772,1.9383565
9.0,2.9988587,21.594372,2.0098605
9.0,2.000015,21.992973,2.1753879
9.0,0.99884343,22.734959,2.7116158
9.0,0.99884343,22.748587,2.7197409
9.0,0.0,0.0,0.0
10.0,9997.999,9.4455204,2.3465676
10.0,6812.999,9.9758825,2.3509309
10.0,4642.0,10.610921,2.3949697
10.0,3162.0007,11.241814,2.3842371
10.0,2154.0,11.822556,2.3670707
10.0,1467.9995,12.392493,2.3500612
10.0,998.00061,12.959299,2.3464584
10.0,680.99933,13.502582,2.3739221
10.0,463.99887,14.069918,2.4197164
10.0,316.00006,14.664522,2.4595475
10.0,215.00046,15.277379,2.5164111
10.0,146.99995,15.905405,2.5778351
10.0,102.00077,16.527382,2.6101749
10.0,68.000511,17.244907,2.6276803
10.0,46.000347,17.95895,2.5970216
10.0,32.00024,18.601961,2.5060658
10.0,22.000166,19.229425,2.3839211
10.0,14.99895,19.786665,2.2227249
10.0,10.000075,20.296722,2.0503795
10.0,6.998889,20.68811,1.9562835
10.0,4.9988737,21.032833,1.9265807
10.0,2.9988587,21.509722,1.9978769
10.0,2.000015,21.895569,2.173368
10.0,0.99884343,22.765985,2.6873922
10.0,0.99884343,22.670053,2.711169
10.0,0.0,0.0,0.0
11.0,9997.999,9.4500036,2.1099226
11.0,6812.999,9.9915342,2.345422
11.0,4642.0,10.630228,2.3838942
11.0,3162.0007,11.248361,2.3742709
11.0,2154.0,11.826656,2.3503647
11.0,1467.9995,12.389914,2.3349288
11.0,998.00061,12.93571,2.3243248
11.0,680.99933,13.48838,2.3589852
11.0,463.99887,14.056036,2.3984079
11.0,316.00006,14.642739,2.4517846
11.0,215.00046,15.255684,2.5106561
11.0,146.99995,15.871651,2.5551994
11.0,102.00077,16.500902,2.5841966
11.0,68.000511,17.202267,2.6079354
11.0,46.000347,17.913425,2.5814428
11.0,32.00024,18.561834,2.5032318
11.0,22.000166,19.182337,2.3689218
11.0,14.99895,19.745663,2.1939218
11.0,10.000075,20.252708,2.0367613
11.0,6.998889,20.636747,1.9500057
11.0,4.9988737,20.976904,1.8960739
11.0,2.9988587,21.448362,1.9750825
11.0,2.000015,21.828854,2.149807
11.0,0.99884343,22.694992,2.7247701
11.0,0.99884343,22.582781,2.6621027
11.0,0.0,0.0,0.0
12.0,9997.999,9.4688864,2.35235
12.0,6812.999,10.01185,2.3518641
12.0,4642.0,10.644652,2.3814919
12.0,3162.0007,11.258463,2.3716702
12.0,2154.0,11.843836,2.3430557
12.0,1467.9995,12.401206,2.3250802
12.0,998.00061,12.970023,2.3148658
12.0,680.99933,13.50577,2.3500547
12.0,463.99887,14.064992,2.3876445
12.0,316.00006,14.649549,2.4486732
12.0,215.00046,15.247226,2.4945061
12.0,146.99995,15.878496,2.5526209
12.0,102.00077,16.493002,2.5716281
12.0,68.000511,17.204338,2.5932231
12.0,46.000347,17.904755,2.566803
12.0,32.00024,18.548925,2.4943328
12.0,22.000166,19.172874,2.3517544
12.0,14.99895,19.733837,2.194237
12.0,10.000075,20.243654,2.0353215
12.0,6.998889,20.620951,1.9297068
12.0,4.9988737,20.956036,1.9106086
12.0,2.9988587,21.424322,1.9609659
12.0,2.000015,21.822863,2.1070671
12.0,0.99884343,22.540281,2.6879182
12.0,0.99884343,22.562302,2.6345379
12.0,0.0,0.0,0.0
13.0,9997.999,9.4659624,2.4039497
13.0,6812.999,10.04897,2.3558235
13.0,4642.0,10.682213,2.3896654
13.0,3162.0007,11.30022,2.3786006
13.0,2154.0,11.890224,2.3453021
13.0,1467.9995,12.451044,2.3239939
13.0,998.00061,12.994294,2.3153768
13.0,680.99933,13.546952,2.3462114
13.0,463.99887,14.100463,2.3903265
13.0,316.00006,14.682855,2.4402609
13.0,215.00046,15.28982,2.490509
13.0,146.99995,15.908226,2.5450428
13.0,102.00077,16.535158,2.5812986
13.0,68.000511,17.234533,2.5926456
13.0,46.000347,17.936501,2.5656941
13.0,32.00024,18.582201,2.4966085
13.0,22.000166,19.203627,2.3547995
13.0,14.99895,19.754215,2.1920855
13.0,10.000075,20.269827,2.030267
13.0,6.998889,20.652077,1.9464964
13.0,4.9988737,20.977825,1.9025271
13.0,2.9988587,21.458271,1.9532892
13.0,2.000015,21.834196,2.0945985
13.0,0.99884343,22.562641,2.6363416
13.0,0.99884343,22.586071,2.6145315
13.0,0.0,0.0,0.0
14.0,9997.999,9.5693779,2.2691901
14.0,6812.999,10.076117,2.3620379
