cycle number	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	
5.000000000000000E+000	1.0001000E+004	7.3721366E+000	2.3290539E+000
5.000000000000000E+000	6.7239995E+003	8.2467022E+000	2.4277844E+000
5.000000000000000E+000	4.5210005E+003	8.9275808E+000	2.5374985E+000
5.000000000000000E+000	3.0399998E+003	9.6243925E+000	2.6107070E+000
5.000000000000000E+000	2.0439991E+003	1.0346654E+001	2.6527193E+000
5.000000000000000E+000	1.3736262E+003	1.1082661E+001	2.6479383E+000
5.000000000000000E+000	9.2407684E+002	1.1812931E+001	2.5819454E+000
5.000000000000000E+000	6.2075903E+002	1.2491385E+001	2.4572842E+000
5.000000000000000E+000	4.1733029E+002	1.3100110E+001	2.3105509E+000
5.000000000000000E+000	2.8059583E+002	1.3645686E+001	2.1813333E+000
5.000000000000000E+000	1.8867896E+002	1.4150245E+001	2.0897048E+000
5.000000000000000E+000	1.2685777E+002	1.4641430E+001	2.0352023E+000
5.000000000000000E+000	8.5318459E+001	1.5149328E+001	2.0033412E+000
5.000000000000000E+000	5.7369469E+001	1.5671142E+001	1.9655048E+000
5.000000000000000E+000	3.8573051E+001	1.6188835E+001	1.9044448E+000
5.000000000000000E+000	2.5937332E+001	1.6673647E+001	1.7941188E+000
5.000000000000000E+000	1.7425045E+001	1.7117765E+001	1.6684483E+000
5.000000000000000E+000	1.1723022E+001	1.7490324E+001	1.5577619E+000
5.000000000000000E+000	7.8813171E+000	1.7815910E+001	1.4751050E+000
5.000000000000000E+000	5.2992253E+000	1.8107916E+001	1.4609519E+000
5.000000000000000E+000	3.5623088E+000	1.8394272E+001	1.5127270E+000
5.000000000000000E+000	2.3934989E+000	1.8679327E+001	1.6343479E+000
5.000000000000000E+000	1.6111881E+000	1.8992323E+001	1.8555937E+000
5.000000000000000E+000	1.0826625E+000	1.9341999E+001	2.1695714E+000
5.000000000000000E+000	7.2875988E-001	1.9748827E+001	2.6039565E+000
5.000000000000000E+000	4.8894435E-001	2.0293821E+001	3.2511318E+000
5.000000000000000E+000	3.2829121E-001	2.0891912E+001	3.9730172E+000
5.000000000000000E+000	2.2118911E-001	2.1830194E+001	5.0234761E+000
5.000000000000000E+000	1.4901161E-001	2.2784687E+001	6.3426275E+000
5.000000000000000E+000	1.0011718E-001	2.4154633E+001	7.7730918E+000
6.000000000000000E+000	1.0001000E+004	7.2499089E+000	2.1940925E+000
6.000000000000000E+000	6.7239995E+003	8.1167421E+000	2.3410175E+000
6.000000000000000E+000	4.5210005E+003	8.7731829E+000	2.4371340E+000
6.000000000000000E+000	3.0399998E+003	9.4400444E+000	2.4977317E+000
6.000000000000000E+000	2.0439991E+003	1.0119792E+001	2.5361333E+000
6.000000000000000E+000	1.3736262E+003	1.0821175E+001	2.5342481E+000
6.000000000000000E+000	9.2407684E+002	1.1514052E+001	2.4742873E+000
6.000000000000000E+000	6.2075903E+002	1.2171855E+001	2.3685822E+000
6.000000000000000E+000	4.1733029E+002	1.2750450E+001	2.2338309E+000
6.000000000000000E+000	2.8059583E+002	1.3284377E+001	2.1228502E+000
6.000000000000000E+000	1.8867896E+002	1.3774304E+001	2.0414226E+000
6.000000000000000E+000	1.2685777E+002	1.4250045E+001	2.0017915E+000
6.000000000000000E+000	8.5318459E+001	1.4751394E+001	1.9739292E+000
6.000000000000000E+000	5.7369469E+001	1.5268100E+001	1.9543617E+000
6.000000000000000E+000	3.8573051E+001	1.5784828E+001	1.8920879E+000
6.000000000000000E+000	2.5937332E+001	1.6277655E+001	1.7943523E+000
6.000000000000000E+000	1.7425045E+001	1.6718161E+001	1.6676975E+000
6.000000000000000E+000	1.1723022E+001	1.7101967E+001	1.5647471E+000
6.000000000000000E+000	7.8813171E+000	1.7427689E+001	1.4942499E+000
6.000000000000000E+000	5.2992253E+000	1.7726114E+001	1.4730361E+000
6.000000000000000E+000	3.5623088E+000	1.8009956E+001	1.5129228E+000
6.000000000000000E+000	2.3934989E+000	1.8302555E+001	1.6515756E+000
6.000000000000000E+000	1.6111881E+000	1.8602869E+001	1.8499305E+000
6.000000000000000E+000	1.0826625E+000	1.8967695E+001	2.1407592E+000
6.000000000000000E+000	7.2875988E-001	1.9381287E+001	2.5739489E+000
6.000000000000000E+000	4.8894435E-001	1.9900324E+001	3.2323101E+000
6.000000000000000E+000	3.2829121E-001	2.0524595E+001	3.8952208E+000
6.000000000000000E+000	2.2118911E-001	2.1409243E+001	4.9366336E+000
6.000000000000000E+000	1.4901161E-001	2.2365292E+001	6.1689544E+000
6.000000000000000E+000	1.0011718E-001	2.3744753E+001	7.5557508E+000
7.000000000000000E+000	1.0001000E+004	7.2526236E+000	2.2993569E+000
7.000000000000000E+000	6.7239995E+003	8.0448837E+000	2.2888272E+000
7.000000000000000E+000	4.5210005E+003	8.6908140E+000	2.3761132E+000
7.000000000000000E+000	3.0399998E+003	9.3298569E+000	2.4319210E+000
7.000000000000000E+000	2.0439991E+003	9.9907522E+000	2.4719169E+000
7.000000000000000E+000	1.3736262E+003	1.0667671E+001	2.4701400E+000
7.000000000000000E+000	9.2407684E+002	1.1338053E+001	2.4176316E+000
7.000000000000000E+000	6.2075903E+002	1.1974730E+001	2.3158374E+000
7.000000000000000E+000	4.1733029E+002	1.2551305E+001	2.2000418E+000
7.000000000000000E+000	2.8059583E+002	1.3071844E+001	2.0926948E+000
7.000000000000000E+000	1.8867896E+002	1.3554787E+001	2.0242167E+000
7.000000000000000E+000	1.2685777E+002	1.4031860E+001	1.9871477E+000
7.000000000000000E+000	8.5318459E+001	1.4526171E+001	1.9704417E+000
7.000000000000000E+000	5.7369469E+001	1.5044194E+001	1.9631877E+000
7.000000000000000E+000	3.8573051E+001	1.5568018E+001	1.9064829E+000
7.000000000000000E+000	2.5937332E+001	1.6072348E+001	1.8178523E+000
7.000000000000000E+000	1.7425045E+001	1.6519224E+001	1.7001102E+000
7.000000000000000E+000	1.1723022E+001	1.6910278E+001	1.5923291E+000
7.000000000000000E+000	7.8813171E+000	1.7243504E+001	1.5100292E+000
